"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","L","M","S","UV","pctL","pctM","pctS","pctUV"
"itm2cb","itm2cb",3.46552591236791,0.0766773173974657,2.92969243441631e-06,0.0723956297468614,0.488,0.506,4.24433141440446,3.87346761423349,4.53359637339497,1.21070824743873,51.6047828823159,42.6356589147287,48.780487804878,20
"tmem237a","tmem237a",12.6639458347108,0.101984016940084,3.04535777506361e-06,0.0752538359795969,0.793,0.795,11.143407820909,11.4431586933021,12.9781855985211,15.0910312261111,79.4839521711768,77.5193798449613,79.2682926829268,90
"zgc:162331","zgc:162331",3.14009110310999,0.154625641485349,3.11926397857019e-06,0.0770801321744479,0.439,0.343,2.06200359228531,3.52628435689524,3.41910955794705,3.55296690531238,33.7948395217118,38.7596899224806,43.9024390243902,50
"calm3a.1","calm3a.1",4.48181984416081,0.10679882914821,3.29731446578699e-06,0.0814799377640622,0.549,0.509,3.42351053690997,4.18746586699137,4.96141978817129,5.35488318457062,50.7237256135935,52.7131782945737,54.8780487804878,50
"rpl19","rpl19",8.86864202836689,0.0808713142795668,3.34597628573847e-06,0.0826824199968832,0.768,0.76,7.40436826212285,8.71681863315721,9.84083945088271,9.51254176730477,76.0855884203902,75.968992248062,76.8292682926829,70
"AC024175.4","AC024175.4",202.678491021711,-0.24211398454227,3.89043747063034e-06,0.0961366003367463,1,1,217.977075497878,197.095592376903,185.013621425139,210.627674786924,100,100,100,100
"rps8a","rps8a",3.91254008480357,0.137649675358045,4.18569251266065e-06,0.103432647680357,0.512,0.476,3.27819334577969,3.61329733367862,4.60272977342945,4.15593988632653,47.8288231592196,45.7364341085271,51.219512195122,45
"rpl36a","rpl36a",5.15394653108158,0.0946110746304368,4.30830669878151e-06,0.10646256683359,0.634,0.57,4.40035539665682,4.36980959899199,5.85203722718668,5.99358390149081,57.2057898049087,54.2635658914729,63.4146341463415,60
"rpsa","rpsa",5.47930006176939,0.109332079394644,4.33889706791699e-06,0.107218485445297,0.72,0.614,4.86272452890854,4.70597967386172,6.92946596205572,5.4190300822516,61.9886721208307,56.5891472868217,71.9512195121951,45
"camk1gb","camk1gb",14.7923926658214,0.0343222583897773,4.35168061349014e-06,0.107534379639955,0.841,0.801,11.7951867201387,12.1347169997975,14.2435543139736,20.9961126293758,79.7356828193833,82.9457364341085,84.1463414634146,90
"si:ch211-81a5.8","si:ch211-81a5.8",6.73421347881218,0.174466607304601,5.0271579430996e-06,0.124226099931934,0.561,0.479,9.65564367454182,4.81114967462983,11.1741909094117,1.29586965666539,49.4021397105098,33.3333333333333,56.0975609756098,20
"si:ch73-141c7.1","si:ch73-141c7.1",4.77738615973625,0.113561467463044,5.86893498496154e-06,0.145027252413385,0.585,0.558,5.38092351063971,4.87869007976517,7.25232798559162,1.59760306294848,56.5764631843927,51.1627906976744,58.5365853658537,25
"rps4x","rps4x",4.6845227356638,0.084221270952737,6.13054165331639e-06,0.151491814795101,0.646,0.586,4.42255428369556,3.82976598138639,5.65455861421306,4.83121206336019,59.7860289490245,45.7364341085271,64.6341463414634,50
"rdh8b","rdh8b",2.05615381725665,0.152932384926202,8.17878091856455e-06,0.202105855278649,0.378,0.281,1.58363694474304,2.1818141670457,2.97037116267345,1.48879299456442,27.9421019509125,30.2325581395349,37.8048780487805,25
"tma7","tma7",3.12197109174731,0.0931888471451637,8.83849434902345e-06,0.218408033858719,0.573,0.449,2.97414213251913,2.56995879566874,4.66260294461756,2.28118049418381,45.6261799874135,39.5348837209302,57.3170731707317,25
"hspa8","hspa8",3.88194003561504,0.104448064802218,8.85679572673595e-06,0.218860279203372,0.622,0.504,3.67955544362489,2.43384679612685,5.21543015460385,4.19892774810459,51.7935808684707,33.3333333333333,62.1951219512195,50
"gnb1b","gnb1b",6.88342880287424,0.0741362430435362,1.0403144573527e-05,0.257072105556426,0.524,0.52,4.80488707821585,6.81077728296446,7.40689210236511,8.51115874795152,51.6047828823159,57.3643410852713,52.4390243902439,50
"slc25a3a","slc25a3a",12.8153277370712,0.00787593702568889,1.15316857318966e-05,0.284959486120897,0.829,0.842,11.9085078499262,10.2714391746502,12.6822871960015,16.3990767277071,84.6444304594084,77.5193798449613,82.9268292682927,95
"rx1","rx1",3.95494241060436,0.150869771049987,1.21969024974429e-05,0.301397657614312,0.439,0.332,1.98881028335173,3.75490363632353,3.4186813242758,6.65737439846639,31.529263687854,48.062015503876,43.9024390243902,70
"rpl8","rpl8",6.69107099026415,0.103472936406928,1.25640105282091e-05,0.310469264162576,0.659,0.667,5.65312993317084,6.09849436394399,7.55622292410679,7.45643673983497,67.2120830711139,60.4651162790698,65.8536585365854,65
"rpl35a","rpl35a",5.75180315405193,0.0773336878140266,1.26735445898973e-05,0.313175960360952,0.671,0.617,4.96728537336915,5.28708332782275,6.92683420625942,5.82600970875642,62.0516047828823,58.9147286821705,67.0731707317073,55
"elovl4b","elovl4b",11.2909231187267,-0.00391055963926834,1.4011531167225e-05,0.346238946673296,0.793,0.827,10.5752441663578,12.3878409937787,12.1067035864594,10.0939037283107,83.0081812460667,81.3953488372093,79.2682926829268,70
"actb2","actb2",6.87103095436132,0.0539188432673648,1.43221769344331e-05,0.353915314226777,0.671,0.709,6.66812582668532,7.52822478928822,7.85283745233781,5.43493574913394,71.1139081183134,70.5426356589147,67.0731707317073,55
"rpl23a","rpl23a",2.7887897229972,0.1031136372809,1.50414673506234e-05,0.371689699701254,0.476,0.359,2.14985381959374,2.22456162358845,3.36115712668889,3.41958632211771,36.1862806796727,31.7829457364341,47.5609756097561,40
"mif","mif",2.04868956798033,0.0874133936869976,1.52286735110282e-05,0.376315751131018,0.402,0.364,2.05151134769069,1.98821564080144,3.31572099625803,0.839310287171176,37.0044052863436,32.5581395348837,40.2439024390244,15
"nr2f6b","nr2f6b",1.43957448970102,0.167783349773454,1.62371943714399e-05,0.401237310112651,0.378,0.233,1.45871521044571,1.07654198708866,2.45423967391059,0.768801087359132,23.9144115796098,17.0542635658915,37.8048780487805,15
"rplp2l","rplp2l",5.53547447020477,0.104454720708503,1.64006701572904e-05,0.405276960256804,0.622,0.601,4.55626762765804,5.1494402749976,6.01799430544308,6.41819567272036,60.5412208936438,52.7131782945737,62.1951219512195,75
"gnb2l1","gnb2l1",2.64793570935218,0.125092543999675,1.65357122283948e-05,0.408613984875864,0.427,0.367,2.1809061591206,2.94008064803976,3.12041525852031,2.35034077172805,36.7526746381372,36.4341085271318,42.6829268292683,30
"rpl12","rpl12",2.78453965031095,0.0876997051385481,1.68263480221116e-05,0.415795885974399,0.512,0.427,2.57117951794371,2.37936785987128,3.83539920608405,2.35221201734475,43.3606041535557,34.8837209302326,51.219512195122,40
"cfl1","cfl1",4.42967533559169,0.104679362460204,1.72881899027001e-05,0.427208460685622,0.488,0.453,3.07681976934686,4.15741287805862,4.79989970232981,5.68456899263146,44.8080553807426,48.8372093023256,48.780487804878,60
"slc12a7b","slc12a7b",3.56852140844711,0.0945065342884176,1.78821468930891e-05,0.441885731875125,0.488,0.419,2.71837922452499,3.07127302523012,4.12138380990035,4.363049574133,42.1648835745752,36.4341085271318,48.780487804878,60
"rpl34","rpl34",7.39678889209794,0.0468862530566183,1.85832067195951e-05,0.459209621247915,0.756,0.716,6.51026204419458,6.7267888596119,7.89486102937368,8.4552436352116,71.8691000629327,67.4418604651163,75.609756097561,80
"ckmt2a","ckmt2a",27.2220756304162,-0.0458537485041564,1.86229793760814e-05,0.460192443362346,0.939,0.97,26.6201532465145,24.0154835712235,27.7368941908892,30.5157715130376,97.1050975456262,96.1240310077519,93.9024390243902,95
"IDH2","IDH2",4.43540639319898,0.111325530147335,2.06548570204417e-05,0.510402171832136,0.585,0.57,4.47865731669924,4.14502066222434,6.16892681802426,2.94902077584808,57.5833857772184,52.7131782945737,58.5365853658537,40
"atp5g3b","atp5g3b",13.2224161480469,-0.00175800729493569,2.34540726752625e-05,0.579573589878413,0.89,0.89,13.2086511889628,11.3670852557426,13.8284460702795,14.4854820772026,89.6790434235368,79.8449612403101,89.0243902439024,90
