"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","L","M","S","UV","pctL","pctM","pctS","pctUV"
"emc6","emc6",0.646530042089213,0.0507782195042246,0.428024886159748,1,0.185,0.132,0.897497755225733,0.830295442160875,0.858326970970243,0,18.5022026431718,13.1782945736434,14.6341463414634,0
"per2","per2",0.453524375369585,-0.00766483621947028,0.428181492380421,1,0.094,0.109,0.415635535883106,0.737823353118111,0.456640244464065,0.203998368013056,9.37696664568911,10.8527131782946,6.09756097560976,5
"tmem147","tmem147",0.789593393567325,0.0279261088832323,0.428627167007252,1,0.135,0.109,0.64464374583056,0.530615164856547,0.567817087585345,1.41529757599685,13.4675896790434,10.8527131782946,10.9756097560976,15
"psmd6","psmd6",0.491896014827284,0.00371185076263766,0.428707009527721,1,0.108,0.093,0.4536340911562,0.498766163183186,0.581908241711519,0.433275563258232,10.7614852108244,9.30232558139535,12.1951219512195,5
"pex19","pex19",0.522734763892984,0.000879789962919153,0.428813624177502,1,0.104,0.101,0.465762724475126,0.538611316586478,0.374059471284869,0.712505543225461,10.3838892385148,10.077519379845,6.09756097560976,15
"asna1","asna1",0.509018832076699,0.0115992155958034,0.428921925879004,1,0.114,0.101,0.486905891643883,0.534218697742916,0.553696126373872,0.461254612546125,11.3908118313405,10.077519379845,10.9756097560976,5
"tecrb","tecrb",0.626497170871173,0.0065359136392568,0.429009744525979,1,0.106,0.109,0.517563731165722,0.665536169220737,0.58756102124538,0.735327761852854,10.5726872246696,10.8527131782946,14.6341463414634,10
"tusc3","tusc3",0.57394742072532,-0.000823304402753564,0.429476369853087,1,0.101,0.093,0.446499519953441,0.577687190664351,0.704261172856848,0.567341799426638,10.0692259282568,9.30232558139535,13.4146341463415,10
"dnajc12","dnajc12",0.518858584320191,-0.00652132551739147,0.430001610798441,1,0.096,0.101,0.454526097406382,0.608792430106991,0.585130327273796,0.426985482493595,9.56576463184393,10.077519379845,9.75609756097561,5
"atp6v1h","atp6v1h",1.09034819392347,0.0523516078927365,0.43008573564868,1,0.193,0.14,0.952024943433342,0.789936729108873,1.07174498150562,1.54768612164605,19.2573945877911,13.953488372093,19.5121951219512,15
"lsm3","lsm3",0.767949212066551,0.040108273154157,0.430739733424103,1,0.16,0.124,0.743810080725525,0.755139978247504,0.879047205732241,0.693799583560933,15.9848961611076,12.4031007751938,14.6341463414634,15
"yipf3","yipf3",0.804570061966934,0.0138413690014932,0.430873624240441,1,0.115,0.109,0.519538480697012,0.552967991283343,0.804370791482324,1.34140298440506,11.5166771554437,10.8527131782946,19.5121951219512,20
"zbtb20","zbtb20",0.769601128869852,0.00743245340838347,0.43091120531491,1,0.11,0.101,0.525145174077363,0.631112211388669,0.329192883651682,1.59295424636169,10.9502831969792,10.077519379845,6.09756097560976,20
"ssr3","ssr3",0.450469085679139,0.0132813017787884,0.431298679256523,1,0.115,0.101,0.535279524819178,0.523096169529141,0.464249042671503,0.279251605696733,11.4537444933921,10.077519379845,9.75609756097561,5
"atp6v0b","atp6v0b",0.497470616838469,0.031368453074205,0.4317811338229,1,0.138,0.124,0.659793192389864,0.73593860614155,0.454524865974094,0.139625802848366,13.7822529893014,12.4031007751938,8.53658536585366,5
"si:rp71-45k5.4","si:rp71-45k5.4",0.556916973720796,0.0121602254281893,0.432395700742862,1,0.113,0.109,0.503847947435924,0.733770016941665,0.990049930505593,0,11.3278791692889,10.8527131782946,18.2926829268293,0
"uqcrc2b","uqcrc2b",0.852501712079871,0.0569534796491572,0.432883173405234,1,0.212,0.147,1.06516956116611,0.862564441506595,0.766261410117504,0.716011435529278,21.2083071113908,14.7286821705426,13.4146341463415,15
"atp5s","atp5s",0.541852062058878,-0.00552182518430788,0.433117300629268,1,0.102,0.101,0.479743873216906,0.532206959324725,0.600549220818939,0.554908194874944,10.19509125236,10.077519379845,9.75609756097561,10
"EFCAB10","EFCAB10",1.19230878408014,0.0417095545211308,0.433321241835785,1,0.158,0.124,0.672394370426349,0.630703641320807,1.38157271539145,2.08456440918197,15.7960981749528,12.4031007751938,20.7317073170732,25
"sepw1","sepw1",0.533093475364989,0.00766330947456512,0.433830826774976,1,0.108,0.101,0.508891329066265,0.624796886796344,0.816270508654626,0.182415176942722,10.7614852108244,10.077519379845,13.4146341463415,5
"atp5h","atp5h",8.38346689697137,0.203601620914612,0.433853226512438,1,0.784,0.69,7.68594174805817,6.7976558425764,8.31334467615366,10.7369253210972,78.4140969162996,68.9922480620155,75.609756097561,85
"kif1b","kif1b",0.556323456191657,-0.00722395325483831,0.433972929712581,1,0.095,0.116,0.448495464560029,0.606520078813788,0.525789622876273,0.644488658516537,9.50283196979232,11.6279069767442,7.31707317073171,10
"rab11ba","rab11ba",0.462834135602103,0.0157913764172388,0.43414382464096,1,0.123,0.093,0.547938854281825,0.550954768398368,0.752442919728219,0,12.3348017621145,9.30232558139535,15.8536585365854,0
"ndufb11","ndufb11",2.30136233320513,0.070982447501853,0.434346783805343,1,0.43,0.357,2.60290681421365,2.48629027464071,2.59932118908681,1.51693105487934,42.9830081812461,35.6589147286822,42.6829268292683,25
"frmpd1a","frmpd1a",1.3186680022214,0.065974176520762,0.434528436567687,1,0.31,0.264,1.78676888193202,1.77805512504415,1.06617821242058,0.643669789488847,31.0258023914412,26.3565891472868,20.7317073170732,10
"gnb5b","gnb5b",5.85868210103568,0.139086011047611,0.434763031894055,1,0.724,0.636,6.93320319479334,7.05155699658289,5.38272374223508,4.06724447053141,72.3725613593455,63.5658914728682,63.4146341463415,50
"anp32e","anp32e",4.54878036245605,0.175709524214956,0.434936479676153,1,0.601,0.481,4.71851464918074,4.15731845764968,5.19420581635661,4.12508252663719,60.1006922592826,48.062015503876,58.5365853658537,50
"pnn","pnn",0.460886582714536,0.00427730172483412,0.435426316652894,1,0.106,0.101,0.485712745710199,0.616384930296685,0.280194042305133,0.461254612546125,10.5726872246696,10.077519379845,8.53658536585366,5
"tcea1","tcea1",0.680098237742164,0.00822653111716425,0.435872741035693,1,0.106,0.101,0.477443578220023,0.639276725624066,0.740518603006766,0.863154044117801,10.6356198867212,10.077519379845,14.6341463414634,20
"hnrnpk","hnrnpk",0.754435978434383,0.0405502621116286,0.436378687384753,1,0.152,0.116,0.669701966466495,0.649452348823046,0.892724571010071,0.805865027437922,15.1667715544368,11.6279069767442,13.4146341463415,20
"kifc3","kifc3",0.474840251977774,0.0121602254281893,0.4364590382985,1,0.115,0.085,0.516274552551763,0.578676513043779,0.292396874799331,0.512013067516222,11.4537444933921,8.52713178294574,7.31707317073171,10
"ddx3b","ddx3b",0.684546144680663,0.031368453074205,0.436468075285493,1,0.141,0.124,0.664364279455232,0.677462792905413,0.723588716680752,0.672768789681256,14.0969162995595,12.4031007751938,13.4146341463415,10
"abcg1","abcg1",0.397091103044231,-0.0174378372587418,0.436947522921439,1,0.085,0.109,0.409097323771262,0.6189778459407,0.160928220100743,0.399361022364217,8.49590937696665,10.8527131782946,3.65853658536585,5
"zgc:55733","zgc:55733",0.479326708982833,0.0288269286901171,0.437034509401802,1,0.134,0.116,0.628966056908098,0.63614563870535,0.448196772304827,0.203998368013056,13.4046570169918,11.6279069767442,7.31707317073171,5
"GCA","GCA",0.583040460187705,-0.0249843742592199,0.437412106811743,1,0.08,0.109,0.365611582575441,0.612367948846089,0.498226871817962,0.855955437511328,7.99244808055381,10.8527131782946,9.75609756097561,10
"cebpd","cebpd",0.600069553044583,0.00675481686079074,0.43753476522675,1,0.111,0.07,0.722530009156902,0.704942392876254,0.145855209708476,0.826950600436701,11.0761485210824,6.97674418604651,3.65853658536585,15
"gng13b","gng13b",1.01526494065255,0.0141327867508965,0.43865556504308,1,0.12,0.109,0.606923382299971,0.555951123423846,1.09194916952131,1.80623608736507,12.0201384518565,10.8527131782946,18.2926829268293,20
"pbxip1a","pbxip1a",0.55186868686636,0.015519691073768,0.43940719433861,1,0.118,0.078,0.538672105446621,0.578751258751835,0.527115470386734,0.562935912880249,11.8313404657017,7.75193798449612,9.75609756097561,10
"marcksl1a","marcksl1a",0.475253027836231,-0.0117771768298099,0.439516595460735,1,0.087,0.101,0.416458378697606,0.628787662231656,0.49682852554847,0.358937544867193,8.74764002517306,10.077519379845,8.53658536585366,5
"eif4g2b","eif4g2b",0.445823618752801,-0.00423821950282278,0.439773878007699,1,0.094,0.109,0.41980793584314,0.617261929304255,0.563809432921088,0.182415176942722,9.37696664568911,10.8527131782946,12.1951219512195,5
"coa5","coa5",0.474682703209832,-0.00423821950282278,0.439837682765879,1,0.094,0.109,0.468452744347991,0.593773959906529,0.641267872739435,0.195236235845373,9.43989930774072,10.8527131782946,7.31707317073171,5
"slc25a5","slc25a5",28.6541306010505,0.186073368394976,0.440022762495361,1,0.981,0.984,24.9905427544417,25.3269664164757,27.4030986325636,36.895914600721,98.1120201384519,98.4496124031008,98.780487804878,100
"mrps24","mrps24",0.783963539411503,0.0224285689240376,0.440263493089502,1,0.13,0.109,0.598339774806172,0.572416663864934,0.810441779290872,1.15465593968403,13.0270610446822,10.8527131782946,14.6341463414634,20
"fam134c","fam134c",0.368035483415854,-0.0307814919435458,0.440482521386147,1,0.076,0.101,0.373147570983611,0.659143549618335,0.439850813061471,0,7.55191944619257,10.077519379845,7.31707317073171,0
"spag1a","spag1a",0.616385004365125,0.0518344110878279,0.440667553783935,1,0.184,0.147,0.853560794431073,0.78876305940419,0.823216163625237,0,18.3763373190686,14.7286821705426,18.2926829268293,0
"ywhaba","ywhaba",2.44240924102196,0.0712864661615544,0.441361311609086,1,0.423,0.326,2.51303343952152,2.43846000366642,2.71604754299313,2.1020959779068,42.2907488986784,32.5581395348837,37.8048780487805,25
"mlc1","mlc1",0.870342540584335,0.00840271220113351,0.441363155564397,1,0.104,0.124,0.572242761286091,0.83734501483672,0.354122600433823,1.71765978578071,10.3838892385148,12.4031007751938,4.8780487804878,20
"pfdn6","pfdn6",0.481135780645023,-0.00580930542202152,0.441628968595363,1,0.093,0.101,0.398364561931642,0.596134187841865,0.496768809548354,0.433275563258232,9.2511013215859,10.077519379845,9.75609756097561,5
"rogdi","rogdi",1.04792262833823,0.0409981904505849,0.441659365220874,1,0.153,0.116,0.744466310228824,0.63698311736742,0.70011365677648,2.11012742898019,15.29263687854,11.6279069767442,10.9756097560976,35
"ywhag2","ywhag2",0.624228508244062,-0.00791737343059208,0.441876382546326,1,0.094,0.101,0.466203739101024,0.663560731332404,0.620343836347352,0.746805726195469,9.37696664568911,10.077519379845,9.75609756097561,10
"chd9","chd9",0.778055740659886,0.00597173873007506,0.441984487965674,1,0.107,0.101,0.511935810896731,0.522956427979761,0.598828665655949,1.4785020581071,10.6985525487728,10.077519379845,8.53658536585366,20
"REEP6","REEP6",0.39746590380507,-0.0261411123870436,0.442022719098324,1,0.079,0.101,0.386987551083658,0.652610394783306,0.367850492410593,0.182415176942722,7.8665827564506,10.077519379845,7.31707317073171,5
"rpl18","rpl18",6.9609961435611,0.103183683709511,0.442813448635858,1,0.673,0.628,5.73300403409777,6.04087848461864,7.15111762921967,8.91898442630833,67.2750157331655,62.7906976744186,69.5121951219512,75
"id2b","id2b",0.710116055208558,-0.0464611148780011,0.442871758330468,1,0.065,0.116,0.290185007255972,0.781237866197734,0.184650441286267,1.58439090609426,6.48206419131529,11.6279069767442,4.8780487804878,15
"serinc1","serinc1",5.75741924474979,0.124392926970026,0.443193998029105,1,0.704,0.667,6.29837072262764,6.30112439796562,5.64620913170297,4.78397272670294,70.4216488357458,66.6666666666667,70.7317073170732,50
"sf3b1","sf3b1",0.7844902301134,0.0491808941515554,0.44348792906779,1,0.169,0.132,0.847245116691366,0.725845053590873,1.36963451432599,0.195236235845373,16.9288860918817,13.1782945736434,23.1707317073171,5
"gabarapa","gabarapa",1.21043138812531,0.0651075590781015,0.443777581673365,1,0.248,0.209,1.27138852696694,1.21854088295534,1.44405436350811,0.907741779070834,24.7954688483323,20.9302325581395,23.1707317073171,15
"nsa2","nsa2",0.865292045841902,0.0405502621116286,0.443923184100297,1,0.154,0.109,0.761601220104143,0.731002825636574,0.404377578066709,1.56418655956018,15.3555695405916,10.8527131782946,7.31707317073171,20
"pcyt2","pcyt2",0.4881339060277,-0.0278908941108313,0.444244452715437,1,0.077,0.109,0.333746260423496,0.577627219259167,0.113866684885336,0.9272954595428,7.67778477029578,10.8527131782946,1.21951219512195,15
"rpl30","rpl30",4.28151994202887,0.0756904565838405,0.444639134785797,1,0.529,0.434,3.6616363389423,3.76505281168919,4.78909628104033,4.91029433644367,52.9263687853996,43.4108527131783,59.7560975609756,55
"sik2b","sik2b",0.463399564642809,0.0213254248518802,0.444791811257383,1,0.121,0.109,0.556672021099894,0.632249698855555,0.46067817060273,0.203998368013056,12.0830711139081,10.8527131782946,9.75609756097561,5
"ell2","ell2",0.448782409522333,0.0224285689240376,0.444895386939134,1,0.127,0.109,0.576235802404424,0.686774347897539,0.532119487787369,0,12.7123977344242,10.8527131782946,9.75609756097561,0
"lsm4","lsm4",1.05387028539493,0.0643364725790724,0.445368508739437,1,0.229,0.147,1.1228373370394,0.896449740141326,1.20554215494046,0.990651909458521,22.9074889867841,14.7286821705426,23.1707317073171,15
"tob1a","tob1a",6.44241745117916,0.157559478856646,0.445516862792839,1,0.719,0.659,7.73120656241209,7.69797743539324,6.07943521345467,4.26105059345661,71.8691000629327,65.8914728682171,63.4146341463415,40
"eps8","eps8",0.583290096296988,-0.0139776261938462,0.445768315863351,1,0.087,0.101,0.417660098378009,0.584373313039731,0.390066285804265,0.941060687965946,8.68470736312146,10.077519379845,6.09756097560976,15
"stx3a","stx3a",0.639078443667862,0.0180086722258862,0.445842906766059,1,0.118,0.093,0.539029242413395,0.658221470538298,0.377353803770386,0.981709257949368,11.7684078036501,9.30232558139535,8.53658536585366,15
"elovl6","elovl6",0.810992730492369,0.172938998995531,0.445848277656547,1,0.245,0.109,1.29208461440217,0.738829208582108,0.345864112791076,0.867192986194121,24.4808055380743,10.8527131782946,7.31707317073171,15
"mdkb","mdkb",1.33409169136187,0.0519522769304433,0.445929904780772,1,0.201,0.209,1.27144372557647,1.18721655536904,2.00116947992926,0.876537004572704,20.1384518565135,20.9302325581395,20.7317073170732,10
"anapc16","anapc16",0.658776972695432,0.0291957200087029,0.44608646163254,1,0.135,0.109,0.621660188971182,0.655128650689563,0.854852198787476,0.503466852333504,13.530522341095,10.8527131782946,15.8536585365854,10
"sept12","sept12",0.697304302364507,0.0295359831241357,0.446138279461984,1,0.135,0.109,0.683610899909048,0.82177429080721,0.906188514210047,0.377643504531722,13.4675896790434,10.8527131782946,17.0731707317073,5
"hnrnpr","hnrnpr",0.521497952946066,0.0135534862979034,0.446905589301133,1,0.111,0.085,0.506032487371846,0.524643109197565,0.627600218636583,0.427715996578272,11.139081183134,8.52713178294574,10.9756097560976,5
"odc1","odc1",0.520813473054272,0.015519691073768,0.447277406235377,1,0.113,0.093,0.549769163756399,0.686601382725537,0.46923984120343,0.377643504531722,11.3278791692889,9.30232558139535,10.9756097560976,5
"pcnp","pcnp",0.452243769778303,0.0177530811701818,0.44833299955261,1,0.117,0.109,0.548907997187385,0.590861370840665,0.669205711085161,0,11.7054751415985,10.8527131782946,12.1951219512195,0
"safb","safb",0.472225916753285,0.0197384933636501,0.448505645080369,1,0.117,0.093,0.535601016241667,0.584182020977946,0.565122261780473,0.203998368013056,11.7054751415985,9.30232558139535,10.9756097560976,5
"eaf1","eaf1",0.698213418193825,0.00163845172003214,0.44866666444762,1,0.098,0.101,0.419989262573878,0.569991735709849,0.695184730444807,1.10768794404677,9.81749528005035,10.077519379845,13.4146341463415,20
"neurod4","neurod4",0.783842155673432,0.0380784803472503,0.44878423462722,1,0.15,0.109,0.774844302277647,0.756825534716496,0.644205930899328,0.959492854800257,14.9779735682819,10.8527131782946,13.4146341463415,15
"uba1","uba1",0.483475877479529,-0.00139164769739297,0.44900647446634,1,0.097,0.101,0.414765702309585,0.612744052453313,0.563222856047464,0.343170899107756,9.69162995594714,10.077519379845,9.75609756097561,5
"CR847566.1","CR847566.1",0.727951677399894,0.0120458344952063,0.449100560649537,1,0.118,0.109,0.697079875776218,0.76698798504411,0.500814535153887,0.94692431362536,11.8313404657017,10.8527131782946,4.8780487804878,15
"abhd12","abhd12",0.463531020318121,-0.0191724430709503,0.449562390744845,1,0.081,0.109,0.374583349108176,0.577231593878728,0.264119987721653,0.638189150563926,8.05538074260541,10.8527131782946,6.09756097560976,10
"znf395b","znf395b",0.773164685197838,0.0205378225966145,0.449713642741014,1,0.118,0.101,0.580502840726694,0.548724348283676,0.939241026354607,1.02419052542637,11.7684078036501,10.077519379845,17.0731707317073,15
"canx","canx",1.14226838166647,0.0630294477085826,0.449896246653196,1,0.213,0.147,1.05612169203798,1.03920637521248,0.891024746191578,1.58272071322386,21.2712397734424,14.7286821705426,17.0731707317073,15
"tfg","tfg",0.514124796074901,0.0205378225966145,0.450241616258321,1,0.122,0.093,0.552206294462188,0.598252046260105,0.421349478272079,0.484691365305233,12.2089364380113,9.30232558139535,9.75609756097561,10
"BCR (1 of many)","BCR (1 of many)",0.42316664967231,-0.00823708230089461,0.450329039452253,1,0.091,0.101,0.413175546260471,0.515842484103974,0.568412332479423,0.195236235845373,9.06230333543109,10.077519379845,8.53658536585366,5
"psma5","psma5",0.632626490472268,0.0233148307683661,0.450574847554925,1,0.123,0.109,0.536100546877519,0.633238964284942,0.745475710525659,0.615690740200954,12.3348017621145,10.8527131782946,13.4146341463415,10
"camsap1a","camsap1a",0.780299892046246,0.00562592496125359,0.451060327321126,1,0.101,0.101,0.465163799140675,0.664053412101877,0.403156654824631,1.5888257021178,10.0692259282568,10.077519379845,7.31707317073171,15
"psme3","psme3",0.432689063936951,-0.0232315962234116,0.45108559452144,1,0.077,0.109,0.360515499763489,0.624598792766762,0.381800913732414,0.363841049485138,7.74071743234739,10.8527131782946,8.53658536585366,10
"nhsl1a","nhsl1a",0.683618819046523,0.0260841485171707,0.451196427832001,1,0.123,0.101,0.643182619097965,0.552431628000023,0.683429035931561,0.855431993156544,12.3348017621145,10.077519379845,14.6341463414634,5
"mrpl11","mrpl11",0.833126481408483,0.043308275884828,0.451369495514755,1,0.16,0.109,0.808416201940441,0.688680744282133,1.10392987199871,0.731479107412645,16.0478288231592,10.8527131782946,19.5121951219512,15
"pa2g4b","pa2g4b",0.64812938376973,0.006194268255893,0.451648929049605,1,0.102,0.093,0.43184821845882,0.523299912394452,0.780290774252558,0.857078629973089,10.19509125236,9.30232558139535,9.75609756097561,15
"serbp1a","serbp1a",1.09088119394523,0.0539015952864929,0.451813422240399,1,0.189,0.155,0.931662345725533,0.852738910500292,1.32281028572358,1.25631323383152,18.942731277533,15.5038759689922,25.609756097561,25
"cry1bb","cry1bb",0.443286958524408,-0.00709291741634907,0.452001738336308,1,0.089,0.101,0.441322586676281,0.635799198319576,0.696026049101773,0,8.87350534927627,10.077519379845,9.75609756097561,0
"msrb1b","msrb1b",0.488094870250138,0.00903114959109268,0.452297771643707,1,0.104,0.101,0.481549262153375,0.563449316465022,0.381794826331676,0.525586076050477,10.4468219005664,10.077519379845,9.75609756097561,10
"PTP4A3","PTP4A3",1.01295706235602,0.050756938607021,0.452316943399146,1,0.169,0.124,0.872093836662676,0.768851635912761,0.83499312682146,1.5758896500272,16.9288860918817,12.4031007751938,14.6341463414634,20
"mrpl14","mrpl14",0.57859615256358,0.0067622887199016,0.452334903538377,1,0.103,0.101,0.481958138374854,0.574817887193637,0.524295982665862,0.733312602019969,10.2580239144116,10.077519379845,10.9756097560976,15
"arl13b","arl13b",0.410359551915641,0.021649551449305,0.452466612924917,1,0.123,0.101,0.582700674057045,0.598797235278397,0.116316127465702,0.343624170861422,12.2718691000629,10.077519379845,2.4390243902439,10
"apoeb","apoeb",3.64773362539532,0.275334282197073,0.453272301836915,1,0.44,0.395,5.07857507778741,4.41609556938569,4.05207669464323,1.04418715976495,43.9899307740717,39.5348837209302,45.1219512195122,15
"park7","park7",1.16929102713418,0.0688719347453583,0.453385947214974,1,0.235,0.171,1.17420774867409,1.04856084953781,1.17184759100357,1.28254791932125,23.4738829452486,17.0542635658915,19.5121951219512,20
"akt1s1","akt1s1",0.360594159975904,-0.0284748357332637,0.45340314983244,1,0.076,0.101,0.336342320951091,0.617672511717591,0.20281069358559,0.285551113649343,7.55191944619257,10.077519379845,4.8780487804878,5
"stk35","stk35",0.641532472544453,0.0323024834830312,0.454344821873071,1,0.137,0.085,0.67823113187636,0.627443601696382,0.517469963379432,0.742985193225639,13.6563876651982,8.52713178294574,9.75609756097561,15
"gstm.1","gstm.1",0.871386623502783,0.0493062336127597,0.454418038816761,1,0.176,0.124,0.939779660253924,0.925316143763122,0.861997398859752,0.758453291134334,17.6211453744493,12.4031007751938,13.4146341463415,10
"gpkow","gpkow",0.330953445112761,-0.00811212739534506,0.454873174233305,1,0.087,0.101,0.39491768727818,0.553040727767825,0.37585536540504,0,8.68470736312146,10.077519379845,7.31707317073171,0
"faub","faub",0.77647164981755,0.0399153533117529,0.455288648540839,1,0.147,0.116,0.694382376779822,0.663632410262642,0.685316171682453,1.06255564054528,14.7262429200755,11.6279069767442,10.9756097560976,15
"ccnyl1","ccnyl1",0.470295279147989,-0.00293821530737962,0.455890081364444,1,0.093,0.101,0.413897334334015,0.544939140486715,0.71834627375817,0.203998368013056,9.2511013215859,10.077519379845,15.8536585365854,5
"rer1","rer1",0.690030831070775,0.0443726719406145,0.456018635373672,1,0.159,0.124,0.73589948446167,0.69461005471926,0.769555103627726,0.560058681474444,15.8590308370044,12.4031007751938,18.2926829268293,10
"tbca","tbca",1.36237957012935,0.0644229740280256,0.456124992642583,1,0.254,0.186,1.34813365267048,1.24416058362674,1.51516468982822,1.34205935439196,25.4247954688483,18.6046511627907,26.8292682926829,25
"mrpl34","mrpl34",0.551372917443825,0.0205378225966145,0.456181565321881,1,0.121,0.101,0.561077180186578,0.557630587750083,0.891547665993266,0.195236235845373,12.0830711139081,10.077519379845,13.4146341463415,5
"atp1b2a","atp1b2a",2.62289434452844,0.158411343268579,0.456857187268545,1,0.493,0.403,3.30534851960213,2.78510838773463,3.84621227590207,0.554908194874944,49.2762743864065,40.3100775193798,53.6585365853659,10
"cnppd1","cnppd1",0.266907038690666,-0.030814018086436,0.456888918707635,1,0.071,0.101,0.291644702063095,0.566050207595566,0.209933245104002,0,7.11139081183134,10.077519379845,3.65853658536585,0
"usp9","usp9",0.364606643484723,0.012424818006529,0.457390593813658,1,0.11,0.085,0.503121560738634,0.539369295669487,0.415935717530773,0,11.0132158590308,8.52713178294574,10.9756097560976,0
"fam46ba","fam46ba",0.386296956905725,0.0127209207050035,0.458096085056259,1,0.107,0.101,0.539871819768422,0.619745896023226,0.181571743818198,0.203998368013056,10.6985525487728,10.077519379845,3.65853658536585,5
"adipor1a","adipor1a",0.532248184945281,0.022866466719651,0.458396965366324,1,0.121,0.116,0.575184035660002,0.630091572652394,0.728480895623356,0.195236235845373,12.1460037759597,11.6279069767442,14.6341463414634,5
"pitpnb","pitpnb",0.436712865592285,0.0382888959187788,0.458459308224277,1,0.142,0.101,0.686727161081341,0.627286659879184,0.432837641408613,0,14.2227816236627,10.077519379845,9.75609756097561,0
"pclob","pclob",0.790517724718454,0.0279261088832323,0.458743979028826,1,0.126,0.109,0.613080771298027,0.632093402159804,0.601815832345452,1.31508089307054,12.586532410321,10.8527131782946,10.9756097560976,20
"zgc:92140","zgc:92140",0.556996625789747,-0.0105293469149301,0.458769860570298,1,0.089,0.101,0.393931623800168,0.499781413483849,0.731040494003487,0.603232971871485,8.93643801132788,10.077519379845,10.9756097560976,10
"ddx5","ddx5",2.96659875608372,0.0768581270851029,0.460166301041303,1,0.479,0.426,3.15500900706573,3.47126031756713,2.65867680810951,2.5814488915925,47.8917558212712,42.6356589147287,40.2439024390244,40
"eif3jb","eif3jb",0.743850351031407,0.00427730172483412,0.460420393849378,1,0.1,0.109,0.473779775835461,0.505834128225391,0.529313434681498,1.46647406538328,10.0062932662052,10.8527131782946,9.75609756097561,20
"calcoco1a","calcoco1a",0.683259076244984,-0.0319856643833266,0.460426531899772,1,0.07,0.109,0.320685396270838,0.568337680184179,0.610003810536698,1.23400941798822,7.04845814977974,10.8527131782946,10.9756097560976,15
"rpl35a","rpl35a",5.75180315405193,0.10285100780406,0.460593990906077,1,0.621,0.589,4.96728537336915,5.28708332782275,6.92683420625942,5.82600970875642,62.0516047828823,58.9147286821705,67.0731707317073,55
"lsm5","lsm5",1.288792862347,0.0690749541990104,0.46063377902756,1,0.267,0.233,1.37909302178256,1.27611935037967,1.57522518800334,0.924733889222407,26.746381371932,23.2558139534884,28.0487804878049,10
"atpif1a","atpif1a",1.08729405714083,0.0644043174856422,0.460870252467067,1,0.231,0.178,1.13216187233573,1.05560706297707,0.776213152365838,1.38519414088469,23.096286972939,17.8294573643411,13.4146341463415,15
"cst14a.2","cst14a.2",0.789809841360754,0.0448421141931696,0.460899598953388,1,0.154,0.116,0.732493567767584,0.691449259586539,0.848878253822111,0.886418284266782,15.3555695405916,11.6279069767442,14.6341463414634,15
"tpd52l1","tpd52l1",1.40562125895251,0.0648306658186832,0.46091221709417,1,0.325,0.287,1.85938957465937,1.93621966039829,1.62287743273932,0.203998368013056,32.5361862806797,28.6821705426357,28.0487804878049,5
"eif3d","eif3d",0.563139745488675,0.0312101840844222,0.460991086013187,1,0.135,0.101,0.625835521250756,0.563305899189577,1.06341756151437,0,13.530522341095,10.077519379845,19.5121951219512,0
"csnk2a1","csnk2a1",0.73068702742033,0.0219781359571549,0.461011524173911,1,0.116,0.093,0.538062567949449,0.566818814792042,0.501180121237161,1.31668660570267,11.6425424795469,9.30232558139535,8.53658536585366,10
"ppargc1b","ppargc1b",0.528406452244111,0.0194248564271938,0.461227479454788,1,0.117,0.109,0.527097744768481,0.569543323508101,0.877358937851495,0.139625802848366,11.7054751415985,10.8527131782946,18.2926829268293,5
"rnf44","rnf44",1.03766802478357,0.049762944785226,0.461620867108221,1,0.177,0.147,0.872600878965654,0.791230934281082,0.828714912215029,1.6581253736725,17.7470106985525,14.7286821705426,15.8536585365854,30
"egr4","egr4",0.74509071360315,0.0295038110248499,0.461718248115217,1,0.129,0.124,0.778367905547172,0.878395766480992,0.455924925636341,0.867674256748096,12.901195720579,12.4031007751938,8.53658536585366,15
"cotl1","cotl1",0.949509121051773,0.055897603933208,0.461734893219889,1,0.207,0.163,1.08508764363601,0.922219869705388,0.522824182535529,1.26790478833016,20.704845814978,16.2790697674419,12.1951219512195,15
"bccip","bccip",0.685781121797245,0.0227600457333322,0.461801088018591,1,0.121,0.093,0.573139663161298,0.625395234503774,0.905091950860558,0.639497638663349,12.1460037759597,9.30232558139535,14.6341463414634,10
"rorcb","rorcb",0.613763403023192,0.0205378225966145,0.462256140414578,1,0.115,0.101,0.556669363936408,0.553640906407424,0.524551184335619,0.820192157413319,11.5166771554437,10.077519379845,9.75609756097561,10
"capns1a","capns1a",0.294947704244931,-0.0249762898907505,0.462337971305415,1,0.075,0.109,0.342528950071073,0.564775019178737,0.272486847729917,0,7.48898678414097,10.8527131782946,6.09756097560976,0
"psma1","psma1",0.731066699340791,0.0596025695247233,0.462602131281412,1,0.196,0.132,0.89693238417658,0.681282879600817,0.540194414404218,0.805857119181549,19.5720578980491,13.1782945736434,13.4146341463415,15
"arl3","arl3",0.887588800252929,0.0427756527031285,0.46290853427733,1,0.155,0.116,0.736227153684143,0.799123761532127,1.00624260399491,1.00876168180053,15.5443675267464,11.6279069767442,20.7317073170732,15
"si:ch211-207i1.2","si:ch211-207i1.2",0.423715216088024,0.0210938415155819,0.463511178131769,1,0.12,0.093,0.584680683267735,0.461408775212547,0.648771405871814,0,12.0201384518565,9.30232558139535,12.1951219512195,0
