"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","Ribo","L","M1","M3","M4","S","UV","pctRibo","pctL","pctM1","pctM3","pctM4","pctS","pctUV"
"usp10","usp10",0.879833408315751,0.0155424613229135,0.0614473838003122,1,0.149,0.121,0.960659547074236,0.559203406610617,0.520428707087243,0.805155766015914,0.422423166962634,0.691865244210157,2.19909802024946,14.8936170212766,12.0201384518565,7.14285714285714,12.3287671232877,11.4285714285714,12.1951219512195,30
"echs1","echs1",0.590224960202969,-0.0886673347329718,0.0615338302242842,1,0.085,0.169,0.398235309820863,0.835132748087121,0.4812888702817,0.615340597006055,0.665650374322033,0.720644429876433,0.415282392026578,8.51063829787234,17.9358086847074,7.14285714285714,9.58904109589041,14.2857142857143,14.6341463414634,5
"dlst","dlst",0.791061906332632,-0.0498749100385098,0.0616294973495625,1,0.106,0.148,0.611910709041809,0.706258737108512,0.854152781286453,0.716895114141184,0.851878389377961,0.747130412539943,1.04920720083256,10.6382978723404,14.9150409062303,12.5,12.3287671232877,17.1428571428571,14.6341463414634,10
"CABZ01061884.1","CABZ01061884.1",6.03665089280828,-0.641115051922283,0.0617797087287322,1,0.34,0.752,2.17408514006447,8.05468574553764,6.56828789037937,6.50904020984902,5.3536910436095,5.94954459454092,7.64722162567701,34.0425531914894,77.0925110132159,66.0714285714286,71.2328767123288,58.5714285714286,60.9756097560976,85
"farp2","farp2",0.758721351088161,0.00253112534696812,0.0621965403215089,1,0.128,0.127,0.673200222363429,0.639656606322177,1.09915077872245,0.751974423895234,0.38613299720192,0.660581857591602,1.10035257152031,12.7659574468085,12.7123977344242,17.8571428571429,12.3287671232877,8.57142857142857,13.4146341463415,10
"ptp4a2b","ptp4a2b",0.452335931236481,0.0971126014828161,0.0623572991672892,1,0.213,0.095,1.15409452288166,0.413672400471821,0.454330394456596,0.405264041032962,0.131102493307218,0.607887666505104,0,21.2765957446809,9.75456261799874,8.92857142857143,8.21917808219178,2.85714285714286,13.4146341463415,0
"atp5b","atp5b",9.9093086066947,-0.715753552740384,0.0625105833951536,1,0.489,0.884,4.06963450732325,12.2416557780779,9.86676501021335,12.9705607009264,10.2904051181297,9.99580971873099,9.93032941346121,48.936170212766,89.1126494650724,76.7857142857143,84.9315068493151,91.4285714285714,84.1463414634146,85
"zgc:86598","zgc:86598",0.512635568343794,0.0442348985979103,0.0630557893746081,1,0.149,0.111,0.65018170832726,0.558633067601331,0.645133486971359,0.367529196764567,0.641923071207062,0.521050079521926,0.203998368013056,14.8936170212766,11.4537444933921,10.7142857142857,8.21917808219178,11.4285714285714,8.53658536585366,5
"taf12","taf12",0.9620415490881,-0.168813013111434,0.0631104074175576,1,0.085,0.244,0.275520765667171,1.29474662625567,0.843283359915774,1.28799190516434,0.98053129787859,1.26810242737026,0.784114461364903,8.51063829787234,25.0471994965387,12.5,21.9178082191781,22.8571428571429,25.609756097561,15
"si:ch1073-155h21.2","si:ch1073-155h21.2",0.793537415176681,-0.0957816377495806,0.0632672742765443,1,0.085,0.173,0.457708336147214,0.896436238122737,0.826238673903727,1.36290469817241,0.4385377296647,1.17357520786176,0.399361022364217,8.51063829787234,17.7470106985525,12.5,19.1780821917808,11.4285714285714,18.2926829268293,5
"mt-atp8","mt-atp8",0.813579558388367,-0.120988673094599,0.0633492562510312,1,0.085,0.198,0.478945731407705,1.13578626189251,0.914434909386069,0.730230867095441,1.42312183123035,0.613176285342277,0.399361022364217,8.51063829787234,20.8936438011328,10.7142857142857,13.6986301369863,22.8571428571429,10.9756097560976,5
"cotl1","cotl1",0.829465246136335,-0.118018163802306,0.0634515311261012,1,0.106,0.196,0.474729356248864,1.08508764363601,1.30650177965947,0.627428267548835,0.521780704995475,0.522824182535529,1.26790478833016,10.6382978723404,20.704845814978,23.2142857142857,10.958904109589,10,12.1951219512195,15
"HIPK1 (1 of many)","HIPK1 (1 of many)",0.646681173920968,-0.0303716524888589,0.0635441557537227,1,0.106,0.139,0.631042674204801,0.674736636618682,0.786177926468773,0.501326905230267,0.855683963558829,0.650084114787151,0.427715996578272,10.6382978723404,14.2227816236627,12.5,8.21917808219178,18.5714285714286,12.1951219512195,5
"phyhiplb","phyhiplb",0.541900720549677,0.156612555494478,0.0635793214679311,1,0.255,0.079,1.53623652420337,0.405636155295223,0.740378060510496,0.208583289170508,0.426307930318507,0.146565193776134,0.3295978905735,25.531914893617,8.18124606670862,10.7142857142857,4.10958904109589,10,3.65853658536585,5
"nptnb","nptnb",0.876496198134931,-0.146742577400787,0.0641854642353043,1,0.064,0.216,0.317933415834317,1.1716068681134,0.567009250077332,1.25534154719591,1.19183845340754,0.734804162315877,0.896939690000139,6.38297872340426,22.5298930144745,8.92857142857143,19.1780821917808,18.5714285714286,18.2926829268293,15
"snrpd3l","snrpd3l",0.637533529275804,0.125137600496054,0.0642352887688239,1,0.234,0.087,1.23110105848422,0.355613096905248,0.555540037123269,0.487171984160747,0.551719536743187,0.593053556073258,0.688535435440693,23.4042553191489,8.43297671491504,10.7142857142857,8.21917808219178,10,10.9756097560976,10
"higd2a","higd2a",0.734063848865594,-0.0133870807824594,0.0643593531131251,1,0.128,0.131,0.656558249651784,0.62798278756712,0.549726336458062,0.897361425535461,0.495188081173294,0.542658142667151,1.36897191900628,12.7659574468085,13.4046570169918,5.35714285714286,15.0684931506849,11.4285714285714,10.9756097560976,15
"pfdn4","pfdn4",0.58101344048914,-0.0193875603606784,0.0643627792244679,1,0.128,0.133,0.610448740392359,0.663228135495615,0.529480665269783,0.724216725251276,0.652920160186066,0.551937618135142,0.334862038693739,12.7659574468085,13.6563876651982,8.92857142857143,15.0684931506849,15.7142857142857,7.31707317073171,10
"si:dkeyp-72e1.9","si:dkeyp-72e1.9",1.25550160283174,-0.125034978903847,0.0644362322039438,1,0.085,0.195,0.445377774620748,0.91824220158674,1.52896569347208,2.13577712025174,1.05150428141353,1.34507512931677,1.3635690191606,8.51063829787234,18.8797986154814,25,27.3972602739726,22.8571428571429,20.7317073170732,10
"pnn","pnn",0.585032038714247,0.0688916456418823,0.0644515450226501,1,0.17,0.104,1.07383954822533,0.485712745710199,0.268909875665105,0.882941136589405,0.642372309958429,0.280194042305133,0.461254612546125,17.0212765957447,10.5726872246696,7.14285714285714,12.3287671232877,11.4285714285714,8.53658536585366,5
"fuom","fuom",0.995279400775557,-0.0984365065655823,0.0645066096584068,1,0.085,0.173,0.305089515556102,0.841787964206173,1.33487679180118,0.608210852174397,0.919712262727616,1.00430050870744,1.952977910256,8.51063829787234,17.3064820641913,21.4285714285714,13.6986301369863,15.7142857142857,17.0731707317073,25
"stau2","stau2",0.967339205124177,-0.109423213431733,0.0648205934646643,1,0.085,0.181,0.333954558193096,0.894567342760471,1.22213684552388,0.754854432990692,0.970279916524413,1.32167743058602,1.27390390929066,8.51063829787234,18.313404657017,17.8571428571429,10.958904109589,17.1428571428571,21.9512195121951,20
"nop53","nop53",0.574007793876951,0.186315992846527,0.0652849637372675,1,0.191,0.072,1.57912742879344,0.362407274775404,0.665443715020253,0.184842867392739,0.248166433207646,0.289531402508481,0.688535435440693,19.1489361702128,7.48898678414097,7.14285714285714,4.10958904109589,7.14285714285714,4.8780487804878,10
"ndufs6","ndufs6",2.07062094759365,-0.187204542800761,0.0653950766364975,1,0.234,0.362,1.29561865839918,2.19832007260307,1.96616753572956,2.11440507431572,2.5312604820841,2.40539899927724,1.98317581074666,23.4042553191489,37.0044052863436,25,30.1369863013699,38.5714285714286,34.1463414634146,30
"dynlt3","dynlt3",1.56375020785478,-0.187573787370138,0.0655083814554526,1,0.128,0.291,0.691719394525531,1.54375014948731,1.38807207599808,0.942622909852127,1.89032327416519,1.8976074588911,2.59215619206409,12.7659574468085,29.5783511642542,25,13.6986301369863,32.8571428571429,30.4878048780488,40
"ppa1b","ppa1b",2.00437337237736,-0.171711452334568,0.0655844902061319,1,0.277,0.381,1.61945403826399,2.73427594334258,2.32277753530424,2.3496863506457,2.1509670852578,1.79608391218328,1.05736874164394,27.6595744680851,39.5846444304594,32.1428571428571,32.8767123287671,31.4285714285714,29.2682926829268,20
"psmc6","psmc6",0.549133967740257,0.0169466272451791,0.0656347860683238,1,0.128,0.12,0.769099240156353,0.560970360785482,0.3562206616798,0.479088386807122,0.202825884543275,0.398664241451107,1.07706899875866,12.7659574468085,12.7753303964758,7.14285714285714,6.84931506849315,5.71428571428571,8.53658536585366,15
"spty2d1","spty2d1",0.622749139692595,-0.0101410774686118,0.0657032759042628,1,0.128,0.129,0.780010261603386,0.630469278524064,0.663988103814267,0.711152776672683,0.744690006953793,0.485762651172219,0.343170899107756,12.7659574468085,13.4046570169918,10.7142857142857,10.958904109589,12.8571428571429,8.53658536585366,5
"oip5-as1","oip5-as1",0.728197433904491,-0.0548669784950602,0.065738402625362,1,0.106,0.149,0.580416232646638,0.724154217904729,0.406049844660917,0.54363947252885,0.76360125344393,0.843735243228849,1.23578577291752,10.6382978723404,15.1667715544368,7.14285714285714,10.958904109589,17.1428571428571,14.6341463414634,20
"mbd3b","mbd3b",0.547570595389975,0.226961614422325,0.065823584326213,1,0.255,0.066,1.61585411001447,0.278820472654656,0.502652495888508,0.43260086724658,0.426995425290566,0.32354554410979,0.252525252525253,25.531914893617,6.35619886721208,7.14285714285714,6.84931506849315,11.4285714285714,6.09756097560976,5
"hnrnpa0a","hnrnpa0a",0.565921690323517,-0.00161539061488042,0.0659593730050671,1,0.128,0.126,0.818918235555489,0.607599988951904,0.666056020513829,0.194566736566279,0.603814372597253,0.740898587506366,0.3295978905735,12.7659574468085,13.0899937067338,12.5,2.73972602739726,12.8571428571429,14.6341463414634,5
"lamtor4","lamtor4",0.688729296362209,0.0090156316262289,0.0662149360373203,1,0.128,0.122,0.713029425541288,0.598965097474794,1.34082791779452,0.36405204520703,0.697862306055708,0.420898423279222,0.685469859182897,12.7659574468085,12.3977344241661,17.8571428571429,6.84931506849315,12.8571428571429,9.75609756097561,10
"ilf3b","ilf3b",0.524467037484893,0.0722273647225406,0.0663522948400553,1,0.191,0.101,0.819206296983564,0.478964022872633,0.286898715792135,0.426816881178062,0.425736283629887,0.581715818722924,0.651931243215043,19.1489361702128,10.3209565764632,5.35714285714286,8.21917808219178,7.14285714285714,12.1951219512195,10
"zgc:92818","zgc:92818",2.11056191471641,-0.55605847864989,0.0664600269531529,1,0.043,0.472,0.223926519798865,3.71001332204097,2.56934927903885,1.80221589122262,2.78028821431246,2.09872268533307,1.58941749126806,4.25531914893617,50.0314663310258,32.1428571428571,24.6575342465753,38.5714285714286,35.3658536585366,25
"atpif1b","atpif1b",5.42715769908231,-0.60564867195396,0.066463000655953,1,0.319,0.691,1.85113266183283,6.37107161399469,6.57275778743521,6.02868578439937,4.9975568276549,7.50959124767962,4.65930797057952,31.9148936170213,70.1699181875393,60.7142857142857,61.6438356164384,61.4285714285714,69.5121951219512,60
"gpx4a","gpx4a",1.0218884014191,-0.125465178953502,0.0671227513323307,1,0.085,0.193,0.510129745766488,0.95615716750313,1.15184127978574,1.36860450938783,0.853625490789599,1.3324157863219,0.980444830379044,8.51063829787234,19.5091252359975,16.0714285714286,20.5479452054795,20,17.0731707317073,15
"acin1b","acin1b",0.633232054281061,0.076532561518061,0.0672142385471867,1,0.191,0.099,1.03569309762982,0.462772244610034,0.534082604210119,0.438948986365832,0.476803158694737,0.716186686504918,0.768137601951972,19.1489361702128,9.94336060415356,10.7142857142857,8.21917808219178,10,9.75609756097561,15
"ddost","ddost",0.516637762263611,0.123195852313144,0.0675145343478303,1,0.213,0.086,1.12166092103813,0.399064239676524,0.360180485185556,0.690662062334314,0.313428969350626,0.507252411623354,0.224215246636771,21.2765957446809,8.62177470106985,7.14285714285714,10.958904109589,5.71428571428571,9.75609756097561,5
"cngb3.1","cngb3.1",1.78217121440801,-0.575804276206172,0.0676113417103611,1,0.021,0.402,0.0930327754467899,3.81131143415457,0.537310494738051,3.03718939991213,2.5701151009643,2.14698768994351,0.279251605696733,2.12765957446809,42.9830081812461,10.7142857142857,39.7260273972603,24.2857142857143,29.2682926829268,5
"fus","fus",0.479782219237815,0.123195852313144,0.0677349158397498,1,0.213,0.086,1.19185241882033,0.399560767748223,0.470506382605631,0.336274238805064,0.36993735160062,0.16335889259124,0.426985482493595,21.2765957446809,8.93643801132788,7.14285714285714,6.84931506849315,8.57142857142857,4.8780487804878,5
"psip1b","psip1b",0.720886858258173,0.0613086709174269,0.0680345769645035,1,0.149,0.104,0.843063833251666,0.492099740963295,0.56822802354647,0.324332878432862,0.556499756391798,0.790849512438826,1.47113426278229,14.8936170212766,10.1321585903084,12.5,6.84931506849315,14.2857142857143,12.1951219512195,20
"slc25a22","slc25a22",0.512175895147883,0.0855992283003659,0.0680455305463467,1,0.17,0.098,1.03085521990031,0.486623111891035,0.0833666800053355,0.892546184292301,0.535438530033941,0.556401539912258,0,17.0212765957447,10.0692259282568,1.78571428571429,9.58904109589041,12.8571428571429,9.75609756097561,0
"si:dkey-276j7.1","si:dkey-276j7.1",0.734521228242822,0.0669905043848578,0.0681892381037787,1,0.128,0.103,0.798757651289455,0.456924948659365,0.95164635327426,0.232955160163261,0.648625081638321,0.627921891711552,1.42481751096354,12.7659574468085,10.3838892385148,10.7142857142857,4.10958904109589,10,10.9756097560976,20
"ubiad1","ubiad1",0.75500702417927,-0.0768065197845504,0.0688409492142391,1,0.085,0.161,0.403726140611256,0.791884641608749,0.801999991505439,0.403585159915911,0.620474936122964,0.631396416498471,1.6319818829921,8.51063829787234,16.6771554436753,16.0714285714286,8.21917808219178,15.7142857142857,12.1951219512195,20
"ap2s1","ap2s1",0.538215818008566,-0.03613213763448,0.068877312600168,1,0.106,0.138,0.519904879377531,0.646960262884241,0.616557335310816,0.731677412945203,0.37358112428357,0.674831343245543,0.203998368013056,10.6382978723404,14.2857142857143,8.92857142857143,15.0684931506849,5.71428571428571,14.6341463414634,5
"dnaja2l","dnaja2l",0.688206305008269,-0.0203075236270331,0.0690033120683657,1,0.128,0.132,0.646060914739251,0.652701930208296,0.989599863631111,1.04281346329989,0.609418415622293,0.351263471506571,0.525586076050477,12.7659574468085,13.215859030837,16.0714285714286,16.4383561643836,12.8571428571429,8.53658536585366,10
"BX005309.1","BX005309.1",0.841436549852576,-0.00641841146636603,0.0693238691680739,1,0.085,0.126,0.861114394040748,0.594127852153721,0.873017143042895,1.06276662006376,0.549633240802494,0.611812320483196,1.33758427838122,8.51063829787234,12.2089364380113,16.0714285714286,17.8082191780822,11.4285714285714,12.1951219512195,20
"si:ch211-260e23.9","si:ch211-260e23.9",0.586427644654847,0.00940435198063394,0.0699491164248148,1,0.149,0.122,0.848897079031789,0.643966612665526,0.122817275446348,0.441726461121607,0.350291811323622,1.06631042248838,0.630983850506651,14.8936170212766,12.5235997482694,3.57142857142857,6.84931506849315,10,19.5121951219512,10
"tcta","tcta",0.537135415279209,-0.041193110019563,0.0700752682044924,1,0.106,0.139,0.575662950544636,0.678939429233936,0.363035802646554,0.755537908137843,0.33592838572449,0.67319992613528,0.377643504531722,10.6382978723404,14.7262429200755,7.14285714285714,12.3287671232877,7.14285714285714,12.1951219512195,5
"ginm1","ginm1",0.696260826522036,-0.074285064352162,0.0705476454340162,1,0.085,0.155,0.361609668126886,0.719499128163749,1.22953906213858,0.908535269070236,0.955100678462168,0.699541979692634,0,8.51063829787234,15.5443675267464,16.0714285714286,13.6986301369863,21.4285714285714,14.6341463414634,0
"psmd14","psmd14",0.489887166046887,0.094232138617462,0.0707020938146884,1,0.191,0.094,1.08515349069149,0.407554951790443,0.296049976604349,0.63008163543021,0.296163209978215,0.714206897833504,0,19.1489361702128,9.56576463184393,5.35714285714286,10.958904109589,7.14285714285714,12.1951219512195,0
"COX5B (1 of many).1","COX5B (1 of many).1",4.7553625100532,-0.270118648142929,0.0708334886183565,1,0.447,0.631,3.54588533145854,5.22025157589831,3.97580999733216,3.41068543429917,5.12876376607588,4.5499395735215,7.45620189178685,44.6808510638298,64.4430459408433,55.3571428571429,42.4657534246575,65.7142857142857,57.3170731707317,70
"kri1","kri1",0.637134237167127,0.0225830912046479,0.0710070433248928,1,0.128,0.115,0.706938643142966,0.53102662557981,0.873840840346483,0.232503864156814,0.862780090338429,0.909678697497632,0.343170899107756,12.7659574468085,11.4537444933921,10.7142857142857,2.73972602739726,18.5714285714286,15.8536585365854,5
"psmd6","psmd6",0.482593037705329,0.051825067864586,0.0715154194441441,1,0.149,0.105,0.754017008393604,0.4536340911562,0.443784877497487,0.54094358781879,0.17058789410147,0.581908241711519,0.433275563258232,14.8936170212766,10.7614852108244,7.14285714285714,10.958904109589,5.71428571428571,12.1951219512195,5
"tomm20a","tomm20a",1.19850485122362,-0.174261139703531,0.0718519900292635,1,0.128,0.269,0.590605766055403,1.41795855274471,1.56855959707433,1.80143943061814,0.84074036675713,1.44848129936851,0.721748945947119,12.7659574468085,27.5015733165513,25,27.3972602739726,17.1428571428571,26.8292682926829,15
"pbdc1","pbdc1",0.591804367741546,0.190253005805867,0.0718747289477691,1,0.234,0.07,1.4045260549582,0.322221569342638,0.263293467966647,0.567380339482479,0.608863929510335,0.154432397324455,0.821912815606071,23.4042553191489,6.85966016362492,5.35714285714286,10.958904109589,10,3.65853658536585,15
"tmem30ab","tmem30ab",0.624730512304548,-0.0647330244739166,0.0719696755521648,1,0.085,0.148,0.40939457622254,0.701465995145594,0.580287061418178,1.05036713396289,0.433903405424121,0.820051909426795,0.377643504531722,8.51063829787234,14.9779735682819,10.7142857142857,16.4383561643836,11.4285714285714,18.2926829268293,5
"sf3b5","sf3b5",0.486520608258371,0.0268313864777211,0.0723135825246828,1,0.149,0.113,0.565399661355142,0.537914482443421,0.591360273186237,0.285923879578464,0.807300628198964,0.617745333046366,0,14.8936170212766,11.4537444933921,12.5,6.84931506849315,15.7142857142857,9.75609756097561,0
"arih2","arih2",0.661482231304258,-0.11595776075273,0.0723797639462898,1,0.064,0.184,0.47515835118889,0.978442921747025,0.191602230480214,1.02780323242614,0.504987550160069,0.815107401856175,0.637273931271288,6.38297872340426,19.6979232221523,3.57142857142857,13.6986301369863,10,15.8536585365854,10
"atp1b2a","atp1b2a",2.82758210925919,-0.215482785392058,0.0725792167545219,1,0.34,0.486,2.32776361992631,3.30534851960213,2.59530529063732,2.93071076359011,4.23282610028143,3.84621227590207,0.554908194874944,34.0425531914894,49.2762743864065,37.5,42.4657534246575,52.8571428571429,53.6585365853659,10
"u2af1","u2af1",0.564042855624369,0.106289193287721,0.0728307256390636,1,0.213,0.089,1.09953484000327,0.385958550511002,0.752551394704961,0.226619672484367,0.530729374786534,0.392847475406,0.560058681474444,21.2765957446809,8.93643801132788,14.2857142857143,4.10958904109589,11.4285714285714,7.31707317073171,10
"efna1a","efna1a",0.52165942716384,0.092795012621614,0.0729920135790969,1,0.213,0.093,1.21821443341211,0.425384397448195,0.383852411027625,0.287458955515619,0.759222404611233,0.218545843264903,0.358937544867193,21.2765957446809,9.43989930774072,7.14285714285714,6.84931506849315,18.5714285714286,2.4390243902439,5
"camk2g1","camk2g1",0.969804920016364,-0.1233123255924,0.073131862683578,1,0.085,0.188,0.498563357063153,0.917402883261803,1.31166262648425,1.62777297132942,0.75526850364195,1.67796409833397,0,8.51063829787234,18.5651353052234,19.6428571428571,24.6575342465753,15.7142857142857,25.609756097561,0
"calm2a","calm2a",1.33672206731418,-0.154356023907653,0.073155861495507,1,0.064,0.232,0.652675658692062,1.25570000656618,1.51045310246021,1.81666321385691,1.40253940690852,1.6605063842464,1.05851669846896,6.38297872340426,22.7186910006293,23.2142857142857,26.027397260274,27.1428571428571,26.8292682926829,20
"clta","clta",1.90746011315316,-0.192054381928802,0.073839772855744,1,0.149,0.326,0.740070490486623,1.69796851537464,2.26093749036526,2.29556707096282,2.33313303471238,1.78829181681432,2.23625237335608,14.8936170212766,32.7249842668345,33.9285714285714,30.1369863013699,32.8571428571429,31.7073170731707,30
"si:ch211-286b5.5","si:ch211-286b5.5",0.67214435927928,-0.0971099531983764,0.073893444640401,1,0.085,0.168,0.521072625122938,0.921706231654049,0.679097066255623,0.78447656848014,0.631930584022306,0.628651073245304,0.538076366174596,8.51063829787234,17.9358086847074,8.92857142857143,12.3287671232877,11.4285714285714,9.75609756097561,10
"lin7c","lin7c",0.510087841319379,-0.00548557557782577,0.0739056530496791,1,0.106,0.124,0.681835553885469,0.545945095011566,0.509583687450398,0.378615364090529,0.605276341276332,0.849358847521363,0,10.6382978723404,12.3977344241661,10.7142857142857,8.21917808219178,14.2857142857143,18.2926829268293,0
"lamtor2","lamtor2",0.660515046573861,0.0150748438254984,0.0740512958943515,1,0.128,0.116,0.573243112451433,0.547412049873606,0.712873207602089,0.355484465529952,0.409290124967389,1.04341258830172,0.981889777290838,12.7659574468085,11.6425424795469,14.2857142857143,5.47945205479452,11.4285714285714,14.6341463414634,15
"CU467961.1","CU467961.1",0.821427896411972,-0.0439428826046336,0.0743731476956717,1,0.064,0.14,0.562449145584778,0.703359524812501,0.797216702600433,1.22980936480509,0.866299194013975,0.18287182522628,1.40798951784075,6.38297872340426,14.0339836375079,12.5,21.9178082191781,14.2857142857143,4.8780487804878,20
"AL954715.2","AL954715.2",0.560136160820911,0.269671319367857,0.0747512546166535,1,0.277,0.054,1.72251182369744,0.242729779028153,0.503388590445695,0.432347288179731,0.0694269641120035,0.270307431179824,0.680241249103525,27.6595744680851,5.34927627438641,8.92857142857143,6.84931506849315,2.85714285714286,4.8780487804878,10
"mob1bb","mob1bb",0.564751079631728,-0.0393557185977275,0.0748252597500936,1,0.106,0.137,0.515863624103875,0.632481270195524,0.485330727523876,0.533175795247755,0.96612574694322,0.625044157562475,0.195236235845373,10.6382978723404,14.0969162995595,7.14285714285714,9.58904109589041,15.7142857142857,13.4146341463415,5
"naa20","naa20",1.26253016284045,-0.177833164470818,0.0752736761650235,1,0.085,0.247,0.530393661958904,1.27451400023471,1.1309369565409,1.57525830515143,0.548331210779663,1.35466639371799,2.42361061149957,8.51063829787234,25.2359974826935,17.8571428571429,26.027397260274,12.8571428571429,25.609756097561,35
"uqcc2","uqcc2",1.24417626857979,-0.173333259147965,0.075337342969381,1,0.085,0.241,0.40252805256329,1.21485269990254,1.67337198667071,0.899081372914287,1.03034225667066,1.45493322742851,2.03412428390854,8.51063829787234,24.9213341724355,21.4285714285714,13.6986301369863,20,21.9512195121951,30
"coa3a","coa3a",0.623673214234404,-0.0711111782146702,0.0756767460758127,1,0.085,0.15,0.440887302193617,0.721641083468512,0.220977214581895,0.61882194755559,0.424352206271011,1.04985799018097,0.889174755389233,8.51063829787234,15.607300188798,5.35714285714286,13.6986301369863,8.57142857142857,18.2926829268293,10
"myca","myca",0.650441516662352,0.18337337179233,0.075688752694382,1,0.191,0.071,1.3689613327936,0.309930580870488,0.214769275715646,0.702671835016378,0.280920811991494,0.74287949929808,0.932957280950773,19.1489361702128,6.85966016362492,3.57142857142857,9.58904109589041,5.71428571428571,12.1951219512195,15
"clgn","clgn",0.520998617615117,0.167333905755885,0.0758186778769601,1,0.234,0.073,1.26955075011701,0.349353219562149,0.293574688238903,0.496335160693859,0.415193318991415,0.0976486753179989,0.725334510384485,23.4042553191489,7.61485210824418,5.35714285714286,6.84931506849315,7.14285714285714,2.4390243902439,10
"copz1","copz1",0.89890191678014,-0.081951392767535,0.076223029234482,1,0.085,0.157,0.475581032090131,0.732158304365257,0.926022268462902,0.654944283591404,1.44430737279937,0.923203360485858,1.13609679566606,8.51063829787234,15.1667715544368,17.8571428571429,13.6986301369863,27.1428571428571,15.8536585365854,15
"nfyc","nfyc",0.648459691051567,-0.041193110019563,0.0765350867883211,1,0.085,0.137,0.593440789870134,0.685872324598577,0.992275277267778,0.822020687063994,0.476883114778338,0.604884594297012,0.363841049485138,8.51063829787234,13.7822529893014,14.2857142857143,13.6986301369863,14.2857142857143,12.1951219512195,10
"nfe2l1b","nfe2l1b",0.682693206020955,-0.00361728918665433,0.0766121807831451,1,0.128,0.121,0.74315569732327,0.528235056148289,0.687274289594096,0.917021013284486,0.687807103387193,0.594946130066267,0.620413152343082,12.7659574468085,11.7054751415985,10.7142857142857,16.4383561643836,15.7142857142857,13.4146341463415,15
"lztfl1","lztfl1",0.559400497772283,-0.0388958427560979,0.0767151087110185,1,0.106,0.135,0.543962392735501,0.675663939789789,0.466616260865674,0.369162470274081,0.90197673918665,0.424825422967728,0.533596258586556,10.6382978723404,14.3486469477659,8.92857142857143,5.47945205479452,14.2857142857143,8.53658536585366,10
"gigyf1","gigyf1",0.516002350331708,0.029673643246651,0.0768743158961025,1,0.128,0.11,0.766191776713498,0.50020112171457,0.420863551965213,0.540435437957181,0.636052163918002,0.49574714752824,0.252525252525253,12.7659574468085,11.3278791692889,7.14285714285714,9.58904109589041,12.8571428571429,8.53658536585366,5
"got2a","got2a",0.850254355142343,-0.152125955719135,0.0770986600130962,1,0.064,0.206,0.236811912095573,1.07809797748225,0.603801112597804,0.960193138417754,1.12410678044215,1.19347464764105,0.755294917319816,6.38297872340426,21.5229704216488,10.7142857142857,16.4383561643836,17.1428571428571,18.2926829268293,15
"zgc:109949","zgc:109949",0.634954736604522,-0.0878587434065404,0.0772631997348713,1,0.128,0.171,0.707823974136827,0.920216597041435,0.502619839347521,0.57818123097933,0.777627587283467,0.958213927443076,0,12.7659574468085,17.7470106985525,8.92857142857143,10.958904109589,15.7142857142857,20.7317073170732,0
"znf1035","znf1035",0.399722688822926,0.075095435522213,0.0779936838268098,1,0.191,0.096,0.972469739105245,0.493949162587572,0.31945512100117,0.101246342475878,0.562113511666087,0.166409767981807,0.182415176942722,19.1489361702128,10.2580239144116,7.14285714285714,1.36986301369863,11.4285714285714,4.8780487804878,5
"chd9","chd9",0.740553414350342,0.0273045352918472,0.0781113131264363,1,0.149,0.11,0.732836093113973,0.511935810896731,0.626794727045678,0.443299650614126,0.791676895018831,0.598828665655949,1.4785020581071,14.8936170212766,10.6985525487728,10.7142857142857,9.58904109589041,20,8.53658536585366,20
"cops7a","cops7a",0.651895960893949,-0.00268183542339639,0.0781762910979242,1,0.128,0.12,0.639703522310963,0.527363703453492,0.889718372826492,0.40550569987155,0.265157662677589,0.988154607615657,0.847668157501903,12.7659574468085,12.0201384518565,16.0714285714286,8.21917808219178,7.14285714285714,15.8536585365854,15
"rabif","rabif",0.764513128960191,-0.037514944953235,0.0782217204920888,1,0.106,0.134,0.497225775808044,0.644707944353413,1.19798736593667,0.883595769272132,0.433333921079263,0.806501031232091,0.888240095039721,10.6382978723404,13.3417243549402,17.8571428571429,13.6986301369863,10,14.6341463414634,10
"aif1l","aif1l",0.760272421019117,0.0774917942055211,0.0788130245190949,1,0.191,0.096,1.07197226982299,0.371326369705219,0.67100923586461,0.573169707182307,0.690885031090723,0.422623384646656,1.52092094882131,19.1489361702128,9.12523599748269,14.2857142857143,9.58904109589041,14.2857142857143,8.53658536585366,25
"cdc14b","cdc14b",0.661500084368924,-0.00408468812014594,0.0789088274756116,1,0.128,0.121,0.789643239420499,0.587402553802326,0.314608004336217,0.718867929421978,0.723955322211714,0.635534324985179,0.860489216404554,12.7659574468085,12.0201384518565,7.14285714285714,12.3287671232877,17.1428571428571,10.9756097560976,15
"ndufb8","ndufb8",5.23795605545263,-0.581599389412735,0.0789806767160993,1,0.298,0.71,1.5032430026831,6.2871499551661,5.253113355778,6.04668351348208,5.59369367468559,4.75636860231496,7.22544028405856,29.7872340425532,72.6242920075519,57.1428571428571,63.013698630137,68.5714285714286,56.0975609756098,75
