"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","L","M","S","UV","pctL","pctM","pctS","pctUV"
"ppa1b","ppa1b",1.98143340040519,-0.287334789933965,0.399534527178571,1,0.2,0.386,2.73427594334258,2.33800500445096,1.79608391218328,1.05736874164394,39.5846444304594,32.5581395348837,29.2682926829268,20
"lypla2","lypla2",1.03714840023392,0.0093023926623135,0.399876984640478,1,0.1,0.168,0.808117318607069,0.960281490648647,1.41862009269052,0.961574698989432,16.5512901195721,14.7286821705426,24.390243902439,10
"hmgb1b","hmgb1b",1.77541495309051,-0.0493778809068897,0.400219328153998,1,0.35,0.306,1.74277055424033,1.547933240812,1.98295882682352,1.82799719048618,30.8370044052863,25.5813953488372,34.1463414634146,35
"gpx4b","gpx4b",3.75547374726711,-0.0731324397873726,0.400553975358989,1,0.5,0.549,4.0089771894202,3.37153489626516,3.11234197937022,4.52904092401286,56.1988672120831,48.062015503876,40.2439024390244,50
"atp2b1a","atp2b1a",0.676561842008792,0.100925918589961,0.400591210214599,1,0.25,0.116,0.523798929308917,0.693363896193299,0.292296591877642,1.19678795065531,11.8313404657017,10.8527131782946,8.53658536585366,25
"magoh","magoh",1.12731043017609,-0.0156181401569649,0.400654394695108,1,0.2,0.192,0.916687838807601,0.989241368782937,1.2220550033531,1.38125750976072,19.2573945877911,17.8294573643411,19.5121951219512,20
"camsap1a","camsap1a",0.780299892046246,0.123298216344494,0.401213039064845,1,0.15,0.099,0.465163799140675,0.664053412101877,0.403156654824631,1.5888257021178,10.0692259282568,10.077519379845,7.31707317073171,15
"gb:bc139872","gb:bc139872",1.02643458831231,-0.00973028464257625,0.401457486715882,1,0.15,0.224,1.16674288490231,1.02753522476819,0.836891163946551,1.07456907963219,23.0333543108874,17.8294573643411,17.0731707317073,15
"vdac1","vdac1",4.79238971174517,-0.0824689118560004,0.402675401431837,1,0.6,0.618,4.66143887191157,4.10617637747671,5.46462214004528,4.93732145754712,62.8067967275016,51.1627906976744,59.7560975609756,60
"ptmaa","ptmaa",12.8690165964748,-0.184787649289148,0.403430212504762,1,0.95,0.812,11.004198788511,13.7622777270511,13.5314625258012,13.1781273445357,81.057268722467,82.9457364341085,81.7073170731707,95
"BX005309.1","BX005309.1",0.880979801272085,0.097000496473855,0.403542591613134,1,0.2,0.126,0.594127852153721,0.980394754070208,0.611812320483196,1.33758427838122,12.2089364380113,17.0542635658915,12.1951219512195,20
"nsa2","nsa2",0.865292045841902,0.031509778232211,0.403690769477816,1,0.2,0.147,0.761601220104143,0.731002825636574,0.404377578066709,1.56418655956018,15.3555695405916,10.8527131782946,7.31707317073171,20
"CR361564.1","CR361564.1",1.41921032639357,0.0325761704346128,0.405217489585699,1,0.15,0.182,1.13585704451165,0.870935245776149,1.884217419615,1.78583159567148,18.4392699811202,13.1782945736434,21.9512195121951,15
"ndrg4","ndrg4",3.47061157340912,-0.0473461205971984,0.405666770554749,1,0.45,0.388,2.99449091589311,4.76995553835131,2.68057288773963,3.43742695165243,38.3889238514789,45.7364341085271,36.5853658536585,45
"mrps18c","mrps18c",0.994260687831928,-0.0183491386681967,0.406757896195983,1,0.15,0.194,0.967100992664521,1.11137744544901,0.952092086783961,0.946472226430221,19.8237885462555,16.2790697674419,17.0731707317073,15
"ndrg3b","ndrg3b",1.12448204759777,-0.0133365968446523,0.406906258240209,1,0.2,0.186,0.925169871819975,1.39601645846168,0.788269560873319,1.38847229923609,18.5022026431718,20.9302325581395,15.8536585365854,20
"ldhbb","ldhbb",1.68658431652243,-0.296340135194896,0.406971724547777,1,0.15,0.341,2.32966136041891,1.84214857722548,1.80473276853997,0.769794559905341,35.2422907488987,24.031007751938,28.0487804878049,15
"CR388166.1","CR388166.1",0.749575028344884,0.111800963978836,0.407704054388798,1,0.25,0.109,0.541980740434266,0.547982973731301,0.345880812133967,1.56245558708,11.3278791692889,9.30232558139535,6.09756097560976,25
"ptmab","ptmab",47.687559096964,-0.160479814878906,0.408605218881819,1,0.95,0.993,40.5728312969968,57.6102389038236,45.8456903619146,46.7214758251208,99.3077407174324,100,98.780487804878,95
"ube2d2","ube2d2",1.91842544911907,-0.0453830058478178,0.4086522471331,1,0.35,0.353,2.05719852346438,1.74957562404268,1.88541785115344,1.98150979781576,36.1862806796727,29.4573643410853,28.0487804878049,35
"prkacaa","prkacaa",1.02442499228052,0.0130477153924755,0.409100009357719,1,0.15,0.159,0.769253229575358,0.892167216475389,0.622370878459678,1.81390864461164,16.3624921334172,15.5038759689922,8.53658536585366,15
"trappc5","trappc5",0.814592656761893,0.0454623740767572,0.409326119298476,1,0.15,0.136,0.672957884919929,0.515157305378237,0.718805527112896,1.35144990963651,13.9710509754563,8.52713178294574,13.4146341463415,15
"s100a10b","s100a10b",2.46801192761941,-0.0497019906208641,0.40974705989173,1,0.4,0.339,2.27056321329365,2.85300364590982,2.19612084132052,2.55236000995365,33.920704845815,34.1085271317829,32.9268292682927,40
"sptssa","sptssa",0.836886118351504,0.0286471808575777,0.409840095565579,1,0.2,0.147,0.741040972542975,0.583283156629659,0.451953321959982,1.5712670222734,15.4185022026432,9.30232558139535,9.75609756097561,20
"tnip1","tnip1",0.889676555593488,0.0135168685795936,0.409900747827512,1,0.2,0.163,0.820187966195279,0.813538447121435,0.748944953507997,1.17603485554924,16.6142227816237,14.7286821705426,13.4146341463415,20
"SERP1 (1 of many)","SERP1 (1 of many)",0.882493251740015,0.0177491815042822,0.409978993357737,1,0.2,0.159,0.779613318148666,0.752437971568231,0.554472588918805,1.44344912832436,16.2995594713656,13.953488372093,12.1951219512195,20
"PTP4A3","PTP4A3",1.01295706235602,0.00464037955650218,0.410241695712319,1,0.2,0.165,0.872093836662676,0.768851635912761,0.83499312682146,1.5758896500272,16.9288860918817,12.4031007751938,14.6341463414634,20
"EIF1B","EIF1B",0.724850830485057,0.0205807077000207,0.410267377739049,1,0.15,0.153,0.794803003101912,0.489477778175084,0.677412446400694,0.937710094262538,16.1107614852108,7.75193798449612,12.1951219512195,15
"hccsb","hccsb",0.827690979260582,0.0358190978049531,0.410318188439361,1,0.2,0.142,0.68557538522235,0.74586332593945,0.720130101889613,1.15919510399092,14.4745122718691,10.8527131782946,14.6341463414634,20
"ndrg2","ndrg2",0.824798900812434,0.0482569730077731,0.410749676489931,1,0.25,0.15,0.801155974042514,0.864639740913165,0.434943794689653,1.1984560936044,15.2297042164884,15.5038759689922,9.75609756097561,25
"rab2a","rab2a",1.17457150235309,-0.0136837270859222,0.412531901418268,1,0.2,0.224,1.16274375650415,1.31465852762361,1.09813611291145,1.12274761237314,22.6557583385777,20.9302325581395,20.7317073170732,20
"glmnb","glmnb",0.908560782007247,0.00696866931609333,0.413679950336537,1,0.15,0.166,0.827711940919094,0.814275803675446,0.95465623986775,1.0375991435667,16.8030207677785,13.1782945736434,17.0731707317073,15
"nucks1b","nucks1b",0.804108205384406,0.107832704803215,0.413812581786242,1,0.2,0.109,0.533443300986654,0.681544499914507,0.334446027665023,1.66699899297144,11.139081183134,10.077519379845,8.53658536585366,20
"scg3","scg3",7.62825499192048,-0.104318306079383,0.415021072248222,1,0.75,0.743,7.29864102898114,7.1310046207113,7.485422132874,8.59795218511546,75.7079924480805,64.3410852713178,63.4146341463415,75
"ncl","ncl",1.5330248454316,-0.0422568620412129,0.415360423575941,1,0.2,0.27,1.42819647798607,1.70458368535006,1.10354537360561,1.89577384478467,27.3127753303965,27.1317829457364,20.7317073170732,20
"hnrnpk","hnrnpk",0.754435978434383,0.0276947998332103,0.41746517647749,1,0.2,0.148,0.669701966466495,0.649452348823046,0.892724571010071,0.805865027437922,15.1667715544368,11.6279069767442,13.4146341463415,20
"tmem147","tmem147",0.789593393567325,0.0474022388945839,0.417604406608034,1,0.15,0.132,0.64464374583056,0.530615164856547,0.567817087585345,1.41529757599685,13.4675896790434,10.8527131782946,10.9756097560976,15
"higd2a","higd2a",0.821515729569325,0.0483735842842158,0.417701098190704,1,0.15,0.131,0.62798278756712,0.746450069036745,0.542658142667151,1.36897191900628,13.4046570169918,10.8527131782946,10.9756097560976,15
"rhoac","rhoac",0.797709583398412,0.0444938509986268,0.418335073469186,1,0.2,0.137,0.61090687034811,0.743930762722098,0.972846656405638,0.863154044117801,13.5934550031466,13.1782945736434,15.8536585365854,20
"TMEM216","TMEM216",1.18281568485787,-0.0233366801792356,0.418555903020193,1,0.2,0.201,1.02007182001903,1.17075374663698,1.39722569979706,1.14321147297841,20.3901825047199,17.0542635658915,19.5121951219512,20
"srrm2","srrm2",1.07917409186632,-0.0224317027419065,0.419094285348807,1,0.2,0.194,0.970743051835969,1.40191366744999,0.898580590839381,1.04545905733993,19.5091252359975,19.3798449612403,17.0731707317073,20
"mrps24","mrps24",0.783963539411503,0.0508060836592771,0.420285148207916,1,0.2,0.129,0.598339774806172,0.572416663864934,0.810441779290872,1.15465593968403,13.0270610446822,10.8527131782946,14.6341463414634,20
"FP017274.1","FP017274.1",1.74583865414466,-0.0253178079842898,0.42166715015076,1,0.25,0.258,1.5288352674179,1.6869791211444,1.87850360955574,1.88903661846061,25.8653241032096,25.5813953488372,24.390243902439,25
"si:ch211-133n4.4","si:ch211-133n4.4",1.7470421129994,-0.0426967792225223,0.421942960904413,1,0.2,0.313,1.74718790371902,1.74093188376117,1.93900142152854,1.56104724298887,31.7809943360604,24.8062015503876,31.7073170731707,20
"canx","canx",1.14226838166647,-0.0314448327076582,0.422669920141278,1,0.15,0.206,1.05612169203798,1.03920637521248,0.891024746191578,1.58272071322386,21.2712397734424,14.7286821705426,17.0731707317073,15
"ca7","ca7",1.09777365147859,-0.02964869392213,0.423129740534478,1,0.2,0.203,1.12124730466929,1.41377462888739,0.559187500988338,1.29688517136934,20.8936438011328,20.1550387596899,9.75609756097561,20
"rpl28","rpl28",4.51706959518371,-0.0800427076735364,0.423266105759743,1,0.65,0.549,4.16648358648642,4.26314758686437,4.65364947510061,4.98499773228343,55.3178099433606,50.3875968992248,54.8780487804878,65
"gramd2a","gramd2a",1.0501802712896,0.00138985428905433,0.423305695692365,1,0.15,0.168,0.878711605601955,1.03183402634581,0.917199806992271,1.37297564621838,16.8030207677785,16.2790697674419,17.0731707317073,15
"mrps25","mrps25",0.706260431059416,0.0620724286423777,0.423962742591725,1,0.15,0.122,0.563937803733342,0.472932387443579,0.537981726672567,1.25018980638818,12.7123977344242,8.52713178294574,8.53658536585366,15
"sec61b","sec61b",0.777822508226006,0.123801107981947,0.424082341638073,1,0.25,0.1,0.43461433349829,0.393835945398172,0.704060331796193,1.57877942221137,10.0062932662052,7.75193798449612,13.4146341463415,25
"cd9a","cd9a",0.775830183063381,0.0291237117219681,0.424458781415624,1,0.15,0.142,0.705377798797471,0.498150685767327,0.913164545239826,0.9866277024489,14.4115796098175,9.30232558139535,17.0731707317073,15
"opn4.1","opn4.1",1.19479785998607,-0.318934615955885,0.424592462526612,1,0.05,0.291,1.81464449582406,1.47311384740142,1.28743472870574,0.203998368013056,30.0818124606671,23.2558139534884,19.5121951219512,5
"ccdc124","ccdc124",1.00401204197386,0.040629111888738,0.425056240156998,1,0.2,0.134,0.634446136992389,0.929820150257892,1.06223018454726,1.38955169609788,12.9641283826306,15.5038759689922,18.2926829268293,20
"ran","ran",2.55395195174107,-0.0505522791628312,0.425092158761538,1,0.4,0.417,2.50277528401312,2.52312404104064,2.53952142426225,2.65038705764827,42.2278162366268,35.6589147286822,41.4634146341463,40
"apln","apln",0.591261843640238,0.0358190978049531,0.425992706923558,1,0.15,0.142,0.758972972506849,0.128634601155152,0.545223301268982,0.93221649962997,15.3555695405916,2.32558139534884,9.75609756097561,15
"ankrd33aa","ankrd33aa",1.11626062404068,-0.330901191571758,0.426861289950376,1,0,0.262,1.79026906317813,1.07000382517602,1.60476960780856,0,26.8722466960352,17.0542635658915,28.0487804878049,0
"rnf7","rnf7",2.19579672683931,-0.0645385211375712,0.427609607746242,1,0.3,0.375,2.12150573329089,1.96814250903083,2.70027248807069,1.99326617696481,38.0113278791693,28.6821705426357,41.4634146341463,30
"si:dkey-88p24.11","si:dkey-88p24.11",0.785114036823827,0.0586300844514049,0.427645353129828,1,0.2,0.122,0.598922137863396,0.55906662689019,0.392663267741405,1.58980411480032,12.8382630585274,8.52713178294574,6.09756097560976,20
"si:dkey-188i13.11","si:dkey-188i13.11",0.678109207274112,0.0488596110252534,0.427869076716111,1,0.2,0.128,0.642941633863956,0.385455110556523,0.446127626136047,1.23791245853992,13.4675896790434,7.75193798449612,8.53658536585366,20
"eif5b","eif5b",1.03214823036002,0.0051056040357001,0.428200211161111,1,0.2,0.162,0.859732448859197,0.995103377410288,1.02672791530447,1.24702917986612,15.921963499056,17.0542635658915,19.5121951219512,20
"ank2b","ank2b",1.18179849249939,-0.0336854789509353,0.428707576011078,1,0.15,0.207,1.10648845073308,1.06633520748252,1.14216365518404,1.41220665659793,21.2083071113908,13.953488372093,20.7317073170732,15
"hnrnpa0b","hnrnpa0b",1.73431055019533,-0.0536622809934323,0.428824614518151,1,0.3,0.284,1.47302013565462,1.55545912100249,1.82703584912773,2.08172709499646,28.5714285714286,24.031007751938,32.9268292682927,30
"grin1a","grin1a",1.05831895661339,0.0206563249256607,0.428872954295048,1,0.25,0.147,0.895482976902396,0.881061682833787,0.671508061090408,1.78522310562696,14.9779735682819,12.4031007751938,12.1951219512195,25
"tusc2a","tusc2a",0.808896029683031,0.0219994830621539,0.429024620102521,1,0.2,0.161,0.766073089770081,0.763891427432816,0.760136679499312,0.945482922029915,16.5512901195721,11.6279069767442,13.4146341463415,20
"iqsec1b","iqsec1b",0.781424346705713,0.0310321092477285,0.429163220728661,1,0.2,0.142,0.722303924245957,0.514145587431764,0.873641161904833,1.0156067132403,14.6633102580239,9.30232558139535,13.4146341463415,20
"rhoaa","rhoaa",0.612099502957088,0.0483735842842158,0.42950458727462,1,0.15,0.128,0.627877644716883,0.442367931836694,0.429853900946425,0.948298534328352,13.4046570169918,9.30232558139535,7.31707317073171,15
"lyrm2","lyrm2",1.04654176922356,0.00138985428905433,0.429774572562576,1,0.2,0.169,0.873598801641654,0.600131849405179,1.50673701374766,1.20569941209974,17.0547514159849,8.52713178294574,26.8292682926829,20
"rpl9","rpl9",4.86033539587414,-0.0898352140340744,0.430356955585941,1,0.5,0.592,4.5235260180839,4.53323426456646,5.15508576284906,5.22949553799713,59.4713656387665,57.3643410852713,56.0975609756098,50
"eif2s3","eif2s3",0.880664658562871,0.0576487301037556,0.43046628056655,1,0.2,0.122,0.56486494454096,0.533535605189667,1.13847877788986,1.285779306631,11.9572057898049,8.52713178294574,23.1707317073171,20
"yipf3","yipf3",0.804570061966934,0.0630581359671368,0.430470034457569,1,0.2,0.118,0.519538480697012,0.552967991283343,0.804370791482324,1.34140298440506,11.5166771554437,10.8527131782946,19.5121951219512,20
"gabra6a","gabra6a",2.02721363833025,-0.269461526338253,0.430581386551635,1,0.15,0.4,2.53793582751221,2.58535697401457,2.0840884277585,0.901473324035701,40.4027690371303,37.984496124031,35.3658536585366,15
"asph","asph",1.43555059379947,-0.0341330063694586,0.430723411653964,1,0.2,0.206,0.988917336983576,1.48278269915875,1.75484266400757,1.51565967504799,19.8867212083071,24.031007751938,29.2682926829268,20
"selt2","selt2",1.35571848259046,-0.0485785015588417,0.430869138671592,1,0.25,0.259,1.30338265049705,1.5122815648571,1.2110250704548,1.3961846445529,26.2429200755192,23.2558139534884,23.1707317073171,25
"mrpl33","mrpl33",2.10912216743601,-0.0689928714869515,0.43212477062673,1,0.3,0.374,2.17465143079357,2.60940144152032,1.34900972590859,2.30342607152155,38.3259911894273,35.6589147286822,21.9512195121951,30
"spcs3","spcs3",1.10510518487352,-0.0224317027419065,0.432268871287623,1,0.2,0.193,0.992591430382941,0.918551702107611,1.24963733276951,1.25964027423403,19.5720578980491,13.953488372093,23.1707317073171,20
"sap18","sap18",1.27103841116738,-0.038597299498144,0.432506564069416,1,0.2,0.215,1.05795558358343,1.14025998271142,1.52044155946484,1.36549651890983,21.334172435494,19.3798449612403,28.0487804878049,20
"tm9sf2","tm9sf2",0.786419234015071,0.0522684285457568,0.432838051629818,1,0.2,0.128,0.593476356078329,0.750882707156873,0.461880682130091,1.33943719069499,13.0270610446822,11.6279069767442,9.75609756097561,20
"tmem136b","tmem136b",1.48612735305253,-0.0502705493398663,0.432959209403809,1,0.25,0.251,1.37722741677822,1.1071566076789,1.90431812910659,1.5558072586464,25.6135934550031,17.8294573643411,26.8292682926829,25
"clu","clu",3.00602702691506,-0.00134589522335515,0.432980246239015,1,0.5,0.371,2.83389215616425,2.78504333123603,3.25075835151351,3.15441426874645,38.1371932032725,31.0077519379845,26.8292682926829,50
"h2afva","h2afva",1.00587641240563,-0.0282994695213647,0.433944325137436,1,0.2,0.196,0.990813325430788,1.03304341233808,0.795988796341362,1.20366011551231,20.0755191944619,17.8294573643411,13.4146341463415,20
"vma21","vma21",1.07399113296654,-0.0251441818010254,0.433962452315047,1,0.2,0.196,0.974794078097403,1.20429724025018,0.953331837015873,1.16354137650268,19.6349905601007,20.1550387596899,18.2926829268293,20
"zgc:65873","zgc:65873",1.08120330981175,-0.0219789067187752,0.433980842938995,1,0.2,0.201,0.951808902264902,1.09476446525807,1.07179375310019,1.20644611862383,20.2013845185651,17.8294573643411,20.7317073170732,20
"tmem258","tmem258",1.59060784928601,-0.060121730178982,0.434209959166682,1,0.3,0.303,1.66779724375759,1.53837659185961,1.44324932032566,1.71300824120119,31.2775330396476,22.4806201550388,23.1707317073171,30
"eif5a2","eif5a2",1.00912409316061,0.00417537141048055,0.434392764595993,1,0.2,0.166,0.785552437777191,1.12591155174101,0.762825677472284,1.36220670565194,16.6142227816237,17.0542635658915,14.6341463414634,20
"fkbp4","fkbp4",0.716599333686528,0.0551995493546155,0.434401056421916,1,0.2,0.126,0.618580680165901,0.461952378248906,0.607015333194331,1.17884894313697,12.8382630585274,9.30232558139535,12.1951219512195,20
"aif1l","aif1l",0.732628346011759,0.128843983015808,0.43499832016047,1,0.25,0.093,0.371326369705219,0.615642680873849,0.422623384646656,1.52092094882131,9.12523599748269,11.6279069767442,8.53658536585366,25
"mrps6","mrps6",0.88631640867306,0.0571584138399486,0.435694136722447,1,0.15,0.122,0.547746357342655,0.649407771066231,0.797719335617793,1.55039217066556,12.1460037759597,11.6279069767442,13.4146341463415,15
"nrxn1a","nrxn1a",0.703201796534253,0.102401933618081,0.435820607867676,1,0.25,0.102,0.52215593957176,0.336506451418069,0.570734444519497,1.38341035062769,10.509754562618,6.97674418604651,9.75609756097561,25
"msi2b","msi2b",2.8089601222368,-0.0641792612091518,0.4362913509633,1,0.35,0.408,2.44395254039429,2.9020003128438,3.16323105474805,2.72665658096105,40.5915670232851,41.8604651162791,43.9024390243902,35
"ppifb","ppifb",1.02298693371669,-0.00461894585629452,0.436679446308816,1,0.2,0.182,0.903154751310888,1.05192858912996,0.997373368706853,1.13949102571906,18.2504719949654,17.8294573643411,17.0731707317073,20
"ier5","ier5",0.864868387271033,0.0262679268206102,0.437124502114662,1,0.2,0.14,0.742497156382046,0.472942472693356,0.985215126297039,1.25881879371169,14.3486469477659,7.75193798449612,17.0731707317073,20
"hsd17b12b","hsd17b12b",0.776694280373854,0.031509778232211,0.437278435271328,1,0.2,0.147,0.736151123048201,0.74863641649213,0.443915499220678,1.17807408273441,15.1038388923851,13.953488372093,8.53658536585366,20
"SLC16A7","SLC16A7",1.07346780757124,-0.0368139731227164,0.439368378927856,1,0.15,0.209,1.07504265507476,0.845288802619399,0.942771389554222,1.4307683830366,21.5229704216488,14.7286821705426,18.2926829268293,15
"tceb2.1","tceb2.1",0.897939913372895,-0.00783956055633669,0.439807656200258,1,0.2,0.182,0.869431988103683,0.875934700548316,0.915834774512836,0.930558190326747,18.5022026431718,15.5038759689922,15.8536585365854,20
"chd3","chd3",0.914719487423057,-0.000462855828675363,0.440157943958778,1,0.15,0.163,0.846027504195717,0.983775025885606,0.949053466257758,0.880021953353145,16.236626809314,16.2790697674419,17.0731707317073,15
"rpl39","rpl39",9.08437158939966,-0.125540145785992,0.440288403991297,1,0.8,0.769,8.46332112397748,7.37908584349007,10.877727479635,9.61735191049605,77.2183763373191,65.8914728682171,89.0243902439024,80
"ewsr1a","ewsr1a",1.27007269207446,-0.0465831449553267,0.440663275351232,1,0.1,0.224,1.11019667196654,1.17809050999054,1.44267668028005,1.34932690606073,22.2781623662681,20.9302325581395,28.0487804878049,10
"syne2b","syne2b",0.749999143835264,0.123298216344494,0.440934088014793,1,0.25,0.093,0.467981663351577,0.346646431319004,0.495066623001381,1.69030185766909,9.56576463184393,6.2015503875969,8.53658536585366,25
"pam16","pam16",0.741649128927317,0.0645385211375711,0.441074776857177,1,0.2,0.116,0.583770635712733,0.322787033213067,0.733083507035765,1.3269553397477,12.0201384518565,5.42635658914729,13.4146341463415,20
"pdcd4b","pdcd4b",0.634733078128148,0.13340441655934,0.44399398380231,1,0.25,0.089,0.411144245304177,0.67425960729064,0.22067794998626,1.23285050993152,8.93643801132788,10.8527131782946,4.8780487804878,25
"pygmb","pygmb",1.65798712660191,-0.0669394826751094,0.44419792706817,1,0.2,0.308,1.6664724372768,1.69273560300263,1.51174866139231,1.76099180473591,31.6551290119572,24.8062015503876,23.1707317073171,20
"pclob","pclob",0.790517724718454,0.0474022388945839,0.445261676312452,1,0.2,0.124,0.613080771298027,0.632093402159804,0.601815832345452,1.31508089307054,12.586532410321,10.8527131782946,10.9756097560976,20
"rprmb","rprmb",1.50047755094599,-0.00399202126953735,0.446508390660789,1,0.2,0.178,1.09257399738661,1.43627066177012,1.94447464695599,1.52859089767124,17.4323473882945,22.4806201550388,17.0731707317073,20
"sap30l","sap30l",0.946341530269889,-0.0287494132859858,0.446832754444655,1,0.15,0.2,1.03453262365237,0.647861471113249,0.988416613448603,1.11455541286534,20.6419131529264,11.6279069767442,20.7317073170732,15
"park7","park7",1.16929102713418,-0.0505522791628314,0.447051549744895,1,0.2,0.228,1.17420774867409,1.04856084953781,1.17184759100357,1.28254791932125,23.4738829452486,17.0542635658915,19.5121951219512,20
"gadd45ga","gadd45ga",1.73774115014628,-0.31274416592572,0.447352413775253,1,0.1,0.283,2.06853839784821,2.63627746186926,1.75659925920527,0.489549481662399,28.6972938955318,26.3565891472868,24.390243902439,10
"oip5-as1","oip5-as1",0.821896468969398,0.0272189492413142,0.447388082960585,1,0.2,0.147,0.724154217904729,0.483910641826492,0.843735243228849,1.23578577291752,15.1667715544368,9.30232558139535,14.6341463414634,20
"dusp2","dusp2",0.982240908191278,0.0191639424099116,0.447541742857923,1,0.2,0.142,0.736294124889972,0.949411895261601,0.760150981004404,1.48310663160913,14.2227816236627,15.5038759689922,12.1951219512195,20
"mrpl53","mrpl53",0.778745412352194,0.0532445145188122,0.447718906132384,1,0.2,0.124,0.602511436541484,0.577459092033124,0.853717244224307,1.08129387660986,12.5235997482694,9.30232558139535,14.6341463414634,20
"FP016243.1","FP016243.1",1.55324772457203,-0.0307198572732846,0.447898667288089,1,0.2,0.205,1.3045851250196,1.45156017495599,1.40222772157212,2.05461787674043,20.6419131529264,20.1550387596899,18.2926829268293,20
"nr2f2","nr2f2",0.754800404135722,0.125815207353648,0.447989680412158,1,0.15,0.087,0.420451909951093,0.632976683129768,0.574704814815913,1.39106820864611,8.68470736312146,8.52713178294574,9.75609756097561,15
"cct6a","cct6a",0.820833347670665,0.0551995493546155,0.448713071868501,1,0.2,0.122,0.557432684373695,0.83720273768798,0.747947757828218,1.14075021079277,11.9572057898049,13.953488372093,13.4146341463415,20
"pdcl","pdcl",1.39565016156876,-0.0597192347016222,0.449912778765017,1,0.3,0.307,1.67635967762772,1.44782102047882,1.01538961120037,1.44303033696812,31.529263687854,26.3565891472868,21.9512195121951,30
"trappc2l","trappc2l",0.59591619467454,0.0527563524393108,0.450268138151486,1,0.2,0.129,0.643820274341168,0.27609349187212,0.293152077408975,1.1705989350759,13.7822529893014,6.2015503875969,6.09756097560976,20
"ISCU (1 of many)","ISCU (1 of many)",1.20266867709706,-0.0430417512585681,0.450377802616081,1,0.2,0.211,1.04947772022977,0.998574383582615,1.13151137937257,1.63111122520327,21.2712397734424,18.6046511627907,21.9512195121951,20
"ddx42","ddx42",0.811837300227579,0.0704820750384191,0.450771751159391,1,0.15,0.11,0.519879322032926,0.498408907224447,0.541368317800112,1.68769265385283,11.2020138451857,9.30232558139535,9.75609756097561,15
"clk4a","clk4a",1.10784094884766,-0.0394877715071185,0.451129086237659,1,0.2,0.207,1.07544632953812,1.33476774453327,1.0805623956509,0.940587325668344,20.8307111390812,20.1550387596899,19.5121951219512,20
"uqcrc1","uqcrc1",2.21600885037642,-0.272638934130641,0.45138703009446,1,0.2,0.417,2.49709362548591,2.30458468562073,2.64759692985273,1.41476016054631,42.4166142227816,34.1085271317829,39.0243902439024,20
"higd1a","higd1a",4.67136974201223,-0.262364264467491,0.452339007969671,1,0.45,0.488,4.0508293969641,4.06734588650743,7.2502343819569,3.31706930262052,48.7098804279421,43.4108527131783,59.7560975609756,45
"ube2na","ube2na",1.8877390062322,-0.0585107753400539,0.453010781476706,1,0.3,0.294,1.57219941324688,1.8198977366985,2.43288288310322,1.72597599188021,29.5154185022026,27.906976744186,29.2682926829268,30
"atpif1b","atpif1b",6.20121072813618,-0.308852779574747,0.453236481250411,1,0.6,0.695,6.37107161399469,6.2648720802909,7.50959124767962,4.65930797057952,70.1699181875393,61.2403100775194,69.5121951219512,60
"smc1al","smc1al",0.857651313734358,-0.00554018037561532,0.453339857540877,1,0.2,0.179,0.944215829509288,0.632906368922577,0.886282616643155,0.967200439862411,18.628067967275,10.077519379845,15.8536585365854,20
"rpl35a","rpl35a",5.75180315405193,-0.0795297556233048,0.454508767216476,1,0.55,0.621,4.96728537336915,5.28708332782275,6.92683420625942,5.82600970875642,62.0516047828823,58.9147286821705,67.0731707317073,55
"arf5","arf5",1.08928321348381,-0.0394877715071185,0.454521012278712,1,0.15,0.207,0.989507501708756,1.07052397538086,0.976804356148809,1.32029702069682,21.019509125236,18.6046511627907,18.2926829268293,15
"ubc","ubc",5.84090047121757,-0.0888840578387955,0.454827593132331,1,0.6,0.625,5.28170928632855,4.61200862401298,6.5819089288682,6.88797504566054,62.8067967275016,54.2635658914729,69.5121951219512,60
"mpc1","mpc1",3.10968048838362,-0.271782532476324,0.455192518195147,1,0.3,0.524,3.67694255553166,3.53058642800948,3.21370469667555,2.01748827331777,53.1151667715544,48.062015503876,45.1219512195122,30
"gpm6aa","gpm6aa",0.849046661955324,0.0130477153924755,0.456235048586639,1,0.2,0.156,0.764765691140491,0.869893137075035,0.502662405774301,1.25886541383147,16.0478288231592,13.1782945736434,9.75609756097561,20
"eif4a2","eif4a2",0.551485770918449,0.0704820750384191,0.456470174643669,1,0.15,0.109,0.577821951588964,0.425310805828458,0.29852521734744,0.904285108908934,11.5796098174953,6.2015503875969,4.8780487804878,15
"kdm5c","kdm5c",0.722245294980862,0.0286471808575777,0.457862441724073,1,0.15,0.144,0.708032290234895,0.885616599275911,0.389368024420219,0.905964265992426,14.8521082441787,12.4031007751938,9.75609756097561,15
"UBL4B","UBL4B",0.595018045397239,0.066021101097794,0.458214133198231,1,0.15,0.115,0.588418008023563,0.437782269942705,0.260899681827682,1.092972221795,12.0830711139081,8.52713178294574,4.8780487804878,15
"si:ch211-253b8.5","si:ch211-253b8.5",0.720380320603918,0.0493458741031549,0.458374177071741,1,0.2,0.119,0.611300476631322,0.32910361661059,0.796058133194758,1.145059055979,12.3348017621145,6.2015503875969,12.1951219512195,20
"ndufa4l","ndufa4l",11.823371066655,-0.184778027937444,0.458948810927981,1,0.85,0.876,12.4769467332011,9.8502230684965,12.2621545210367,12.7041599438858,88.2945248584015,79.8449612403101,86.5853658536585,85
