"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","L","M1","M3","M4","S","UV","pctL","pctM1","pctM3","pctM4","pctS","pctUV"
"mfge8b","mfge8b",0.426092245710744,0.0532951993065082,0.779845075671921,1,0.129,0.11,0.566714355655366,0.301986284349477,0.231795952931906,0.597384511520648,0.452041946227575,0.406630423579493,11.5796098174953,7.14285714285714,4.10958904109589,12.8571428571429,8.53658536585366,10
"ppp1r13ba","ppp1r13ba",0.605446602056249,-0.04599079943773,0.77995233723854,1,0.086,0.125,0.624919229413646,0.24596368129507,0.811181587588534,0.473768092042582,0.595736665132436,0.881110356865226,12.8382630585274,3.57142857142857,13.6986301369863,8.57142857142857,9.75609756097561,15
"tead1b","tead1b",0.380021616342525,0.0634134507020017,0.779988393966956,1,0.171,0.09,0.474300434888838,0.216331258241693,0.390818929715713,0.924377111540535,0.274301963668369,0,9.69162995594714,3.57142857142857,6.84931506849315,17.1428571428571,3.65853658536585,0
"znf706","znf706",0.955225183995004,0.0314350086081597,0.780019712939723,1,0.2,0.181,0.883094118837325,0.65281881316947,0.715751772062036,1.1270584960593,1.40577076110898,0.946857142732907,18.2504719949654,12.5,12.3287671232877,20,25.609756097561,15
"ppp3r1b","ppp3r1b",1.60122082013507,-0.0190481949706944,0.780137813281616,1,0.329,0.3,1.7305778269456,1.24985899150514,1.44769084263936,1.73731374304417,1.48850791334357,1.9533756033326,30.7111390811831,19.6428571428571,28.7671232876712,32.8571428571429,26.8292682926829,20
"mrpl28","mrpl28",0.50236466069625,0.0599213044741153,0.780300485038408,1,0.171,0.097,0.461067164326031,0.681835321529557,0.503705485353195,0.909302184344285,0.275862631681707,0.182415176942722,10.0692259282568,10.7142857142857,6.84931506849315,17.1428571428571,4.8780487804878,5
"rapgef2","rapgef2",0.693548787747731,0.0349943626500997,0.780308272635281,1,0.157,0.152,0.822186228740877,0.523609927156428,0.516162063153273,0.959273478454108,0.486649553690474,0.853411475291223,16.0478288231592,7.14285714285714,9.58904109589041,15.7142857142857,10.9756097560976,10
"tcf25","tcf25",0.757539391212375,0.0299613877404846,0.781363493388194,1,0.214,0.169,0.92143854288283,0.53397367737107,0.976331179716193,0.999444458954128,0.41303222769284,0.701016260657191,17.6840780365009,10.7142857142857,16.4383561643836,21.4285714285714,8.53658536585366,10
"tusc2a","tusc2a",0.870406160224496,0.0335895391926508,0.78139497902711,1,0.214,0.161,0.766073089770081,0.992309993016376,0.588666226437208,1.16976805059408,0.760136679499312,0.945482922029915,16.5512901195721,10.7142857142857,12.3287671232877,21.4285714285714,13.4146341463415,20
"psmb4","psmb4",0.927420749605341,-0.0354228298424846,0.781530864825647,1,0.143,0.164,0.741614006954677,0.387099960081327,1.32859557147755,0.722851799301319,0.566287842947965,1.81807531686921,16.6771554436753,5.35714285714286,24.6575342465753,14.2857142857143,8.53658536585366,25
"txn2","txn2",0.456283558924166,-0.0401424429980915,0.78183024080336,1,0.1,0.135,0.659128526160611,0.77591233200156,0.237707862155893,0.42167126403741,0.300110470081768,0.343170899107756,14.4115796098175,10.7142857142857,5.47945205479452,10,6.09756097560976,5
"psmd7","psmd7",0.5734934329829,-0.0396378617590382,0.782201663362144,1,0.1,0.14,0.682223252495269,0.531138143941804,0.633176745105842,0.464181224937083,0.785175668960535,0.345065562456867,14.3486469477659,8.92857142857143,10.958904109589,10,15.8536585365854,5
"gtf2a2","gtf2a2",0.56078662429509,-0.0401116831372467,0.782472528943118,1,0.086,0.145,0.670130713894662,0.69585470473928,0.665455234134561,0.660497430824231,0.477545426332431,0.195236235845373,14.9150409062303,12.5,13.6986301369863,8.57142857142857,9.75609756097561,5
"nsfa","nsfa",2.57441168567223,0.0270148074737775,0.782826718597138,1,0.429,0.418,2.51165681236941,1.25424259075724,2.84224179009489,2.38191224424697,3.59916980777572,2.85724686878914,42.4795468848332,16.0714285714286,38.3561643835616,42.8571428571429,51.219512195122,35
"rab1bb","rab1bb",0.569773529212679,0.0459097013040779,0.783074017302131,1,0.171,0.134,0.661763193040169,0.663999103650234,0.329421994361244,0.944827974696295,0.566103657002882,0.252525252525253,14.0969162995595,12.5,4.10958904109589,17.1428571428571,10.9756097560976,5
"faub","faub",0.708536994660834,-0.0382150490931151,0.783416488217817,1,0.114,0.143,0.694382376779822,0.57739554610515,0.729786717013595,0.501785515838703,0.685316171682453,1.06255564054528,14.7262429200755,10.7142857142857,12.3287671232877,11.4285714285714,10.9756097560976,15
"trub2","trub2",0.445039165635159,0.111529179685316,0.7836415476889,1,0.114,0.045,0.213347093388038,0.230569083457218,0,0.559518026757226,0.0514562107646393,1.61534457944384,4.65701699181875,5.35714285714286,0,11.4285714285714,1.21951219512195,20
"si:dkey-7j14.5","si:dkey-7j14.5",0.45738519627989,0.0740366836133245,0.783644667063318,1,0.129,0.07,0.406635746392689,0.561971570730646,0.616470478695107,0.62428217714815,0.534951204712745,0,7.04845814977974,7.14285714285714,9.58904109589041,12.8571428571429,6.09756097560976,0
"got2b","got2b",1.52453645554862,-0.0222231367847103,0.78375600564997,1,0.214,0.251,1.38918693179366,1.58159806860364,1.03898081887397,1.41645093479512,1.73592849263306,1.98507348659229,25.5506607929515,26.7857142857143,13.6986301369863,21.4285714285714,26.8292682926829,20
"slc12a7b","slc12a7b",3.33828615041306,-0.0215496554595846,0.783931234411086,1,0.471,0.423,2.71837922452499,2.22483950323164,3.72059189142074,2.88147289926765,4.12138380990035,4.363049574133,42.1648835745752,25,45.2054794520548,47.1428571428571,48.780487804878,60
"npc2","npc2",0.439194317649565,-0.0551061824026948,0.784729699776703,1,0.057,0.108,0.518852308999338,0.464908337539253,0.513041780720112,0.323025100851922,0.611340009773709,0.203998368013056,11.139081183134,7.14285714285714,8.21917808219178,5.71428571428571,9.75609756097561,5
"cdv3","cdv3",0.518002781580326,-0.0551061824026948,0.784954220852702,1,0.057,0.107,0.478012571144151,0.0400563994103698,0.648152358286146,0.26977659922261,0.706960532566981,0.965058228851697,10.7614852108244,1.78571428571429,10.958904109589,5.71428571428571,13.4146341463415,15
"smtnb","smtnb",0.822299475883817,0.0364011624131813,0.78532672428888,1,0.2,0.148,0.797328530830719,1.66424195635714,0.80121394981868,1.17735078164222,0.354035833805773,0.139625802848366,15.1038388923851,21.4285714285714,15.0684931506849,20,6.09756097560976,5
"etnk1","etnk1",1.08227471162854,0.0268833393934406,0.785565940676268,1,0.186,0.179,0.849106948075811,0.859531877484075,0.442513822659234,0.993597085166174,1.59218265286007,1.75671588352588,17.9358086847074,16.0714285714286,8.21917808219178,18.5714285714286,25.609756097561,25
"tbx2a","tbx2a",0.568018428038119,0.0674194650729404,0.7857556356612,1,0.157,0.086,0.441283977301245,0.124353362514922,0,0.770874754257561,0.318762254213317,1.75283621994167,9.31403398363751,1.78571428571429,0,15.7142857142857,4.8780487804878,15
"hnrnpr","hnrnpr",0.467538610579757,-0.052643733485422,0.785930238478589,1,0.057,0.109,0.506032487371846,0.646761475564776,0.430963266504911,0.166158218822156,0.627600218636583,0.427715996578272,11.139081183134,10.7142857142857,6.84931506849315,5.71428571428571,10.9756097560976,5
"insig1","insig1",0.356140111745869,0.0624144496199169,0.786509566659569,1,0.143,0.091,0.425961821116756,0.313158108445397,0.401564256282263,0.77576140391332,0.220395080717476,0,9.62869729389553,5.35714285714286,6.84931506849315,14.2857142857143,4.8780487804878,0
"hk1","hk1",0.983568031082303,-0.0309422052690259,0.786942856916427,1,0.143,0.182,0.866955904997796,0.394442393393159,0.809799224266837,0.562370693017843,1.08964365057326,2.17819632024493,18.313404657017,7.14285714285714,16.4383561643836,14.2857142857143,21.9512195121951,30
"zgc:110340","zgc:110340",0.753295582759314,0.0463892026318939,0.787240951441492,1,0.114,0.12,0.661782999634408,0.792857525926327,0.479389504137443,0.993036599136083,0.913273798134768,0.679433069586857,12.1460037759597,8.92857142857143,9.58904109589041,11.4285714285714,13.4146341463415,10
"mob3a","mob3a",0.401993779675903,-0.0490343346016059,0.787784122165085,1,0.071,0.118,0.569390761284292,0.554867589266284,0.522796530542773,0.327211299653861,0.255281320365488,0.182415176942722,12.4606670862177,8.92857142857143,8.21917808219178,7.14285714285714,4.8780487804878,5
"si:ch211-196g2.4","si:ch211-196g2.4",0.305645071513228,0.115733074473449,0.787796366637929,1,0.157,0.041,0.15871228708572,0.354331298768411,0.282479457034613,0.701009223413958,0.337338162776668,0,3.77595972309629,7.14285714285714,6.84931506849315,15.7142857142857,7.31707317073171,0
"zgc:162707","zgc:162707",0.58533663375449,0.0639133257436528,0.788216637066483,1,0.129,0.086,0.386483972964294,0.93700542806592,0.342744522902816,0.606410465179602,0.671989267669782,0.567386145744527,8.24417872876023,14.2857142857143,6.84931506849315,12.8571428571429,12.1951219512195,10
"btbd6a","btbd6a",0.589056686515149,0.0825865910092742,0.788493613886874,1,0.114,0.071,0.317945911558835,0.996189750835439,0.255132638994931,0.792494848409126,0.373854924564128,0.798722044728434,7.17432347388295,14.2857142857143,2.73972602739726,11.4285714285714,6.09756097560976,5
"polr2f","polr2f",0.662497184049135,-0.0353934599730315,0.788516543730603,1,0.129,0.155,0.740414454625081,0.536894650093589,0.475224935227707,0.644051744141198,1.23477314934581,0.343624170861422,15.7960981749528,8.92857142857143,8.21917808219178,12.8571428571429,21.9512195121951,10
"egr4","egr4",0.79872868666488,0.0429056551397067,0.788718437116268,1,0.143,0.127,0.778367905547172,0.893687583406316,0.866665057606771,0.930052391044585,0.455924925636341,0.867674256748096,12.901195720579,12.5,12.3287671232877,14.2857142857143,8.53658536585366,15
"tom1","tom1",0.71864674956281,0.0360074902830497,0.788722440950569,1,0.2,0.176,0.869471640074292,0.448951657059459,1.23675114323976,0.946502308520635,0.670577945634347,0.139625802848366,18.0616740088106,8.92857142857143,20.5479452054795,20,15.8536585365854,5
"bc2","bc2",0.532364619676615,0.0523181596586816,0.789037829636537,1,0.186,0.114,0.541266273127269,0.370179514710907,0.367036296471385,0.710657683803187,0.812891087201845,0.392156862745098,11.8313404657017,7.14285714285714,5.47945205479452,18.5714285714286,12.1951219512195,5
"ca10a","ca10a",0.35203572223638,0.083605959089389,0.789610092755147,1,0.157,0.063,0.298677858504568,0.111051883439943,0.475647673856419,0.679006875540544,0.408204239228441,0.139625802848366,6.41913152926369,1.78571428571429,4.10958904109589,15.7142857142857,8.53658536585366,5
"UBL4B","UBL4B",0.542011685781251,-0.0480572949537793,0.789757699201102,1,0.071,0.115,0.588418008023563,0.459285013710703,0.421287014449446,0.429208174881104,0.260899681827682,1.092972221795,12.0830711139081,8.92857142857143,8.21917808219178,7.14285714285714,4.8780487804878,15
"zcchc17","zcchc17",0.313077718546621,0.0852000166806811,0.789937721384095,1,0.157,0.06,0.259656463532972,0.448513250476747,0.189072581137201,0.59264623635872,0.24895197692572,0.139625802848366,6.10446821900566,7.14285714285714,4.10958904109589,15.7142857142857,4.8780487804878,5
"unc50","unc50",0.464925735146847,0.0738888420991581,0.789995045146959,1,0.143,0.073,0.326301873275902,0.431381287689126,0.218573490585233,0.673373500502965,0.292801748093013,0.847122510734843,7.36312146003776,7.14285714285714,4.10958904109589,14.2857142857143,7.31707317073171,15
"eif3m","eif3m",0.857563586609851,-0.0372653814054079,0.79038293051376,1,0.1,0.145,0.685471175986666,0.972175428278561,0.826849923411273,0.622747403291097,0.636766457699933,1.40137113099158,14.6003775959723,17.8571428571429,10.958904109589,10,12.1951219512195,20
"st13","st13",1.00694411278726,-0.0286658555494403,0.790537592412087,1,0.157,0.18,0.887169010357709,1.78986710335808,1.23476047899921,0.781077497081129,0.635025858628288,0.71376472829917,17.998741346759,23.2142857142857,21.9178082191781,15.7142857142857,12.1951219512195,15
"cdc14b","cdc14b",0.640142891860328,0.0479332561651228,0.790878109590256,1,0.171,0.119,0.587402553802326,0.314608004336217,0.718867929421978,0.723955322211714,0.635534324985179,0.860489216404554,12.0201384518565,7.14285714285714,12.3287671232877,17.1428571428571,10.9756097560976,15
"glyr1","glyr1",0.314191709081413,0.0815871095249105,0.791278554182321,1,0.129,0.065,0.297308718292003,0.22842391849276,0.143472582779628,0.798095072582417,0.417849962341673,0,6.73379483952171,5.35714285714286,2.73972602739726,12.8571428571429,7.31707317073171,0
"lsm4","lsm4",1.02809892207802,0.0265540227225503,0.791385116124306,1,0.271,0.223,1.1228373370394,0.675752300137901,1.06575188589738,1.10805794499447,1.20554215494046,0.990651909458521,22.9074889867841,10.7142857142857,17.8082191780822,27.1428571428571,23.1707317073171,15
"ywhah","ywhah",0.750605556860481,-0.0331573685406267,0.791691882654267,1,0.129,0.166,0.848612544598541,0.644438716722881,0.469679453442987,0.711241402705966,1.45200981090442,0.377651412788095,16.7400881057269,12.5,6.84931506849315,12.8571428571429,26.8292682926829,10
"junba","junba",0.863111437937167,-0.0449410791684293,0.791943851802833,1,0.114,0.143,0.845509096156492,0.960010041801155,1.30863828472534,0.778429848339199,0.633652495314212,0.652428861286598,14.4745122718691,12.5,17.8082191780822,11.4285714285714,10.9756097560976,10
"fbl","fbl",0.513446333558919,-0.0521505152263482,0.792343296444763,1,0.057,0.107,0.491124619815767,0.434928810595462,0.252454125359517,0.229815804583499,1.07147422560477,0.600880415394492,10.6985525487728,7.14285714285714,5.47945205479452,5.71428571428571,18.2926829268293,10
"zgc:158258","zgc:158258",0.584471850355655,-0.0420599891273633,0.792559066197548,1,0.1,0.129,0.642371554904732,0.960581235314462,0.89976717035573,0.50003165286077,0.504079488698239,0,13.0899937067338,12.5,16.4383561643836,10,9.75609756097561,0
"rps7","rps7",7.8067707802456,-0.0421749250507127,0.792728545753703,1,0.771,0.726,7.07831948748794,7.7709014233966,6.52403103009023,7.64873942748942,8.51061518519397,9.30801812781543,72.8760226557583,69.6428571428571,63.013698630137,77.1428571428572,76.8292682926829,80
"picalma","picalma",0.222528550868864,0.119954716627278,0.793175784889361,1,0.157,0.038,0.177284740452216,0.132964578236358,0.24156788289792,0.654362008789957,0.128992094836733,0,4.02769037130271,1.78571428571429,4.10958904109589,15.7142857142857,2.4390243902439,0
"ptprga","ptprga",0.269582034907795,0.0831339002432092,0.793346654109451,1,0.157,0.062,0.292923916608367,0.106292517006803,0.299342897082144,0.747298639030276,0.171634239719181,0,6.5449968533669,1.78571428571429,5.47945205479452,15.7142857142857,3.65853658536585,0
"usp2a","usp2a",0.622000457611418,0.0458307466634779,0.7934478891084,1,0.157,0.142,0.690778089706219,0.388694062336847,0.544317607748979,0.753279535478741,1.07568184470099,0.279251605696733,14.5374449339207,5.35714285714286,6.84931506849315,15.7142857142857,21.9512195121951,5
"uqcrc2b","uqcrc2b",0.885864720326332,-0.0248712797339593,0.793649329319864,1,0.171,0.203,1.06516956116611,1.15648022434436,0.637094799877622,0.974170890923119,0.766261410117504,0.716011435529278,21.2083071113908,19.6428571428571,10.958904109589,17.1428571428571,13.4146341463415,15
"hmox2a","hmox2a",0.391575867541794,0.0805572433164807,0.794169034444557,1,0.143,0.064,0.277994380359287,0.367980582934515,0.411582615543476,0.737572166692144,0.162168596976246,0.392156862745098,6.35619886721208,7.14285714285714,9.58904109589041,14.2857142857143,4.8780487804878,5
"mgea5","mgea5",0.494247734308381,0.0779872084914403,0.794590830187104,1,0.114,0.067,0.282324325220169,0.727071190531704,0.182301203871409,0.585406029192704,0.585024266657028,0.603359390377273,6.6079295154185,12.5,4.10958904109589,11.4285714285714,6.09756097560976,10
"eif5b","eif5b",0.970153821816945,-0.0313182875625089,0.794760778379179,1,0.143,0.162,0.859732448859197,0.664787393090787,1.24849646127182,0.774149532509279,1.02672791530447,1.24702917986612,15.921963499056,12.5,20.5479452054795,14.2857142857143,19.5121951219512,20
"insra","insra",0.288457830988029,0.0919445299253641,0.794785078052846,1,0.157,0.052,0.232996004239297,0.170593113112067,0.175891359598727,0.63460528808579,0.516661220892291,0,5.2234109502832,3.57142857142857,2.73972602739726,15.7142857142857,9.75609756097561,0
"cicb","cicb",0.403485390947752,0.0800427076735364,0.795253496252649,1,0.114,0.065,0.302440966219184,0.299785252453747,0.0651075576852961,0.641682864432515,0.256463711739228,0.855431993156544,6.79672750157332,7.14285714285714,1.36986301369863,11.4285714285714,6.09756097560976,5
"prelid1a","prelid1a",0.581340933344225,0.0554492473315234,0.795609934535573,1,0.129,0.099,0.419673011702054,0.437761523959123,0.575517380794118,0.688545049120933,0.980135089533342,0.386413544955778,9.56576463184393,8.92857142857143,10.958904109589,12.8571428571429,15.8536585365854,10
"map1lc3b","map1lc3b",0.947229002698924,-0.024424552007075,0.795646328480759,1,0.171,0.2,1.01525748426174,0.694608997877568,1.01432184695252,0.797862067285753,1.03332187666518,1.12800174315079,20.4531151667716,12.5,17.8082191780822,17.1428571428571,19.5121951219512,15
"tnpo1","tnpo1",0.376411552332427,0.0749118600911927,0.79588962199385,1,0.143,0.071,0.342856318130206,0.504858261230203,0.266416862317969,0.707505570705556,0.436832301610626,0,7.30018879798616,7.14285714285714,5.47945205479452,14.2857142857143,7.31707317073171,0
"psmd6","psmd6",0.437355709257283,-0.0516570535829769,0.796136749053847,1,0.057,0.107,0.4536340911562,0.443784877497487,0.54094358781879,0.17058789410147,0.581908241711519,0.433275563258232,10.7614852108244,7.14285714285714,10.958904109589,5.71428571428571,12.1951219512195,5
"lrpap1","lrpap1",0.307904905317318,0.0774739931863599,0.796226121463872,1,0.143,0.068,0.28214337269524,0.380565562891466,0.180082072593319,0.541795120569158,0.462843303154723,0,6.79672750157332,7.14285714285714,2.73972602739726,14.2857142857143,10.9756097560976,0
"si:dkey-33c12.4","si:dkey-33c12.4",0.958348524340064,-0.0289875368732524,0.796340275111074,1,0.157,0.207,1.07357684995401,1.74027553669564,0.741800612349681,0.910782124887209,0.855940025575569,0.427715996578272,21.019509125236,28.5714285714286,15.0684931506849,15.7142857142857,18.2926829268293,5
"gpx4a","gpx4a",1.10718151069454,-0.0257641369361314,0.796357944616169,1,0.2,0.193,0.95615716750313,1.15184127978574,1.36860450938783,0.853625490789599,1.3324157863219,0.980444830379044,19.5091252359975,16.0714285714286,20.5479452054795,20,17.0731707317073,15
"sema3fb","sema3fb",0.643310472221922,0.0929861966862208,0.796384878312995,1,0.157,0.051,0.189391205719619,1.25052309766997,0.881593184487425,0.699803545959733,0.423269407468211,0.415282392026578,4.02769037130271,19.6428571428571,16.4383561643836,15.7142857142857,6.09756097560976,5
"si:ch211-288g17.3","si:ch211-288g17.3",0.669161827271416,0.0484195192430243,0.796385794384245,1,0.157,0.115,0.541796229326755,0.764740478850642,0.605502280917889,0.772248046235362,0.656020475267483,0.674663453030367,11.7684078036501,10.7142857142857,8.21917808219178,15.7142857142857,9.75609756097561,10
"rlbp1b","rlbp1b",0.878009301911546,0.0579667559743366,0.796833164668847,1,0.129,0.093,0.503341311659376,0.625112268939997,1.28498780572277,0.601743157465428,0.605983442691998,1.64688782498971,8.93643801132788,7.14285714285714,13.6986301369863,12.8571428571429,9.75609756097561,25
"alpl","alpl",0.391009159714778,0.0888260242795543,0.796965804426984,1,0.129,0.056,0.236997421849554,0.683259333855006,0.275790754266283,0.720388611165189,0.234382601307264,0.195236235845373,5.53807426054122,12.5,4.10958904109589,12.8571428571429,3.65853658536585,5
"hmgb2b","hmgb2b",2.224491465845,-0.025803127091122,0.797544596620459,1,0.357,0.361,2.16950372298763,2.04378200637033,1.87885235669412,2.32541239954968,3.20833274119833,1.72106556826991,36.8156073001888,30.3571428571429,28.7671232876712,35.7142857142857,36.5853658536585,20
"srsf10a","srsf10a",0.308674295522994,0.0945507341631148,0.797909805261975,1,0.143,0.051,0.234611961779904,0.282066918364014,0.122876302419944,0.612105083062094,0.192388771485894,0.407996736026112,5.16047828823159,7.14285714285714,2.73972602739726,14.2857142857143,4.8780487804878,5
"fez1","fez1",1.1354708587017,-0.0142679717977049,0.797978604457946,1,0.243,0.245,1.29481412696819,0.713002658939198,1.45430729083157,1.2722203562691,1.66319832717556,0.415282392026578,25.1101321585903,10.7142857142857,26.027397260274,24.2857142857143,25.609756097561,5
"sulf2b","sulf2b",0.366901142758987,0.0831339002432092,0.798298001967342,1,0.143,0.059,0.266818070053662,0.0777411530567821,0.597589840675965,0.823997088474478,0.0358996819288181,0.399361022364217,6.23033354310887,1.78571428571429,8.21917808219178,14.2857142857143,1.21951219512195,5
"dab2ipb","dab2ipb",0.444706343040035,0.0867524102654063,0.798355147278085,1,0.129,0.057,0.240122595329674,0.340629571482589,0.370782682720889,0.630705240774346,0.30742756023184,0.778570407700876,5.53807426054122,5.35714285714286,5.47945205479452,12.8571428571429,7.31707317073171,15
"emc10","emc10",0.64142891452012,-0.0339826908700138,0.798633516248707,1,0.129,0.152,0.762597392180653,0.477989683480507,0.747291465429322,0.535131027869283,0.611784053089576,0.713779865071378,15.7331655129012,8.92857142857143,13.6986301369863,12.8571428571429,10.9756097560976,10
"zgc:162944","zgc:162944",0.379578119656239,0.0698072037795096,0.798689201928341,1,0.143,0.076,0.339321593139545,0.355713386459917,0.444607006911654,0.617255374086618,0.5205713573397,0,7.61485210824418,5.35714285714286,6.84931506849315,14.2857142857143,10.9756097560976,0
"rbm19","rbm19",0.249324294072818,0.0846830872300385,0.798960927264958,1,0.157,0.058,0.305412405716731,0.122898436731885,0.334259540272983,0.643819374953006,0.0895560067623047,0,6.23033354310887,1.78571428571429,4.10958904109589,15.7142857142857,2.4390243902439,0
"sb:cb81","sb:cb81",0.333677375898258,0.0759859069779222,0.799015676434284,1,0.129,0.064,0.362084031355935,0.189447074875262,0.317077227149941,0.723949910498274,0.409506011510136,0,6.67086217747011,3.57142857142857,5.47945205479452,12.8571428571429,6.09756097560976,0
"xbp1","xbp1",1.20394135166668,-0.0363328682149673,0.799239460299331,1,0.129,0.145,0.692449874011415,1.19935680635923,0.606975444178946,0.673994793392595,2.40363270443566,1.64723848762222,13.8451856513531,16.0714285714286,9.58904109589041,12.8571428571429,26.8292682926829,25
"tfap2a","tfap2a",0.534352215761571,0.0821024406365469,0.799758356927504,1,0.143,0.06,0.253237431528118,0.132633300428673,0.604125030071568,0.622877869539822,0.995542094031946,0.5976975689693,5.66393958464443,3.57142857142857,8.21917808219178,14.2857142857143,12.1951219512195,10
"rpl29","rpl29",6.74306360237559,-0.0126641222157303,0.800002229026153,1,0.671,0.689,6.1897964189413,6.81370801603957,5.65045331189246,6.86984485958741,6.91111182909621,8.0234671786966,69.8552548772813,51.7857142857143,61.6438356164384,67.1428571428571,68.2926829268293,70
"ap1s1","ap1s1",0.333670776090787,0.0785006873217211,0.800125845834671,1,0.143,0.066,0.327934680623781,0.547200303347536,0.297557797784992,0.65721000565225,0.172121869136167,0,6.73379483952171,8.92857142857143,5.47945205479452,14.2857142857143,4.8780487804878,0
"gal3st4","gal3st4",0.497594949692966,-0.0430866347634387,0.80033433852527,1,0.086,0.121,0.627878627740017,0.407045232365987,0.727130368769475,0.360757740728262,0.485114224022336,0.377643504531722,12.4606670862177,7.14285714285714,12.3287671232877,8.57142857142857,9.75609756097561,5
"sept12","sept12",0.68065823699065,-0.0372713947972317,0.800334388220631,1,0.114,0.134,0.683610899909048,0.361103513202836,1.17516557225714,0.580237417833106,0.906188514210047,0.377643504531722,13.4675896790434,7.14285714285714,13.6986301369863,11.4285714285714,17.0731707317073,5
"tollip","tollip",0.332134006227893,0.0846830872300385,0.800905458294177,1,0.157,0.06,0.277650324230177,0.154340041980491,0.342917930253843,0.687115468011538,0.326781904878253,0.203998368013056,6.04153555695406,1.78571428571429,5.47945205479452,15.7142857142857,8.53658536585366,5
"atp6v1h","atp6v1h",1.05324741995242,0.0246152504193294,0.801219125012759,1,0.243,0.188,0.952024943433342,0.862188945027401,0.73451037169192,1.1513291564102,1.07174498150562,1.54768612164605,19.2573945877911,14.2857142857143,13.6986301369863,24.2857142857143,19.5121951219512,15
"rbm14b","rbm14b",0.258809630659981,0.0914241031636829,0.801320629139686,1,0.143,0.051,0.262062859965768,0.180054228096933,0,0.977021248637369,0.133719447259815,0,5.60100692259283,3.57142857142857,0,14.2857142857143,2.4390243902439,0
"mt-nd2","mt-nd2",54.7721292526877,0.0104284286786283,0.801360883618336,1,1,0.993,61.6194992010974,52.6154350332944,55.6692048943964,65.2295765903476,47.3389424380733,46.160117358917,99.1818753933291,100,100,100,100,100
"fundc1","fundc1",0.7417379353148,0.030883471715453,0.801523590386197,1,0.186,0.166,0.842972099129417,0.994619283344231,0.547928030353202,0.915414493731283,0.757342649957048,0.392151055373619,17.1176840780365,16.0714285714286,8.21917808219178,18.5714285714286,15.8536585365854,10
"sumo2b","sumo2b",1.37528129789331,0.0175622238954216,0.801890265622602,1,0.271,0.265,1.47481123782728,1.20575828231475,1.91150038306455,1.58084879150045,1.32031580151847,0.758453291134334,27.2498426683449,17.8571428571429,27.3972602739726,27.1428571428571,20.7317073170732,10
"ywhaba","ywhaba",2.56063448252706,0.0119843927091927,0.801977974858633,1,0.486,0.412,2.51303343952152,2.46791708096529,2.41586279368372,3.1488500600919,2.71604754299313,2.1020959779068,42.2907488986784,33.9285714285714,31.5068493150685,48.5714285714286,37.8048780487805,25
"sparc","sparc",0.661954846829736,-0.0516570535829769,0.801985012695419,1,0.057,0.103,0.477103384532146,0.649732569220942,0.933884917716267,0.24364673573923,0.910778100702737,0.756583373067096,9.94336060415356,10.7142857142857,15.0684931506849,5.71428571428571,12.1951219512195,10
"dtnbp1a","dtnbp1a",0.578880276149034,0.0569377120072276,0.802161816179036,1,0.143,0.098,0.487914816245956,0.459615743020184,0.56468406673047,0.707268977938711,0.588545072399701,0.665252980559181,9.88042794210195,7.14285714285714,6.84931506849315,14.2857142857143,12.1951219512195,10
"csnk2a1","csnk2a1",0.647052314181027,-0.0461003471668184,0.802341595928667,1,0.071,0.113,0.538062567949449,0.951541680627378,0.27168894511014,0.303153964459362,0.501180121237161,1.31668660570267,11.6425424795469,14.2857142857143,5.47945205479452,7.14285714285714,8.53658536585366,10
"slc1a2b","slc1a2b",0.701869104367565,-0.0413916328153509,0.802414293947932,1,0.114,0.133,0.842809733927399,1.00727821123552,0.777502809637462,0.587607692543394,0.315774929758086,0.680241249103525,14.0969162995595,10.7142857142857,8.21917808219178,11.4285714285714,4.8780487804878,10
"cmpk","cmpk",0.728541111051522,0.0464758840344532,0.802536300096648,1,0.171,0.121,0.535295081524483,0.335310470084201,0.645682175902752,0.853158001526914,0.958006746140596,1.04379419113018,12.2718691000629,5.35714285714286,10.958904109589,17.1428571428571,13.4146341463415,15
"si:dkey-56f14.7","si:dkey-56f14.7",0.520968395713969,0.0514908057450957,0.802783317525918,1,0.171,0.098,0.472409274539173,0.370202478049546,0.349687201585311,0.726580293614789,0.434880081544532,0.772051044950462,10.0692259282568,7.14285714285714,6.84931506849315,17.1428571428571,8.53658536585366,10
"tm9sf2","tm9sf2",0.770270089930826,0.0397027570286074,0.803284624827248,1,0.157,0.129,0.593476356078329,0.595553117239095,0.870039652847224,0.76123354059523,0.461880682130091,1.33943719069499,13.0270610446822,8.92857142857143,13.6986301369863,15.7142857142857,9.75609756097561,20
"MAP3K13","MAP3K13",0.389789742478672,0.0749118600911927,0.803334618515386,1,0.114,0.066,0.319780287120674,0.563184207634371,0.445255881793244,0.526982131725858,0.27953757858483,0.203998368013056,6.79672750157332,8.92857142857143,5.47945205479452,11.4285714285714,3.65853658536585,5
"apooa","apooa",0.491482410040582,-0.0465899432598296,0.80345688009979,1,0.071,0.113,0.534970326883085,0.475811190909044,0.613285319585363,0.344105212342385,0.519467797977486,0.461254612546125,11.3908118313405,8.92857142857143,10.958904109589,7.14285714285714,13.4146341463415,5
