"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","L","M","S","UV","pctL","pctM","pctS","pctUV"
"anapc11","anapc11",1.08819854041738,-0.0246926125903715,0.840095120125693,1,0.195,0.25,0.755270560515709,0.930685508682798,0.949170836889989,1.71766725558101,15.2297042164884,11.6279069767442,19.5121951219512,25
"arf2a","arf2a",0.752948329922086,0.0726815514348047,0.840248376099315,1,0.183,0.1,0.707403062087911,0.718153535071801,0.941748064012097,0.644488658516537,15.921963499056,13.953488372093,18.2926829268293,10
"tmed9","tmed9",0.635042976532435,-0.0892311337279426,0.841114228332439,1,0.085,0.2,0.638590562649607,0.669001709700239,0.40077229370269,0.831807340077203,13.530522341095,11.6279069767442,8.53658536585366,20
"adipor2","adipor2",0.884130278345448,0.0829380516019938,0.841134273260936,1,0.183,0.1,0.903232856853236,0.989122586272503,0.788210232744724,0.855955437511328,17.6211453744493,17.0542635658915,18.2926829268293,10
"hnrnpa0a","hnrnpa0a",0.519335180552735,0.0983674801668556,0.841363796654304,1,0.146,0.05,0.607599988951904,0.399244255179169,0.740898587506366,0.3295978905735,13.0899937067338,6.97674418604651,14.6341463414634,5
"gtpbp4","gtpbp4",0.258658811393378,0.125880245889003,0.841408072416929,1,0.122,0,0.291276374563543,0.216605392462453,0.526753478547516,0,6.10446821900566,3.87596899224806,12.1951219512195,0
"nfasca","nfasca",0.552196854878857,0.115069329784787,0.841409315289096,1,0.122,0,0.790326821877793,0.720456490098712,0.698004107538922,0,15.1038388923851,10.8527131782946,12.1951219512195,0
"h2afva","h2afva",1.00587641240563,-0.0457460217882039,0.841456315085687,1,0.134,0.2,0.990813325430788,1.03304341233808,0.795988796341362,1.20366011551231,20.0755191944619,17.8294573643411,13.4146341463415,20
"trub2","trub2",0.495059972204563,-0.17020019626161,0.841625796475699,1,0.012,0.2,0.213347093388038,0.100092005221738,0.0514562107646393,1.61534457944384,4.65701699181875,2.32558139534884,1.21951219512195,20
"fam169aa","fam169aa",0.323678307157807,0.115069329784787,0.841736769099326,1,0.122,0,0.326633104139249,0.333833284844994,0.634246839646985,0,6.98552548772813,5.42635658914729,12.1951219512195,0
"ube2g1b","ube2g1b",0.662783395173939,0.0829380516019938,0.841738131604639,1,0.146,0.1,0.69280565671254,0.765427539965696,0.773448901535375,0.419451482482144,14.9150409062303,13.1782945736434,14.6341463414634,10
"lsm8","lsm8",0.855524913955204,0.0829380516019938,0.842627572720006,1,0.159,0.1,0.963435610622951,1.03992462719562,0.878437619700003,0.54030179830224,20.3272498426683,17.0542635658915,15.8536585365854,10
"ccng1","ccng1",0.66429043886345,0.0829380516019938,0.842656049925521,1,0.159,0.1,0.599346733980714,0.429397468676359,0.836899667687412,0.791517885109315,12.8382630585274,8.52713178294574,15.8536585365854,10
"nhsb","nhsb",0.407001519610403,-0.158224005214894,0.843146872404682,1,0.024,0.15,0.125957395063901,0.14158617502131,0.167138562718746,1.19332394563765,2.83196979232222,3.10077519379845,2.4390243902439,15
"ompa","ompa",1.88063705285417,0.0274931405801987,0.843311332535873,1,0.195,0.2,1.16430144493593,1.27187085936284,2.8475642961646,2.23881161095329,15.7960981749528,19.3798449612403,19.5121951219512,20
"iqsec1b","iqsec1b",0.781424346705713,-0.0457460217882039,0.844289872058588,1,0.134,0.2,0.722303924245957,0.514145587431764,0.873641161904833,1.0156067132403,14.6633102580239,9.30232558139535,13.4146341463415,20
"ube2l3a","ube2l3a",0.302706074689935,0.125880245889003,0.844462706723803,1,0.134,0,0.410004081525114,0.196560989597254,0.604259227637372,0,9.37696664568911,4.65116279069767,13.4146341463415,0
"auts2b","auts2b",0.545116195224636,-0.0457460217882039,0.844743885276887,1,0.122,0.2,0.236593388592368,0.0960388505406309,0.536019811199934,1.31181273056561,4.65701699181875,2.32558139534884,12.1951219512195,20
"smarce1","smarce1",0.52214208752383,0.0983674801668556,0.844769103908147,1,0.134,0.05,0.438794575489179,0.503035391729315,0.787800838009635,0.358937544867193,10.0062932662052,7.75193798449612,13.4146341463415,5
"EPB41L2","EPB41L2",0.642457511797725,0.0726815514348047,0.844792220814617,1,0.171,0.1,0.479952673747697,0.355521087468469,0.928996784864741,0.805359501109994,10.6356198867212,6.97674418604651,17.0731707317073,10
"mbnl2","mbnl2",0.686906701957971,-0.0892311337279426,0.84495682227581,1,0.098,0.15,0.549680107329708,0.751873882411427,0.613008075183743,0.833064742907004,11.6425424795469,10.8527131782946,9.75609756097561,15
"hif1ab","hif1ab",4.32738791667779,0.0424466902472569,0.845067296447652,1,0.512,0.6,4.16871641771899,4.31059627911927,4.17533658583457,4.65490238403831,57.4575204531152,51.1627906976744,51.219512195122,60
"btg2","btg2",0.91361149310213,0.0829380516019938,0.845093015786436,1,0.146,0.1,0.980607676467529,0.936986455340812,0.894583966080006,0.842267874520173,17.3064820641913,13.1782945736434,14.6341463414634,10
"psmb6","psmb6",1.17797155730488,-0.0457460217882039,0.845128752736201,1,0.134,0.2,1.31828523499353,1.23991932407507,0.764611702910375,1.38906996724054,26.6205160478288,20.1550387596899,13.4146341463415,20
"casz1","casz1",1.2414410543441,0.0686393272018477,0.845184837235918,1,0.207,0.15,1.26856281177173,1.6734322595629,1.00191712697877,1.02185201906301,23.4738829452486,23.2558139534884,20.7317073170732,15
"mknk2b","mknk2b",1.22191480912922,0.055350095083165,0.845189635881956,1,0.232,0.2,1.38077120754684,0.973880930000881,1.38794804299016,1.145059055979,26.4946507237256,16.2790697674419,23.1707317073171,20
"pcnp","pcnp",0.452243769778303,0.125880245889003,0.845334244313617,1,0.122,0,0.548907997187385,0.590861370840665,0.669205711085161,0,11.7054751415985,10.8527131782946,12.1951219512195,0
"fat1b","fat1b",0.335577209570761,-0.22314355131421,0.845360283665223,1,0,0.15,0.0118099353326255,0,0,1.33049890295042,0.377595972309629,0,0,15
"ifrd1","ifrd1",0.862676328525302,0.0726815514348047,0.845365869691232,1,0.171,0.1,1.04096343019558,0.914521294495143,0.773465836091888,0.721754753318598,20.6419131529264,16.2790697674419,17.0731707317073,10
"rabif","rabif",0.839881228217002,0.0726815514348047,0.845509744015861,1,0.146,0.1,0.644707944353413,1.02007584224278,0.806501031232091,0.888240095039721,13.3417243549402,15.5038759689922,14.6341463414634,10
"sf3b2","sf3b2",0.718492997721852,-0.0457460217882039,0.846212735763178,1,0.146,0.15,0.404961890239502,0.41474709106351,0.73775245431191,1.31651055527249,8.49590937696665,6.97674418604651,14.6341463414634,15
"chd7","chd7",0.677941879575988,-0.100404434326068,0.847111410309304,1,0.073,0.2,0.535785948294742,0.700116409834741,0.311556305863208,1.16430885431126,10.8873505349276,12.4031007751938,7.31707317073171,20
"UBL4B","UBL4B",0.595018045397239,-0.1346935078047,0.847252314353184,1,0.049,0.15,0.588418008023563,0.437782269942705,0.260899681827682,1.092972221795,12.0830711139081,8.52713178294574,4.8780487804878,15
"si:ch211-68a17.7","si:ch211-68a17.7",0.58612375720064,-0.0892311337279426,0.847752988067165,1,0.085,0.2,0.475615830279344,0.537515723914297,0.400346205157024,0.931017269451893,10.2580239144116,9.30232558139535,8.53658536585366,20
"slc4a5","slc4a5",0.661515830907182,-0.0457460217882039,0.847761806552144,1,0.134,0.15,0.585788451520556,0.361473633683952,0.851136141292249,0.847665097131971,10.3209565764632,5.42635658914729,13.4146341463415,15
"atp6v1aa","atp6v1aa",0.575744288403638,0.0983674801668556,0.847959850102281,1,0.122,0.05,0.729631788079444,0.514925642496005,0.728821832465604,0.3295978905735,15.6702328508496,8.52713178294574,12.1951219512195,5
"si:ch211-160f23.7","si:ch211-160f23.7",0.472429722692277,0.0983674801668556,0.848477202026387,1,0.122,0.05,0.350174174098176,0.456503440636111,0.879042908021766,0.203998368013056,7.67778477029578,7.75193798449612,12.1951219512195,5
"abca4b","abca4b",0.617770387343476,0.0983674801668556,0.848542565915605,1,0.11,0.05,0.613521563094392,0.643119626896193,0.871269460275563,0.343170899107756,13.0899937067338,11.6279069767442,10.9756097560976,5
"cct7","cct7",0.537641732181634,0.125880245889003,0.848918399699817,1,0.122,0,0.673447228412573,0.906309414903145,0.570810285410818,0,14.5374449339207,15.5038759689922,12.1951219512195,0
"ahi1","ahi1",0.410048849352296,0.125880245889003,0.849002137694282,1,0.122,0,0.458705706388047,0.5752401687144,0.606249522306736,0,9.06230333543109,9.30232558139535,12.1951219512195,0
"rnf41","rnf41",0.387903752560089,-0.146389547567891,0.849798910472704,1,0.037,0.2,0.169278357424604,0.114157346662058,0.0955391066827815,1.17264019947091,3.9018250471995,2.32558139534884,3.65853658536585,20
"pfkfb3","pfkfb3",0.89473687854727,0.0586889963486796,0.85021709697394,1,0.183,0.15,0.7960646616343,0.713172062202414,1.0411143783796,1.02859641197276,15.2297042164884,12.4031007751938,18.2926829268293,15
"si:ch211-198a12.6","si:ch211-198a12.6",0.502711543189049,-0.1346935078047,0.85079885975983,1,0.049,0.15,0.369326451134294,0.163163155738119,0.302726045178698,1.17563052070508,8.37004405286344,3.10077519379845,4.8780487804878,15
"shfm1","shfm1",3.45667202268646,0.00607904607638216,0.850819215677347,1,0.451,0.45,3.31952254986636,3.45370879639464,2.9800070917664,4.07344965271845,50.3461296412838,44.1860465116279,45.1219512195122,45
"epb41a","epb41a",1.6868658365012,-0.0246926125903715,0.850891056937751,1,0.293,0.3,1.77866106976626,1.73800139318294,1.52806240904559,1.70273847401002,29.9559471365639,27.906976744186,29.2682926829268,30
"si:dkey-276j7.1","si:dkey-276j7.1",0.763652371700429,-0.0564413109049517,0.850939295260527,1,0.11,0.2,0.456924948659365,0.544945135467261,0.627921891711552,1.42481751096354,10.3838892385148,6.97674418604651,10.9756097560976,20
"iscub","iscub",7.20442234226427,-0.0351639124576667,0.851566136541269,1,0.695,0.75,6.98064163300757,7.26443579779683,6.73828692434519,7.8343250139075,69.9811202013845,70.5426356589147,69.5121951219512,75
"mrpl11","mrpl11",0.833126481408483,0.0586889963486796,0.851645664566596,1,0.195,0.15,0.808416201940441,0.688680744282133,1.10392987199871,0.731479107412645,16.0478288231592,10.8527131782946,19.5121951219512,15
"RNPS1 (1 of many)","RNPS1 (1 of many)",0.261801997594643,0.125880245889003,0.851772079830422,1,0.11,0,0.207861600400939,0.28852548107971,0.550820908897921,0,4.97168030207678,5.42635658914729,10.9756097560976,0
"sez6a","sez6a",1.43132426848522,0.055350095083165,0.851870125511335,1,0.207,0.2,1.30066378215395,1.48978970070918,1.44449145370094,1.49035213737681,25.0471994965387,22.4806201550388,20.7317073170732,20
"mpzl2b","mpzl2b",0.146550706900368,0.125880245889003,0.852034688312324,1,0.11,0,0.0280309110691567,0,0.558171916532317,0,0.566393958464443,0,10.9756097560976,0
"ndufa5","ndufa5",3.85756626246376,-0.010507977598415,0.852852602547382,1,0.488,0.55,4.25027453753957,3.77656068696387,3.49550275557864,3.90792706977295,58.9049716803021,48.8372093023256,48.780487804878,55
"pisd","pisd",0.681629365697309,0.0983674801668556,0.852999166950133,1,0.146,0.05,0.575784834741223,1.10895224196199,0.789255133560768,0.252525252525253,12.0201384518565,19.3798449612403,14.6341463414634,5
"paplna","paplna",0.92532032963988,0.0726815514348047,0.853346276150685,1,0.183,0.1,1.12843447623868,1.21288882009455,0.912196533855667,0.447761488370625,20.2643171806167,15.5038759689922,18.2926829268293,10
"tcea1","tcea1",0.680098237742164,-0.0457460217882039,0.853465040604873,1,0.146,0.2,0.477443578220023,0.639276725624066,0.740518603006766,0.863154044117801,10.6356198867212,10.077519379845,14.6341463414634,20
"trappc6bl","trappc6bl",0.346160062772285,0.115069329784787,0.853519360366651,1,0.122,0,0.455038193310751,0.439445790061508,0.490156267716881,0,9.75456261799874,6.97674418604651,12.1951219512195,0
"ppm1na","ppm1na",1.56046107365485,0.0404466895805899,0.853533492144759,1,0.256,0.2,1.76660462709086,1.21982118194235,1.63862435254358,1.61679413304261,27.9421019509125,18.6046511627907,25.609756097561,20
"mxi1","mxi1",0.448811003317734,-0.158224005214894,0.854166772119356,1,0.024,0.2,0.400235349273583,0.167791061022568,0.150275022721914,1.07694258025287,8.93643801132788,2.32558139534884,2.4390243902439,20
"grin1b","grin1b",0.515808504453194,0.136575535005751,0.854563085834163,1,0.11,0,0.916471696186577,0.53560194574433,0.611160375881867,0,16.1736941472624,9.30232558139535,10.9756097560976,0
"hmp19","hmp19",1.0901436046373,-0.0457460217882039,0.854709563353436,1,0.122,0.15,0.841036798112215,0.983638785020607,0.828516395137949,1.70738244027841,15.4814348646948,15.5038759689922,12.1951219512195,15
"lgmn","lgmn",0.61434292889287,0.0726815514348047,0.8548543664712,1,0.122,0.1,0.414963354455974,0.329326713434439,1.06115040446603,0.651931243215043,9.31403398363751,6.97674418604651,12.1951219512195,10
"rad21a","rad21a",0.660804178249949,0.0726815514348047,0.854888334076916,1,0.171,0.1,0.489343421189014,0.634386703807682,0.985890329416543,0.533596258586556,11.0132158590308,13.1782945736434,17.0731707317073,10
"oxsr1a","oxsr1a",0.524700437509911,-0.0672522270091673,0.855149297067841,1,0.122,0.2,0.314248652396619,0.265308755761597,0.643390224880067,0.875854117001359,6.98552548772813,4.65116279069767,12.1951219512195,20
"si:ch211-276i12.4","si:ch211-276i12.4",0.553481325822323,-0.0672522270091673,0.85582842363463,1,0.098,0.15,0.28691874720823,0.33901480050394,0.704620832835606,0.883370922741517,6.16740088105727,5.42635658914729,9.75609756097561,15
"higd2a","higd2a",0.821515729569325,-0.0564413109049517,0.856088050960767,1,0.11,0.15,0.62798278756712,0.746450069036745,0.542658142667151,1.36897191900628,13.4046570169918,10.8527131782946,10.9756097560976,15
"palmdb","palmdb",0.455560282222345,0.115069329784787,0.856994930190535,1,0.11,0,0.590338774754028,0.513297096793297,0.718605257342057,0,11.4537444933921,8.52713178294574,10.9756097560976,0
"tspan3b","tspan3b",0.674397566532589,-0.0457460217882039,0.857426599315333,1,0.122,0.2,0.475624751356866,0.594212131151655,0.41576345893235,1.21198992468949,10.4468219005664,10.8527131782946,12.1951219512195,20
"capza1a","capza1a",0.393032237955513,0.115069329784787,0.857934838647251,1,0.122,0,0.469322201066213,0.539801625441972,0.563005125313866,0,10.2580239144116,8.52713178294574,12.1951219512195,0
"mtus2a","mtus2a",0.341063315247387,-0.158224005214894,0.858470461277275,1,0.024,0.2,0.0715342312960599,0.0843967695198336,0.116914027342762,1.09140823283089,1.57331655129012,1.55038759689922,2.4390243902439,20
"hivep1","hivep1",1.06340323698028,-0.0539629948904847,0.858836245608251,1,0.134,0.25,0.60684547463387,0.813354273940918,1.25579395856398,1.57761924078235,12.7123977344242,12.4031007751938,13.4146341463415,25
"rbbp4","rbbp4",0.531742687386916,0.0877853708363187,0.858907743854071,1,0.11,0.05,0.484640483654842,0.706386238464111,0.796318224580346,0.139625802848366,11.0761485210824,12.4031007751938,10.9756097560976,5
"PAQR9","PAQR9",0.57621830297336,-0.0672522270091673,0.858953329536186,1,0.122,0.15,0.461799328295026,0.502258222645566,0.46565182395687,0.875163836995979,10.1321585903084,9.30232558139535,12.1951219512195,15
"tomm7","tomm7",0.970331045413091,0.0586889963486796,0.858962211676122,1,0.195,0.15,1.06336014706717,0.847124531975385,1.08959223732746,0.881247265282351,20.6419131529264,13.1782945736434,19.5121951219512,15
"eif4h","eif4h",0.539620578411049,-0.146389547567891,0.859078002548556,1,0.037,0.15,0.409892091593661,0.446476986645868,0.139550141191095,1.16256309421357,8.81057268722467,8.52713178294574,3.65853658536585,15
"eif4a2","eif4a2",0.551485770918449,-0.1346935078047,0.85918653519272,1,0.049,0.15,0.577821951588964,0.425310805828458,0.29852521734744,0.904285108908934,11.5796098174953,6.2015503875969,4.8780487804878,15
"dazap2","dazap2",0.759608527216697,0.0726815514348047,0.859496103452279,1,0.146,0.05,0.664108703855487,0.970665562326959,0.713528717770607,0.690131124913734,14.7891755821271,16.2790697674419,14.6341463414634,5
"vdrb","vdrb",0.443405874142301,-0.182321556793955,0.859739928057335,1,0,0.2,0.239576376241449,0.396047753056217,0,1.13799936727154,5.2234109502832,6.97674418604651,0,20
"si:ch211-133l5.7","si:ch211-133l5.7",0.528973033584288,0.115069329784787,0.860168167043411,1,0.11,0,1.02938004063579,0.611591439500724,0.47492065420064,0,17.6211453744493,8.52713178294574,10.9756097560976,0
"acvr2aa","acvr2aa",0.280882510697658,0.0877853708363187,0.860354233403831,1,0.146,0.05,0.205012073434106,0.0459510253971317,0.732941141111026,0.139625802848366,4.46821900566394,0.775193798449612,14.6341463414634,5
"fundc1","fundc1",0.683576579182968,0.0726815514348047,0.86065047714408,1,0.159,0.1,0.842972099129417,0.741840512271788,0.757342649957048,0.392151055373619,17.1176840780365,11.6279069767442,15.8536585365854,10
"rab6a","rab6a",0.528589429829617,0.0983674801668556,0.860876790094234,1,0.146,0.05,0.588711333478167,0.46577815101932,0.714802672364115,0.345065562456867,12.9641283826306,9.30232558139535,14.6341463414634,5
"tnrc6a","tnrc6a",1.87626813960463,0.0293746086799041,0.860892936902329,1,0.329,0.3,1.8042983388552,1.65027510142196,2.05524443553888,1.99525468260249,32.6620516047829,26.3565891472868,32.9268292682927,30
"eif3hb","eif3hb",0.73619248772014,-0.0564413109049517,0.860896628209668,1,0.098,0.15,0.473590453398901,0.5297167230971,0.464780474347099,1.47668230003746,10.4468219005664,8.52713178294574,9.75609756097561,15
"zfr2","zfr2",0.247272306789164,0.115069329784787,0.861264844264617,1,0.122,0,0.270876172360078,0.121952750433447,0.596260304363129,0,6.29326620516048,2.32558139534884,12.1951219512195,0
"AL954322.2","AL954322.2",0.139104619586038,0.115069329784787,0.861824498501419,1,0.11,0,0.0506922123272463,0,0.505726266016905,0,1.06985525487728,0,10.9756097560976,0
"lrrc59","lrrc59",0.511750241156667,-0.0892311337279426,0.862128563966173,1,0.085,0.15,0.266919800031436,0.21821905807309,0.442686342338206,1.11917576418394,6.29326620516048,3.87596899224806,8.53658536585366,15
"fam120c","fam120c",0.766906080709813,0.0726815514348047,0.86221502985514,1,0.171,0.1,0.675271604409445,0.890649809871712,0.82893411887684,0.672768789681256,14.5374449339207,16.2790697674419,17.0731707317073,10
"UTP14C","UTP14C",0.423451603520827,-0.17020019626161,0.862401426539002,1,0.012,0.15,0.0692354463840167,0.0567491799743494,0.0757460990758976,1.49207568864905,1.57331655129012,0.775193798449612,1.21951219512195,15
"cx52.9","cx52.9",0.310793374376897,-0.182321556793955,0.862447672343999,1,0,0.15,0.10616040826799,0.343969120704326,0,0.79304396853527,2.6431718061674,3.87596899224806,0,15
"csnk1da","csnk1da",0.602856543027761,0.0623187643992581,0.862818635099111,1,0.146,0.1,0.492059792894231,0.634062353370418,0.963263046055307,0.322040979791088,11.0761485210824,10.077519379845,14.6341463414634,10
"AC024175.4","AC024175.4",202.678491021711,0.0229275046437047,0.862849961541056,1,1,1,217.977075497878,197.095592376903,185.013621425139,210.627674786924,100,100,100,100
"rps6","rps6",5.5609651878828,0.0481687356745002,0.862957975046222,1,0.598,0.6,4.58754903400546,5.15658836289954,6.0384411565289,6.46128219809728,59.8489616110761,54.2635658914729,59.7560975609756,60
"ap2s1","ap2s1",0.551873194935721,0.0877853708363187,0.863178989140204,1,0.146,0.05,0.646960262884241,0.681702805600043,0.674831343245543,0.203998368013056,14.2857142857143,12.4031007751938,14.6341463414634,5
"tpd52l2a","tpd52l2a",0.839160173815226,0.0623187643992581,0.863239661970323,1,0.171,0.1,0.955646824817096,0.974284261644644,0.928146261083603,0.49856334771556,18.313404657017,14.7286821705426,17.0731707317073,10
"msmo1","msmo1",0.722400559539467,0.0726815514348047,0.863578549167997,1,0.122,0.1,0.373235973042497,0.526887582250532,1.06474479364243,0.924733889222407,7.8665827564506,6.97674418604651,12.1951219512195,10
"prelid1a","prelid1a",0.575484508717719,0.0623187643992581,0.864075319879752,1,0.159,0.1,0.419673011702054,0.515716388679701,0.980135089533342,0.386413544955778,9.56576463184393,10.077519379845,15.8536585365854,10
"usp36","usp36",0.392549915432473,-0.17020019626161,0.864090591465834,1,0.012,0.15,0.161681243819806,0.29871573619565,0.0271424926579557,1.08266018905648,3.83889238514789,6.2015503875969,1.21951219512195,15
"nufip2","nufip2",0.461865038263223,0.0877853708363187,0.864354969351916,1,0.134,0.05,0.430371876582138,0.432635584015375,0.780454324442324,0.203998368013056,9.50283196979232,7.75193798449612,13.4146341463415,5
"btf3","btf3",1.02332944331694,0.0586889963486796,0.864478828404383,1,0.183,0.15,1.19016328299502,1.3645814277379,0.992316836106965,0.546256226427859,23.725613593455,21.7054263565891,18.2926829268293,15
"rdh8a","rdh8a",1.18056525390433,0.0456881841714281,0.864561145675749,1,0.22,0.2,1.1994779082854,1.27037624069854,1.23153379850268,1.02087306813072,22.0264317180617,19.3798449612403,21.9512195121951,20
"oip5-as1","oip5-as1",0.821896468969398,-0.0457460217882039,0.864694347069189,1,0.146,0.2,0.724154217904729,0.483910641826492,0.843735243228849,1.23578577291752,15.1667715544368,9.30232558139535,14.6341463414634,20
"zgc:194125","zgc:194125",0.641818472224946,0.0726815514348047,0.865199897835184,1,0.146,0.1,0.549237961416513,0.503517524822657,0.822264274171106,0.692254128489508,11.3278791692889,6.97674418604651,14.6341463414634,10
"clta","clta",2.00076169506987,-0.0158036651731255,0.865750044073445,1,0.317,0.3,1.69796851537464,2.28053407473442,1.78829181681432,2.23625237335608,32.7249842668345,31.7829457364341,31.7073170731707,30
"get4","get4",0.305045787337828,0.115069329784787,0.865944052580291,1,0.122,0,0.328360983647468,0.350235117173815,0.541587048530031,0,8.11831340465702,5.42635658914729,12.1951219512195,0
"atp6v1c1a","atp6v1c1a",0.777577676684174,0.0486386604951781,0.866023993298197,1,0.195,0.15,0.842770179169108,0.432393046945682,1.08539050425255,0.74975697636936,17.9358086847074,10.077519379845,19.5121951219512,15
"hnrpkl","hnrpkl",0.745022877800347,0.0686393272018477,0.866092836184691,1,0.159,0.05,0.626101774880928,0.562303009356279,1.11904098705387,0.672645739910314,12.4606670862177,8.52713178294574,15.8536585365854,5
"hspa9","hspa9",1.05449869990764,0.0486386604951781,0.866279009408596,1,0.195,0.15,1.05890989325445,1.09001051106068,1.31931741894608,0.74975697636936,20.8307111390812,18.6046511627907,19.5121951219512,15
"cryba4","cryba4",0.336312085000759,0.115069329784787,0.86628771744585,1,0.11,0,0.194192324425094,0.359923136661786,0.791132878916157,0,4.15355569540592,6.2015503875969,10.9756097560976,0
"chd4b","chd4b",1.67445363899571,0.0494153595633503,0.866372006471148,1,0.268,0.3,1.76165205378197,1.8060063214591,1.52689173564629,1.60326444509546,32.0956576463184,29.4573643410853,26.8292682926829,30
"ndufs3","ndufs3",2.94216821051163,-0.0171454069549885,0.866446523120685,1,0.463,0.45,2.44300802934878,2.78225492677698,3.10843268069167,3.43497720522909,42.2907488986784,37.984496124031,46.3414634146341,45
"tbca","tbca",1.36237957012935,0.0429660358834433,0.866530066836342,1,0.268,0.25,1.34813365267048,1.24416058362674,1.51516468982822,1.34205935439196,25.4247954688483,18.6046511627907,26.8292682926829,25
"g0s2","g0s2",0.544650940975657,0.115069329784787,0.866543797615687,1,0.11,0,0.595128740225637,0.944975336132357,0.638499687544635,0,10.4468219005664,13.1782945736434,10.9756097560976,0
"ldb1a","ldb1a",0.275910671711353,0.115069329784787,0.866828356403881,1,0.11,0,0.30782956026752,0.347081797124046,0.448731329453844,0,6.92259282567653,5.42635658914729,10.9756097560976,0
"nacad","nacad",0.362344626561735,-0.158224005214894,0.866907708217667,1,0.024,0.15,0.0828719315549317,0.22018822216461,0.152486490459378,0.993831862068019,2.01384518565135,3.87596899224806,2.4390243902439,15
"hnrnpm","hnrnpm",0.622526133663345,0.0877853708363187,0.867662423509375,1,0.122,0.05,0.543426663004866,0.710192606527723,0.983960012595539,0.252525252525253,12.0830711139081,11.6279069767442,12.1951219512195,5
"pam16","pam16",0.741649128927317,-0.035163912457667,0.867882215229956,1,0.134,0.2,0.583770635712733,0.322787033213067,0.733083507035765,1.3269553397477,12.0201384518565,5.42635658914729,13.4146341463415,20
"gtf2e2","gtf2e2",0.541483531477957,-0.0564413109049517,0.868184119723433,1,0.122,0.2,0.395265105789088,0.178332329225282,0.515273499510278,1.07706319138718,8.49590937696665,4.65116279069767,12.1951219512195,20
"got2a","got2a",0.958086965862665,0.0586889963486796,0.868791337416749,1,0.183,0.15,1.07809797748225,0.805480321007543,1.19347464764105,0.755294917319816,21.5229704216488,13.953488372093,18.2926829268293,15
"pde6b","pde6b",1.38808137287342,0.0522684285457569,0.868835041222316,1,0.244,0.2,1.20981538542652,1.44241559120754,1.54316067551309,1.35693383934653,21.1453744493392,18.6046511627907,24.390243902439,20
"ewsr1b","ewsr1b",0.793183162892775,0.0877853708363187,0.868844350704568,1,0.122,0.05,0.948548967474977,1.30513330762805,0.666525123942821,0.252525252525253,19.8867212083071,20.9302325581395,12.1951219512195,5
"rpl27","rpl27",5.1726802955277,0.040226933508944,0.86901705513804,1,0.622,0.55,4.25543221617936,4.842324432717,5.5474016323858,6.04556290082866,57.0169918187539,53.4883720930233,62.1951219512195,55
"MARK4 (1 of many)","MARK4 (1 of many)",0.580359677492879,0.0623187643992581,0.869099413752494,1,0.159,0.05,0.522223880177612,0.336816188479819,1.07192616962334,0.390472471690746,11.0761485210824,7.75193798449612,15.8536585365854,5
"dusp2","dusp2",0.982240908191278,-0.035163912457667,0.869707878776662,1,0.122,0.2,0.736294124889972,0.949411895261601,0.760150981004404,1.48310663160913,14.2227816236627,15.5038759689922,12.1951219512195,20
"cox14","cox14",1.10348514534881,0.055350095083165,0.870571262155097,1,0.232,0.2,0.744804411971858,0.73926583158652,1.41122381612203,1.51864652171486,15.5443675267464,13.1782945736434,23.1707317073171,20
"eif3jb","eif3jb",0.743850351031407,-0.0457460217882039,0.870692160949939,1,0.098,0.2,0.473779775835461,0.505834128225391,0.529313434681498,1.46647406538328,10.0062932662052,10.8527131782946,9.75609756097561,20
"ntf3","ntf3",0.438398953359699,0.0877853708363187,0.870697451632694,1,0.11,0.05,0.0954986325089032,0.575700548537582,0.667114240365733,0.415282392026578,1.76211453744493,10.8527131782946,10.9756097560976,5
"cfap36","cfap36",0.452918411622662,0.115069329784787,0.870847903289526,1,0.122,0,0.514761933790922,0.629253779860745,0.667657932838979,0,11.0132158590308,10.077519379845,12.1951219512195,0
"tardbp","tardbp",0.500907886260717,0.0877853708363187,0.870969099576678,1,0.134,0.05,0.45071853795559,0.611817930699407,0.688569823862619,0.252525252525253,9.69162995594714,9.30232558139535,13.4146341463415,5
"gpx1b","gpx1b",0.32894495092832,-0.187211542088146,0.871133962153948,1,0.037,0.15,0.0926629584586161,0.131211287352788,0.103747340263138,0.988158217638737,2.26557583385777,1.55038759689922,3.65853658536585,15
"mrps24","mrps24",0.783963539411503,-0.035163912457667,0.871159147877767,1,0.146,0.2,0.598339774806172,0.572416663864934,0.810441779290872,1.15465593968403,13.0270610446822,10.8527131782946,14.6341463414634,20
"ppm1bb","ppm1bb",0.534252642511518,-0.080573070984828,0.871428772267632,1,0.061,0.15,0.270142089354745,0.380220863076807,0.337907381802326,1.14874023581219,5.97860289490245,6.2015503875969,6.09756097560976,15
"gucy2f","gucy2f",0.476081633858554,-0.080573070984828,0.871647558196614,1,0.061,0.15,0.337401753917665,0.358267154687689,0.3898451219825,0.818812504846361,6.92259282567653,6.97674418604651,6.09756097560976,15
"si:ch73-390p7.2","si:ch73-390p7.2",0.398173479375667,-0.158224005214894,0.871729862106778,1,0.024,0.15,0.244978883645546,0.273346282863238,0.0645132637992798,1.00985548719461,5.53807426054122,3.87596899224806,2.4390243902439,15
"taf13","taf13",0.938991563097584,-0.0457460217882039,0.872419858989837,1,0.134,0.2,0.837211347880371,1.0997954102457,0.594126884942618,1.22483260932164,16.9288860918817,17.0542635658915,13.4146341463415,20
