"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","L","M1","M3","M4","S","UV","pctL","pctM1","pctM3","pctM4","pctS","pctUV"
"slc25a25a","slc25a25a",2.4072862639956,-0.115039549710633,0.217560979220929,1,0.339,0.342,3.04658933917513,2.3821786369884,3.19780873302102,1.89681577830814,2.27857979688199,1.64174529959895,41.3467589679043,33.9285714285714,34.2465753424658,25.7142857142857,34.1463414634146,25
"atpv0e2","atpv0e2",8.76253999450333,-0.12575855827377,0.217761739652616,1,0.714,0.726,8.83792731757253,8.48887269911524,9.02937097632037,8.11688694241227,8.5274870362347,9.57469499536485,78.9175582127124,71.4285714285714,72.6027397260274,72.8571428571428,73.1707317073171,85
"vdac1","vdac1",4.48125895451246,-0.133084598365843,0.224184194899427,1,0.464,0.548,4.66143887191157,3.94122742755392,4.2327125582394,3.65023127177746,5.46462214004528,4.93732145754712,62.8067967275016,46.4285714285714,54.7945205479452,50,59.7560975609756,60
"ywhaqb","ywhaqb",1.70935024376943,-0.117884501842864,0.226014659793343,1,0.196,0.411,1.24702803785669,2.15668883275599,2.69006640359804,1.54517492448695,1.63933802178007,0.977805242138851,24.2290748898678,19.6428571428571,41.0958904109589,30,28.0487804878049,15
"rom1b","rom1b",3.17714583790168,-0.156886659646133,0.227301408823733,1,0.268,0.384,2.68467732531213,2.06238180684455,3.18692801177779,3.90870269434698,3.76405809815376,3.45612709097488,38.5147891755821,26.7857142857143,38.3561643835616,47.1428571428571,40.2439024390244,35
"larp4ab","larp4ab",1.66371983435541,-0.13565146665751,0.228146850450053,1,0.196,0.288,1.70103193687163,1.57880235850137,2.747568338535,1.02099365872174,2.2417411762739,0.692181537228836,26.431718061674,19.6428571428571,28.7671232876712,15.7142857142857,31.7073170731707,15
"RPL41","RPL41",22.0620468645065,0.132421309254283,0.228594672582726,1,0.982,0.932,20.6573145082298,23.8636207333113,19.716415280464,21.5818715349048,24.6008283236266,21.9522308065025,95.8464443045941,98.2142857142857,93.1506849315068,100,92.6829268292683,100
"zfand5a","zfand5a",1.39168487663814,-0.145320147037051,0.230973363256617,1,0.179,0.342,1.76405707946829,1.29667084473793,2.00340639544724,0.683049351379454,1.40490369861294,1.19802189018302,30.4594084329767,17.8571428571429,34.2465753424658,17.1428571428571,25.609756097561,25
"ndufs3","ndufs3",2.92748758314652,-0.110376525482987,0.233002473211634,1,0.304,0.438,2.44300802934878,2.31787792844082,3.13848933645951,3.12214031870927,3.10843268069167,3.43497720522909,42.2907488986784,30.3571428571429,43.8356164383562,45.7142857142857,46.3414634146341,45
"rpl22","rpl22",4.34553267970543,-0.120554730398743,0.234479107376204,1,0.393,0.479,3.62199338127416,2.97244571344521,3.64850615790767,3.24062640585149,4.93395891783329,7.65566550192074,53.5556954059157,39.2857142857143,47.945205479452,47.1428571428571,60.9756097560976,75
"es1","es1",98.5277866958165,0.133581279630465,0.235532041655313,1,1,0.986,66.3468546420144,139.359373850978,100.396294428054,51.9248238672501,120.095022872184,113.044350514418,92.825676526117,100,98.6301369863014,95.7142857142857,98.780487804878,90
"sod2","sod2",3.10327635393705,-0.132575217252868,0.236750493525949,1,0.411,0.452,3.15995542647158,3.1162515209301,3.65369748213145,2.31271314767546,3.19104779808061,3.18599274833309,46.5072372561359,41.0714285714286,45.2054794520548,40,47.5609756097561,40
"fam32a","fam32a",2.26893693231294,-0.140357357694923,0.242901522886222,1,0.179,0.315,1.99450719702081,1.16740057455127,2.04267686485146,1.717118387846,2.54490386188503,4.14701470772304,34.864694776589,17.8571428571429,31.5068493150685,34.2857142857143,41.4634146341463,50
"nptna","nptna",1.16797802990065,-0.225515166035229,0.243268313684144,1,0.071,0.219,1.53609333005961,0.399987565385309,1.70874922576562,0.767624677011553,1.83283534590979,0.762578035272011,24.1661422278162,7.14285714285714,21.9178082191781,17.1428571428571,26.8292682926829,15
"kcnv2b","kcnv2b",3.44284108583115,-0.105017991249614,0.243550730672333,1,0.536,0.575,3.04470534242482,4.1803282506012,5.20247073172438,1.85946710497894,3.49979512643854,2.870279958819,45.5003146633103,53.5714285714286,57.5342465753425,30,50,35
"rps8a","rps8a",3.67003442737855,0.122687410371473,0.244760107705794,1,0.554,0.384,3.27819334577969,4.33010966169527,3.06341390396721,2.58981999307316,4.60272977342945,4.15593988632653,47.8288231592196,55.3571428571429,38.3561643835616,34.2857142857143,51.219512195122,45
"arl6ip1","arl6ip1",4.65954319488131,-0.116506141872743,0.246850801478599,1,0.482,0.479,5.05612820215663,4.172727849108,4.59498963205504,4.17609441763192,4.79167405867952,5.16564500965678,61.9886721208307,48.2142857142857,47.945205479452,60,57.3170731707317,55
"rps9","rps9",5.6960524185263,-0.118718182591441,0.247325212380055,1,0.625,0.63,5.33351262763284,5.36131781807544,6.7194363750408,5.1154250056117,5.78975491281819,5.85686777197881,64.6947765890497,62.5,63.013698630137,60,62.1951219512195,70
"tpd52l1","tpd52l1",1.39228381616115,-0.116603271686815,0.247717348932182,1,0.25,0.315,1.85938957465937,1.49159769634853,2.27729952323098,0.898540301975666,1.62287743273932,0.203998368013056,32.5361862806797,25,31.5068493150685,14.2857142857143,28.0487804878049,5
"rpl23","rpl23",5.56430730657722,-0.0966822941922609,0.25084031497976,1,0.607,0.699,5.03849291342675,6.14192047481756,7.66438088210316,5.58540951733886,5.82447227326531,3.13116777851169,63.1214600377596,60.7142857142857,69.8630136986301,61.4285714285714,63.4146341463415,45
"hint1","hint1",2.19354956843813,-0.123115551260417,0.251516824728056,1,0.339,0.329,2.07656672861433,2.26754519553962,2.99106424829475,1.84538079446403,2.49718650821597,1.48355393550008,36.5638766519824,33.9285714285714,32.8767123287671,32.8571428571429,28.0487804878049,20
"cnga1","cnga1",4.93526960242929,0.155292884406035,0.253360603305743,1,0.411,0.329,3.45431202712217,5.77139946438191,4.13548637436122,4.15911602435115,5.01491618275962,7.07638754159964,38.9553178099434,41.0714285714286,32.8767123287671,55.7142857142857,40.2439024390244,60
"slc25a5","slc25a5",27.2612651802191,-0.0862901364246467,0.253524307589354,1,0.982,0.986,24.9905427544417,24.9209167951027,25.6384565369811,23.7186617615043,27.4030986325636,36.895914600721,98.1120201384519,98.2142857142857,98.6301369863014,98.5714285714286,98.780487804878,100
"apoeb","apoeb",3.83250386854931,0.167251960409483,0.256262995885421,1,0.411,0.384,5.07857507778741,5.42996162469699,3.63833530777703,3.75188734662623,4.05207669464323,1.04418715976495,43.9899307740717,41.0714285714286,38.3561643835616,41.4285714285714,45.1219512195122,15
"pnrc2","pnrc2",11.6207233247181,0.128877300819554,0.256687015628399,1,0.946,0.726,11.1538564902834,12.7775198133067,9.70018893164858,13.1055521418446,9.78465068754735,13.2025718836781,84.5814977973568,94.6428571428571,72.6027397260274,84.2857142857143,76.8292682926829,65
"gabra6a","gabra6a",2.02804492708195,-0.109585699028169,0.257299514283136,1,0.321,0.425,2.53793582751221,2.27387688097265,2.82430060703304,1.54659449517961,2.0840884277585,0.901473324035701,40.4027690371303,32.1428571428571,42.4657534246575,24.2857142857143,35.3658536585366,15
"kera","kera",12.1601913080725,-0.110117472505204,0.259651545209202,1,0.964,0.63,6.29174731211751,20.2879473688708,19.9250956893812,2.29679493622979,20.6447916499599,3.51477089187583,43.2347388294525,96.4285714285714,63.013698630137,31.4285714285714,75.609756097561,35
"rps12","rps12",7.48290497112563,-0.113546100244266,0.261258654473948,1,0.661,0.671,6.16753485957274,7.072703785938,8.25871807115193,6.85632136447314,5.81528015804173,10.7268715875763,71.2397734424166,66.0714285714286,67.1232876712329,67.1428571428571,62.1951219512195,80
"eef1a1a","eef1a1a",6.21240911543469,0.110957070585984,0.261290100994939,1,0.679,0.616,6.21386246008945,7.8437443760783,5.61418659050646,5.73128320858194,6.51518254211913,5.35619551523287,71.9949653870359,67.8571428571429,61.6438356164384,61.4285714285714,68.2926829268293,45
"slkb","slkb",2.29374124790722,-0.111842187386901,0.261602300689356,1,0.339,0.384,2.43476362983713,2.62509836413594,3.65829653783904,1.43396525890419,2.24500859786396,1.36531509886308,39.8363750786658,33.9285714285714,38.3561643835616,27.1428571428571,34.1463414634146,20
"rpl13a","rpl13a",2.81495786149355,-0.131546728012768,0.261727822557921,1,0.339,0.37,2.9261200499808,2.3120913823503,2.72573165274099,2.06821039707253,2.88873586115048,3.9688578256662,45.5632473253619,33.9285714285714,36.986301369863,34.2857142857143,46.3414634146341,35
"ndufb11","ndufb11",2.44115982547776,-0.114381871291662,0.262263642944748,1,0.304,0.397,2.60290681421365,2.18263276110927,2.71923302474702,3.02593410883046,2.59932118908681,1.51693105487934,42.9830081812461,30.3571428571429,39.7260273972603,45.7142857142857,42.6829268292683,25
"rhoab","rhoab",1.18552723163502,-0.150720144730469,0.264105364755727,1,0.143,0.301,1.53099662754857,0.70492493568733,1.81346450846829,1.03094947577691,1.82882947431595,0.203998368013056,27.9421019509125,14.2857142857143,30.1369863013699,17.1428571428571,30.4878048780488,5
"uqcrq","uqcrq",7.58862101498089,0.112082563107718,0.264188045370571,1,0.714,0.63,7.50799950253398,7.27854165989474,5.36576431788637,7.12664605704783,9.01962715050043,9.23314740202199,74.197608558842,71.4285714285714,63.013698630137,74.2857142857143,76.8292682926829,80
"ndufa1","ndufa1",4.18532511787364,-0.12145320305577,0.270240836088709,1,0.393,0.507,5.30310758502927,3.29591617245154,3.6666790525186,3.46422081161146,5.1664076124615,4.21561947316948,63.9395846444305,39.2857142857143,50.6849315068493,42.8571428571429,64.6341463414634,45
"atp6ap2","atp6ap2",2.84370992719467,-0.111842187386901,0.270801341384509,1,0.339,0.438,2.74989104111043,2.40834681408309,3.04711246677028,2.77038510477676,2.86336683789178,3.22315729853569,45.1856513530522,33.9285714285714,43.8356164383562,40,45.1219512195122,45
"si:ch73-281n10.2","si:ch73-281n10.2",9.37092486551512,0.115094436851945,0.271107691872091,1,0.857,0.74,8.5790735628759,11.4964494938599,8.75929749176417,7.13538276371992,10.209099358279,10.0462465225918,79.7356828193833,85.7142857142857,73.972602739726,68.5714285714286,80.4878048780488,65
"ndufb8","ndufb8",5.86040823091422,-0.114878272393938,0.2714176914372,1,0.571,0.63,6.2871499551661,5.253113355778,6.04668351348208,5.59369367468559,4.75636860231496,7.22544028405856,72.6242920075519,57.1428571428571,63.013698630137,68.5714285714286,56.0975609756098,75
"mt-nd4","mt-nd4",64.4018963174265,-0.074681238833965,0.274263617390188,1,1,0.986,68.0719995201785,58.5252482242893,63.4768508819029,83.1834614190166,48.9082650696191,64.2455527895528,99.6224040276904,100,98.6301369863014,100,96.3414634146341,100
"fabp7a","fabp7a",4.7865928419037,0.165024291856259,0.275650595436647,1,0.393,0.288,4.68668150764811,3.65532545880266,2.54108833755116,4.7461100009837,5.43910269090518,7.65124905553139,50.5349276274386,39.2857142857143,28.7671232876712,54.2857142857143,46.3414634146341,65
"atp5a1","atp5a1",3.75922653673521,-0.110279902457645,0.279001391504674,1,0.482,0.479,4.37112540112346,3.74272835793793,4.12798702886826,2.90010320117849,3.75260997039692,3.66080526090618,58.8420390182505,48.2142857142857,47.945205479452,38.5714285714286,52.4390243902439,40
"COX5B (1 of many)","COX5B (1 of many)",1.53481650567015,-0.171129016361676,0.279275598719784,1,0.143,0.26,1.37538736771173,0.799181684956878,1.71793487850058,2.01051955351255,1.55117152316239,1.75470402617679,26.8093140339836,14.2857142857143,26.027397260274,25.7142857142857,24.390243902439,25
"sepp1a","sepp1a",7.26920291575606,-0.111919422374389,0.281133483732135,1,0.411,0.452,5.74620438643962,4.92642222546873,5.99965527407365,10.7513456321729,10.4000277720663,5.79156220431514,45.5003146633103,41.0714285714286,45.2054794520548,57.1428571428571,57.3170731707317,40
"cplx4a","cplx4a",7.02126145604644,0.10398840126989,0.283806843166378,1,0.786,0.658,8.80220009259679,9.22197709075025,6.62503279404637,5.99807768499832,5.81606901918233,5.66421205470456,78.0365009439899,78.5714285714286,65.7534246575342,65.7142857142857,54.8780487804878,50
"fez1","fez1",1.1354708587017,-0.172106056009503,0.28480128915032,1,0.107,0.26,1.29481412696819,0.713002658939198,1.45430729083157,1.2722203562691,1.66319832717556,0.415282392026578,25.1101321585903,10.7142857142857,26.027397260274,24.2857142857143,25.609756097561,5
"si:dkey-65b13.13","si:dkey-65b13.13",5.27861950206171,0.0967724355940272,0.285780615673018,1,0.625,0.575,5.18330673167516,6.96573116113461,4.94811568553565,2.89141297307393,6.75523438846773,4.92791607248321,56.6393958464443,62.5,57.5342465753425,38.5714285714286,62.1951219512195,45
"unc119.2","unc119.2",1.76094406398829,-0.145320147037051,0.289363471824383,1,0.143,0.26,1.61929960892514,0.966431687747425,2.43264657276936,1.80040357005205,1.94987000191864,1.79701294251712,28.508495909377,14.2857142857143,26.027397260274,28.5714285714286,24.390243902439,25
"ndufb5","ndufb5",4.6078626270093,0.109543642788837,0.289887541992342,1,0.536,0.411,4.77806692322932,5.14978943281923,3.54528767223571,3.44205597936838,4.56000583486648,6.1719699195367,61.8628067967275,53.5714285714286,41.0958904109589,50,58.5365853658537,65
"IDH2","IDH2",4.22485087943068,-0.103452800759472,0.291678008679102,1,0.482,0.562,4.47865731669924,3.89107026865715,4.33983192304301,3.52159817431237,6.16892681802426,2.94902077584808,57.5833857772184,48.2142857142857,56.1643835616438,47.1428571428571,58.5365853658537,40
"si:dkey-126g1.9","si:dkey-126g1.9",5.90841997791782,-0.105488532044099,0.292805597730568,1,0.589,0.548,2.97083602065106,5.22823317756019,5.42093623266017,3.0450640536632,8.59702791468359,10.1884224682887,35.8086847073631,58.9285714285714,54.7945205479452,40,64.6341463414634,75
"rpl6","rpl6",3.07003568613526,-0.0892656965372113,0.29439275961074,1,0.429,0.493,2.75470231771993,2.94341205385432,3.7905131079067,2.82164870344953,3.39313053622395,2.71680739765711,44.430459408433,42.8571428571429,49.3150684931507,42.8571428571429,47.5609756097561,35
"hexb","hexb",5.4951155745962,-0.113689110612761,0.294578904060903,1,0.268,0.342,10.5071382844634,2.05829325681156,2.62893508247216,7.43290028986369,5.70817998077587,4.6352465531905,82.8823159219635,26.7857142857143,34.2465753424658,70,52.4390243902439,50
"rpl27","rpl27",5.10631874178775,0.113557852286041,0.295251051861764,1,0.571,0.507,4.25543221617936,5.58768713142232,4.27053934877867,4.93128922113169,5.5474016323858,6.04556290082866,57.0169918187539,57.1428571428571,50.6849315068493,65.7142857142857,62.1951219512195,55
"mt-nd2","mt-nd2",54.7721292526877,-0.06603243285773,0.297106274565325,1,1,1,61.6194992010974,52.6154350332944,55.6692048943964,65.2295765903476,47.3389424380733,46.160117358917,99.1818753933291,100,100,100,100,100
"ppiaa","ppiaa",1.65202924325338,-0.125319480330382,0.299300903109881,1,0.196,0.342,1.61227377237675,1.06859199977076,1.95012674180092,1.24255711246648,1.92085021596401,2.11777561714136,29.2007551919446,19.6428571428571,34.2465753424658,22.8571428571429,29.2682926829268,25
"papd5","papd5",1.32060342843263,-0.150720144730469,0.300012896651789,1,0.107,0.26,2.20016778544612,0.71229814768386,1.85570282426086,1.36385372811055,1.50604697144507,0.285551113649343,34.6758967904342,10.7142857142857,26.027397260274,24.2857142857143,24.390243902439,5
"syf2","syf2",1.26079225046154,0.165024291856259,0.301561173916704,1,0.339,0.123,1.31917175595185,2.1734361904523,0.76630884560868,1.19047261759469,1.34520771156037,0.770156381601351,26.0541220893644,33.9285714285714,12.3287671232877,24.2857142857143,21.9512195121951,10
"bbip1","bbip1",1.74917214254229,0.145919233148123,0.30252917338866,1,0.357,0.192,1.71729390401815,2.31664657372396,1.14656880477302,1.07851183411979,1.65847448947109,2.57753724914776,30.7111390811831,35.7142857142857,19.1780821917808,18.5714285714286,25.609756097561,40
"rtn3","rtn3",3.19861715840246,0.10792216689083,0.303053812125627,1,0.482,0.329,2.73586785481259,4.11711000023863,2.73304182608703,2.45129190366283,3.52953688476444,3.62485448084922,44.9968533668974,48.2142857142857,32.8767123287671,37.1428571428571,47.5609756097561,45
"rpl34","rpl34",7.49395726113693,0.117471751607177,0.303354208075445,1,0.732,0.63,6.51026204419458,7.78881223503255,5.91208599627551,8.40247862673363,7.89486102937368,8.4552436352116,71.8691000629327,73.2142857142857,63.013698630137,71.4285714285714,75.609756097561,80
"necap1","necap1",1.58374972642199,-0.0942662504946555,0.303487970570362,1,0.232,0.411,2.01767776503781,1.6151585342979,2.41299433409911,1.58441297287655,1.54265686164705,0.3295978905735,36.5009439899308,23.2142857142857,41.0958904109589,35.7142857142857,25.609756097561,5
"rps29","rps29",4.71744410266331,0.12575222950273,0.304505650590127,1,0.571,0.452,4.62549122677506,4.92580764111698,3.80119078295265,3.84831101530925,6.72747887743185,4.37638507239406,59.7230962869729,57.1428571428571,45.2054794520548,57.1428571428571,68.2926829268293,40
"si:busm1-57f23.1","si:busm1-57f23.1",5.24069663967922,-0.185477792975392,0.305870288288379,1,0.161,0.233,14.1516019104997,0.93753260481576,1.91459548052431,9.92549210560128,3.11511196929243,1.39984576734186,69.2888609188169,16.0714285714286,23.2876712328767,57.1428571428571,31.7073170731707,20
"si:ch211-207l14.1","si:ch211-207l14.1",5.24903831197539,-0.109060350973008,0.306773439324807,1,0.696,0.726,5.5770604663082,6.95479773668981,7.31150101224166,4.59723572095489,3.87550106149219,3.17813387416561,65.449968533669,69.6428571428571,72.6027397260274,55.7142857142857,47.5609756097561,40
"eno1a","eno1a",4.21931200279584,-0.0850946790198731,0.308298702215222,1,0.411,0.521,3.26929436810862,3.2596425469661,4.50714365583834,4.34424459882194,3.18478121250546,6.75076563453459,45.1227186910006,41.0714285714286,52.0547945205479,51.4285714285714,39.0243902439024,65
"khdrbs1a","khdrbs1a",4.06412148913838,-0.0894372672676657,0.309974317817823,1,0.464,0.548,3.58063315266414,3.89345779727532,4.24450898235892,2.75063328804333,4.04062514929372,5.87487056519487,53.178099433606,46.4285714285714,54.7945205479452,44.2857142857143,51.219512195122,55
"si:dkey-17e16.15","si:dkey-17e16.15",6.73706614822017,0.100804699121966,0.312585190150972,1,0.696,0.671,6.51463878399245,8.72541622969364,6.95404067294712,5.58512875866903,5.05639322116368,7.58677922285506,69.2888609188169,69.6428571428571,67.1232876712329,62.8571428571429,52.4390243902439,70
"rp1l1b","rp1l1b",1.74456612666641,-0.160358024401592,0.314598903864044,1,0.161,0.233,2.65929050825603,1.17621607940566,1.77708371635574,2.0771322422257,2.14895220099823,0.628722012757099,38.8923851478918,16.0714285714286,23.2876712328767,34.2857142857143,28.0487804878049,10
"zgc:162331","zgc:162331",2.8476021124093,-0.100826518938287,0.315164275730447,1,0.393,0.384,2.06200359228531,3.13511470413047,3.82635970696135,1.09005820781924,3.41910955794705,3.55296690531238,33.7948395217118,39.2857142857143,38.3561643835616,22.8571428571429,43.9024390243902,50
"rs1a","rs1a",6.55711838182676,0.204888890420187,0.317891364740543,1,0.536,0.466,5.36935015297474,7.21592180451477,5.17146791858919,7.37565996894283,5.5915616105773,8.61874883536171,44.3675267463814,53.5714285714286,46.5753424657534,58.5714285714286,32.9268292682927,60
"psmb4","psmb4",0.927420749605341,-0.211231697281579,0.319079143011868,1,0.054,0.247,0.741614006954677,0.387099960081327,1.32859557147755,0.722851799301319,0.566287842947965,1.81807531686921,16.6771554436753,5.35714285714286,24.6575342465753,14.2857142857143,8.53658536585366,25
"ndufa10","ndufa10",1.65304665544569,-0.155624829825711,0.320077307323433,1,0.143,0.26,1.52756043673616,0.93725469158078,1.8090662637028,1.34929184972889,1.41975621018312,2.87535048074241,28.9490245437382,14.2857142857143,26.027397260274,21.4285714285714,28.0487804878049,30
"ybx1","ybx1",6.26972470702259,-0.0852975805118953,0.322446338568445,1,0.554,0.63,5.47618053195001,5.40544032343874,6.47056190570907,4.84007651863177,7.02449772452717,8.40159123787877,66.5827564505979,55.3571428571429,63.013698630137,52.8571428571429,73.1707317073171,80
"stmn1b","stmn1b",8.45639190191782,0.119153837790162,0.326208829511081,1,0.607,0.466,7.14930037871732,8.42097721134818,6.33027864106187,9.16173023599098,9.73041125103897,9.94565369334962,58.1497797356828,60.7142857142857,46.5753424657534,70,59.7560975609756,65
"PDE6H","PDE6H",2.44750148247852,-0.155172443480063,0.327417821148968,1,0.125,0.233,2.89223288790265,0.807091673723762,2.19981691647011,2.71874915516797,5.20392411244656,0.863194149160056,34.4241661422278,12.5,23.2876712328767,34.2857142857143,39.0243902439024,10
"fkbp2","fkbp2",0.920843433057531,-0.194424578965198,0.340944656719154,1,0.071,0.219,0.940674161107847,0.405055161440507,1.35501058769831,0.764607186304495,1.50480530691909,0.554908194874944,19.3203272498427,7.14285714285714,21.9178082191781,14.2857142857143,26.8292682926829,10
"per3","per3",1.5537842154259,-0.130204986230904,0.341116400342696,1,0.161,0.288,0.994512167903698,0.958402689593451,1.7956631563522,1.57555496157875,1.92517189468644,2.07340042244088,20.1384518565135,16.0714285714286,28.7671232876712,27.1428571428571,23.1707317073171,30
"prph2b","prph2b",9.82111931844318,0.0867387679351106,0.342036935067328,1,0.875,0.753,9.17107251338539,12.3114831066417,9.42401937348513,6.64941955847123,10.2268256483061,11.1438957103696,79.6727501573316,87.5,75.3424657534247,65.7142857142857,76.8292682926829,75
"bsg","bsg",5.39108664234112,0.108538689721702,0.342636939190894,1,0.536,0.575,5.35539684527281,6.00451756914011,4.79802648180079,4.98308934025988,5.78288079233994,5.42260882523322,65.2611705475142,53.5714285714286,57.5342465753425,62.8571428571429,58.5365853658537,60
"gem","gem",1.342221217329,-0.12575855827377,0.342933033546977,1,0.179,0.288,1.50716882856137,1.2225276329237,2.14360721504475,0.872741248495317,1.21301707222881,1.09426530672005,26.117054751416,17.8571428571429,28.7671232876712,17.1428571428571,23.1707317073171,15
"eif3f","eif3f",1.76853899084157,-0.12575855827377,0.342933105298132,1,0.196,0.315,1.51334895603729,1.46769441728925,2.03999209909959,1.8610828710733,2.23850663800518,1.49060896354482,27.8162366268093,19.6428571428571,31.5068493150685,35.7142857142857,36.5853658536585,20
"ppm1na","ppm1na",1.43996263036101,-0.156105714663062,0.344390345192955,1,0.107,0.247,1.76660462709086,0.798888036589099,1.54272880029553,1.27613583260438,1.63862435254358,1.61679413304261,27.9421019509125,10.7142857142857,24.6575342465753,22.8571428571429,25.609756097561,20
"si:ch211-196l7.4","si:ch211-196l7.4",12.8153008839313,0.0860595189642563,0.350590829345909,1,0.929,0.836,12.6675152833157,15.0000698085695,11.6469600425334,12.1515784154455,12.4419616284673,12.9837201252565,91.1264946507237,92.8571428571429,83.5616438356164,85.7142857142857,89.0243902439024,70
"si:ch73-376l24.3","si:ch73-376l24.3",1.50136971607374,0.136274878570273,0.352682961059867,1,0.304,0.205,1.33077093369096,2.34613080374665,1.4481227915698,1.75159092421968,1.03880288079251,1.09279996242286,24.7325361862807,30.3571428571429,20.5479452054795,30,19.5121951219512,20
"si:dkey-13i19.8","si:dkey-13i19.8",1.84691461912214,0.133180207370694,0.357116516437168,1,0.304,0.205,1.86898369066026,2.19778219142277,1.1436807899495,1.28208035032844,1.78065159040685,2.80830910196503,34.4870988042794,30.3571428571429,20.5479452054795,22.8571428571429,26.8292682926829,40
"pik3r1","pik3r1",1.93958891058879,-0.0915671935254905,0.357467179697612,1,0.286,0.397,1.87967984370767,2.34583830688617,2.64098931407616,1.85428390957271,1.44010390715914,1.4766381821309,32.8508495909377,28.5714285714286,39.7260273972603,28.5714285714286,25.609756097561,25
"rps28","rps28",6.4705163491626,-0.0725847426132004,0.35943249105731,1,0.607,0.658,6.07191883244026,5.65705919714609,6.8641336068804,6.39807110556763,6.87202353293843,6.9598918200028,68.470736312146,60.7142857142857,65.7534246575342,65.7142857142857,65.8536585365854,70
"hmgn6","hmgn6",6.89450528100109,0.0974923410089826,0.362317938419702,1,0.661,0.685,6.31958681585535,7.90477984444466,6.70204176173307,5.39447725931245,6.88124622964041,8.16489977502063,69.8552548772813,66.0714285714286,68.4931506849315,70,74.390243902439,65
"tomm5","tomm5",1.39964378510115,-0.15105264681167,0.362909572184192,1,0.107,0.274,1.68192521937943,0.554793594234593,1.67906973861005,0.74222267650963,2.10707539046019,1.63277609141301,30.8999370673379,10.7142857142857,27.3972602739726,17.1428571428571,32.9268292682927,25
"gnat1","gnat1",17.7692613227672,-0.0641299923070382,0.363548571667456,1,0.786,0.863,13.7718076211456,15.2463972162463,18.3390428588594,17.6606228818724,20.3686063271189,21.2290910313605,81.686595342983,78.5714285714286,86.3013698630137,88.5714285714286,84.1463414634146,85
"mrpl33","mrpl33",2.19841204561444,0.102588820915467,0.365875321254472,1,0.411,0.315,2.17465143079357,3.12215281818009,2.21605791969913,2.02517430758373,1.34900972590859,2.30342607152155,38.3259911894273,41.0714285714286,31.5068493150685,31.4285714285714,21.9512195121951,30
"opn1mw2","opn1mw2",0.451185127403107,0.174723688944973,0.366380604006791,1,0.286,0.082,0.0499916173761112,1.9496483988034,0.621407784574916,0,0.0860629636642168,0,0.881057268722467,28.5714285714286,8.21917808219178,0,1.21951219512195,0
"tubb2b","tubb2b",1.66900652574925,0.143005053612342,0.366739653070165,1,0.286,0.178,1.3670777866268,2.06657503011877,1.10724856276623,1.69897177151376,1.91246706227551,1.8616989411944,23.8514789175582,28.5714285714286,17.8082191780822,32.8571428571429,24.390243902439,30
"CR318588.4","CR318588.4",2.28693130089092,0.294666552654786,0.368484598698741,1,0.214,0.329,1.7047525437518,3.0754256550867,2.2505991383091,1.87561644025275,2.35356478067373,2.46162924727145,27.5645059786029,21.4285714285714,32.8767123287671,27.1428571428571,24.390243902439,25
"itm2ba","itm2ba",4.4054733433452,-0.0792696657150841,0.369239006290699,1,0.429,0.507,4.99207119747549,3.38848730272741,3.83981112599267,5.39307490058999,3.64688112990085,5.17251440338482,62.6179987413468,42.8571428571429,50.6849315068493,67.1428571428571,47.5609756097561,60
"rx1","rx1",3.6893184318906,0.110957070585984,0.372080659038232,1,0.571,0.411,1.98881028335173,4.34169283517959,3.3047639769271,2.42458777314299,3.4186813242758,6.65737439846639,31.529263687854,57.1428571428571,41.0958904109589,34.2857142857143,43.9024390243902,70
"ckmt2a","ckmt2a",25.5036349088,-0.0795910024787747,0.373369969227984,1,1,0.932,26.6201532465145,24.4038010471654,23.7175961924188,20.0275932627747,27.7368941908892,30.5157715130376,97.1050975456262,100,93.1506849315068,95.7142857142857,93.9024390243902,95
"rpl39","rpl39",8.67557462842078,-0.0646455359592261,0.373423198376324,1,0.661,0.658,8.46332112397748,6.99037563296031,7.67727449814303,8.42739712531277,10.877727479635,9.61735191049605,77.2183763373191,66.0714285714286,65.7534246575342,74.2857142857143,89.0243902439024,80
"lsm7","lsm7",1.9067867724769,-0.0942662504946555,0.37346997123509,1,0.286,0.356,1.98958614858348,1.87438548435233,2.40148100796522,1.36926707766692,2.98146297743153,0.824537938861927,35.8716173694147,28.5714285714286,35.6164383561644,30,41.4634146341463,15
"ddx5","ddx5",3.10702167353756,-0.0778370007135886,0.373526985103707,1,0.411,0.438,3.15500900706573,3.07535355253038,3.77496961677341,3.39667216515379,2.65867680810951,2.5814488915925,47.8917558212712,41.0714285714286,43.8356164383562,50,40.2439024390244,40
"rps3a","rps3a",3.38212877545391,0.0980536657500757,0.376420785135222,1,0.393,0.342,2.96539777539134,3.30080995588572,2.22194562879347,2.7558390376768,4.85142288759014,4.19735736738598,46.3184392699811,39.2857142857143,34.2465753424658,45.7142857142857,56.0975609756098,50
"tkta","tkta",3.06047830317063,-0.0955067915295706,0.37677683581842,1,0.232,0.356,2.61599078710075,1.89451592957836,2.74764981662671,4.2502915657987,2.24741847431025,4.60700324560904,39.332913782253,23.2142857142857,35.6164383561644,51.4285714285714,32.9268292682927,60
