"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","L","M","S","UV","pctL","pctM","pctS","pctUV"
"lamtor5","lamtor5",0.846533254180329,0.0787976917817732,0.256565103126195,1,0.198,0.121,0.987316750795301,0.659668374873561,0.792617601567426,0.946530289485029,19.7608558842039,10.077519379845,14.6341463414634,15
"lnx2a","lnx2a",0.450731728935735,0.0436603299949814,0.256680363514621,1,0.13,0.082,0.62015799989232,0.409505755222879,0.773263160627741,0,12.9641283826306,6.97674418604651,12.1951219512195,0
"psmc4","psmc4",0.461011956031902,0.0382258016496104,0.25696611113571,1,0.126,0.082,0.580434834294405,0.393866947081494,0.584194929102367,0.285551113649343,12.586532410321,6.97674418604651,10.9756097560976,5
"myl12.2","myl12.2",0.552973249059987,0.0654071553295099,0.257148237820827,1,0.165,0.108,0.808756376599255,0.564051652358037,0.614869720645884,0.224215246636771,16.4883574575205,11.6279069767442,10.9756097560976,5
"coq9","coq9",0.542134015620965,0.0315405399823734,0.257483970853834,1,0.115,0.091,0.554485271804004,0.380217843016296,0.416499168420753,0.817333779242808,11.5166771554437,7.75193798449612,9.75609756097561,15
"pitpnb","pitpnb",0.436712865592285,0.0533732346363641,0.258081805583797,1,0.142,0.091,0.686727161081341,0.627286659879184,0.432837641408613,0,14.2227816236627,10.077519379845,9.75609756097561,0
"lman2","lman2",0.509453623849011,0.0531062084877496,0.258547540817732,1,0.14,0.082,0.605596446701052,0.389577035612251,0.614427398432916,0.428213614649827,14.0339836375079,6.2015503875969,10.9756097560976,10
"mrpl18","mrpl18",0.492212220255334,0.0202981506334396,0.258717566103128,1,0.104,0.087,0.486282255019447,0.288853241403379,0.549037076699637,0.644676307898871,10.4468219005664,6.97674418604651,10.9756097560976,10
"ndufs6","ndufs6",2.15923719435035,0.0911964943098936,0.258840546415242,1,0.37,0.303,2.19832007260307,2.05005389477444,2.40539899927724,1.98317581074666,37.0044052863436,27.906976744186,34.1463414634146,30
"hsf2","hsf2",0.468587561037037,0.03321605000853,0.258999405731588,1,0.116,0.078,0.52339862749488,0.591650872780987,0.564064508026907,0.195236235845373,11.6425424795469,6.2015503875969,10.9756097560976,5
"arid4a","arid4a",0.672764572069986,0.039715551703965,0.259349553774517,1,0.123,0.1,0.586027121321703,0.288842852065371,0.610131192599501,1.20605712229337,12.2718691000629,6.2015503875969,14.6341463414634,15
"tulp1b","tulp1b",4.15354085095582,0.104389331617433,0.259749907851451,1,0.522,0.437,4.06644943531392,4.58859590873818,3.25758346986441,4.70153458990675,52.1711768407804,48.062015503876,37.8048780487805,40
"fhod3b","fhod3b",0.544310479034018,0.0512005015708621,0.260429129106093,1,0.139,0.1,0.715874451964504,0.704743097940827,0.37898086169902,0.377643504531722,13.9081183134047,12.4031007751938,7.31707317073171,5
"sdhc","sdhc",3.26786525640342,0.102721085399123,0.261403633358994,1,0.495,0.433,3.18260502090806,3.25640191129321,2.56189573083242,4.07055836257999,49.4650723725614,43.4108527131783,42.6829268292683,45
"echs1","echs1",0.632051792337101,0.0731427021951934,0.261408726385711,1,0.179,0.104,0.835132748087121,0.557147599358273,0.720644429876433,0.415282392026578,17.9358086847074,8.52713178294574,14.6341463414634,5
"pole4","pole4",1.73863346619881,0.0832190706031714,0.26143153649694,1,0.32,0.255,1.80068501765898,1.52406249404689,1.83036903213863,1.79941732095073,31.9697923222152,24.031007751938,28.0487804878049,25
"otub1b","otub1b",0.637026394857292,0.0208498834122085,0.261509412180234,1,0.104,0.091,0.502214541596121,0.395693930005343,0.42039771991612,1.22979938791158,10.3838892385148,7.75193798449612,9.75609756097561,15
"pin1","pin1",0.664631588955146,0.0468408216410515,0.261511760680213,1,0.135,0.091,0.676345911168789,0.34736238934082,0.466322047659626,1.16849600765135,13.530522341095,7.75193798449612,9.75609756097561,15
"psma6b","psma6b",0.666328001148162,0.0553947449524519,0.261607295941926,1,0.147,0.1,0.684634788531126,0.287478946621237,0.861318338102409,0.831879931337874,14.6633102580239,5.42635658914729,15.8536585365854,15
